MatrixName,CommSize,Edge,Interior,Dimension,npoints,nnz,AvgNonzerosPerRow,AbsoluteNonZeroSum,Trace,AbsoluteTrace,DiagonalMean,DiagonalNonZeros,DiagonalAverage,FrobeniusNorn,RowVariance,AvgDiagonalDistance,InfinityNorm,MaxNonZeroPerRow,DiagonalSign,lowerBandwidth,upperBandwidth,RowDiagonalDominance,MinNonZeroPerRow,OneNorm,ColumnDiagonalDominance,ColumnVariance,Symmetricity,NonZeroPatternSymmetry,SymmeticInfinityNorm,AntiSymmetricFrobeniusNorm,SymmetricFrobeniusNorm,AntiSymmerticInfinityNorm
oscil_dcop_15.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_16.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_17.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_18.petsc,1,10,10,430,28,989,2.3,9.38E+06,6.28E+06,6.28E+06,14613.4,291.786,1402.29,6.09E+06,1.00E+08,95.8125,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_19.petsc,1,10,10,430,28,989,2.3,9.37E+06,6.28E+06,6.28E+06,14613.1,291.786,1402.26,6.09E+06,1.00E+08,95.8125,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_20.petsc,1,10,10,430,28,989,2.3,9.37E+06,6.28E+06,6.28E+06,14613,291.786,1402.25,6.09E+06,1.00E+08,95.8125,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_21.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14613,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_22.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_23.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_24.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_25.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_26.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_27.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_28.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_29.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_30.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_31.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_32.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_33.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_34.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_35.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_36.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_37.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_38.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_39.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_40.petsc,1,10,10,430,28,946,2.2,9.37E+06,6.28E+06,6.28E+06,14612.9,291.786,1402.24,6.09E+06,1.00E+08,102.067,100000,2,-1,172,202,0,0,200000,0,4.67E+06,1,1,100000,0,4.31E+06,0
oscil_dcop_41.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_42.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_43.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_44.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_45.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_46.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_47.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_48.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_49.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_50.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_51.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_52.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_53.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_54.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_55.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_56.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_dcop_57.petsc,1,10,10,430,30,946,2.2,689591,5.85E+06,5.85E+06,13605.9,315.333,1294.4,227535,200001,133.462,100000,2,-1,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
oscil_trans_01.petsc,1,10,10,430,30,946,2.2,689591,5.84E+06,5.86E+06,13590.2,372.667,1096.52,227535,200001,133.462,100000,2,-3,200,202,0,0,200000,0,6526.84,1,1,100000,0,192303,0
p2p-Gnutella04.petsc,1,10,10,10879,30,44603.9,4.1,3.14E+08,0,0,0,0,#NAME?,5.45E+07,0,2189.93,10875,0,0,10563,9698,0,0,48650,0,23039.9,0,0,5437,0,0,0
p2p-Gnutella05.petsc,1,10,10,8846,29,27422.6,3.1,1.38E+08,0,0,0,0,#NAME?,2.90E+07,782517,1654.19,8857,1,0,6892,8620,0,0,30929,0,12138,0,0,7114,3.91E+06,3.91E+06,0
p2p-Gnutella06.petsc,1,10,10,8717,30,21792.5,2.5,1.31E+08,581.133,581.133,0.0666667,290.567,0.0068831,2.91E+07,0,961.72,9664,0,-1,7789,7947,0,0,42983,0,12773.9,0,0,8739,0,0,0
p2p-Gnutella08.petsc,1,10,10,6301,30,17012.7,2.7,7.31E+07,0,0,0,0,#NAME?,1.57E+07,0,758,12593,0,0,6167,6019,0,0,80914,0,9874.12,0,0,12590,0,0,0
p2p-Gnutella09.petsc,1,10,10,8114,30,19473.6,2.4,1.12E+08,0,0,0,0,#NAME?,2.54E+07,0,804.917,9972,0,0,7897,8017,0,0,25279,0,12076.4,0,0,9043,0,0,0
p2p-Gnutella24.petsc,1,10,10,26518,30,68946.8,2.6,1.18E+09,2.34E+07,2.34E+07,883.667,883.933,29.9909,2.62E+08,0,2255.04,53011,0,-1,22725,21995,0,0,140175,0,36832.7,0,0,53018,0,0,0
p2p-Gnutella25.petsc,1,10,10,22687,30,34030.5,1.5,5.85E+08,1512.47,1512.47,0.0666667,756.233,0.00264469,1.64E+08,0,3044.73,22684,0,-1,19314,14601,0,0,61550,0,22900.1,0,0,11342,0,0,0
p2p-Gnutella30.petsc,1,10,10,36682,30,73364,2,1.88E+09,0,0,0,0,#NAME?,4.62E+08,0,4605.25,73319,0,0,35680,21638,0,0,136757,0,43166.4,0,0,73289,0,0,0
p2p-Gnutella31.petsc,1,10,10,62586,30,68844.6,1.1,1.87E+09,0,0,0,0,#NAME?,7.69E+08,0,14658.3,62585,0,0,53583,36334,0,0,248770,0,24096.7,0,0,93872,0,0,0
packing-500x100x100-b050.petsc,1,10,10,2.15E+06,30,2.62E+07,12.2,3.92E+13,0,0,0,0,#NAME?,3.91E+12,0,6904.98,6.44E+06,0,0,188949,94451,0,0,2.74E+07,0,1.55E+07,1,1,6.44E+06,0,0,0
para-10.petsc,1,10,10,155924,30,1.11E+06,7.1,3.87E+13,4.40E+08,4.40E+08,2820.41,155924,0.542566,1.47E+13,4.75E+07,53099.3,68787,1,2,113785,102929,0,1,2.80E+09,0,5.67E+11,0,0,68787,0,1.07E+09,0
para-4.petsc,1,10,10,153226,30,1.01E+06,6.6,1.10E+13,6.11E+07,6.11E+07,399.075,153226,0.0780351,5.85E+12,19102,44393.1,1780,1,2,111312,102929,0,1,2.83E+09,0,9.52E+10,0,1,1780,0,2.12E+07,0
para-5.petsc,1,10,10,155924,30,1.56E+06,10,5.40E+12,1.04E+08,1.04E+08,667.823,155924,0.128409,2.18E+12,722716,33352.5,8231,1,2,104609,103942,0,1,2.80E+09,0,1.25E+10,0,0,8231,0,1.33E+08,0
para-6.petsc,1,10,10,155924,30,1.26E+06,8.1,8.85E+13,2.93E+08,2.93E+08,1881.94,155924,0.362016,4.25E+13,1.14E+07,58110.7,29869,1,2,136892,104141,0,1,4.00E+09,0,4.77E+12,0,0,29869,0,5.26E+08,0
para-7.petsc,1,10,10,155924,30,997914,6.4,1.00E+14,1.12E+09,1.12E+09,7153.37,155924,1.37625,4.46E+13,2.61E+08,31211.5,155459,1,2,104609,102929,0,1,2.80E+09,0,5.24E+12,0,0,155459,0,2.52E+09,0
para-8.petsc,1,10,10,155924,30,904359,5.8,1.77E+13,3.37E+08,3.37E+08,2159.35,155924,0.415388,9.30E+12,1.17E+07,38482.8,29779,1,2,146261,103603,0,1,2.80E+09,0,2.28E+11,0,0,29779,0,5.33E+08,0
para-9.petsc,1,10,10,155924,30,1.11E+06,7.1,2.34E+13,2.51E+08,2.51E+08,1611.27,155924,0.309933,1.77E+13,3.77E+06,24534.3,11176,1,2,104609,103282,0,1,2.80E+09,0,8.22E+11,0,0,11176,0,3.03E+08,0
parabolic_fem.petsc,1,10,10,525825,30,0,0,0,140221,0,0.266668,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,66512.5,0
patents_main.petsc,1,10,10,240547,30,0,0,0,0,0,0,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
pattern1.petsc,1,10,10,19242,30,5.00E+06,260,5.81E+10,3.70E+08,3.70E+08,19241,19242,29.9984,1.26E+09,4.35E+07,4397.52,57725,2,2,19231,19231,0,1,7.26E+06,0,2.17E+06,1,1,57725,0,1.29E+08,0
pcrystk02.petsc,1,10,10,13965,30,731766,52.4,4.86E+09,4.29E+07,4.29E+07,3068.4,7448,12.3593,2.50E+08,298308,281.672,111694,1,-1,461,461,0,0,692738,0,229363,1,1,111694,0,7.63E+06,0
pcrystk03.petsc,1,10,10,24696,30,1.34E+06,54.1,1.44E+10,1.62E+08,1.62E+08,6554.93,14817.6,13.2712,7.38E+08,6.82E+06,350.052,197542,1,-1,572,572,0,0,1.24E+06,0,361279,1,1,197542,0,6.45E+07,0
pct20stif.petsc,1,10,10,52329,30,1.79E+06,34.2,5.59E+10,2.74E+09,2.74E+09,52328,52329,29.9994,3.40E+09,2.74E+08,1011.38,313946,1,2,23424,23289,0,1,2.09E+06,0,804439,1,1,313946,0,8.66E+08,0
pdb1HYS.petsc,1,10,10,36417,30,3.00E+06,82.5,1.49E+07,4.24E+06,4.21E+06,116.313,36417,0.0953401,1.64E+06,1832.52,716.173,300,1,2,14391,33670,0,1,603,0,0.558587,1,1,300,0,1.57E+06,0
pde225.petsc,1,10,10,225,30,900,4,1755,977.614,937.5,4.34495,225,0.555556,333.729,1.72522,10.3333,8,2,2,15,15,0,1,11,0,0.0982028,0,0,5,0,300.931,0
pde2961.petsc,1,10,10,2961,30,8586.9,2.9,14805,11516.3,10758.3,3.88933,2961,0.0368119,3189.09,0.957436,47,5,1,2,47,47,0,1,7,1,0.00391876,1,1,5,0,3081.54,0
pde900.petsc,1,10,10,900,30,3600,4,6300,4039.69,3840,4.48855,900,0.142222,1240.56,1.60016,20.3333,6,1,2,30,30,0,1,8,1,0.0211344,0,0,5,0,1172.97,0
pds10.petsc,1,10,10,16558,30,149022,9,1.77E+09,4.51E+07,4.51E+07,2721.27,5519.33,14.7913,2.01E+08,3.64E+06,254.046,49672,1,-1,5533,15321,0,0,260842,0,88666.6,1,1,49672,0,3.16E+07,0
pesa.petsc,1,10,10,11738,30,82166,7,281712,119728,119728,10.2,11738,0.0260692,48225.9,14.48,2283.75,24,1,2,9754,10995,0,1,35,0,0.0143819,1,1,24,0,44666.1,0
pf2177.petsc,1,10,10,9728,30,676096,69.5,2.34E+09,1.15E+07,1.15E+07,1179.23,3242.67,10.9098,1.23E+08,1.25E+06,3834.54,29182,1,-1,9700,9656,0,0,392962,0,164067,1,1,29182,0,1.09E+07,0
pfinan512.petsc,1,10,10,74752,30,336384,4.5,1.46E+10,5.59E+09,5.59E+09,74751,74752,29.9996,2.57E+09,5.59E+08,9654.8,149502,1,2,74724,45914,0,1,693883,0,157926,1,1,149502,0,1.77E+09,0
piston.petsc,1,10,10,2025,30,89302.5,44.1,5.34E+06,63182.1,62302.5,31.201,1620,0.569753,313621,1303.31,19.2297,192,1,-1,44,44,0,0,5308,0,118.472,1,1,192,0,73379,0
piston_B.petsc,1,10,10,2025,1,#NAME?,#NAME?,#NAME?,0,0,0,0,#NAME?,#NAME?,#NAME?,#NAME?,0,0,0,0,0,0,0,0,1,#NAME?,1,1,0,#NAME?,#NAME?,0
piston_E.petsc,1,10,10,2025,30,0,0,0,0.322771,0,0.000159393,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.387439,0
piston_M.petsc,1,10,10,2025,30,0,0,0,1.46E-05,0,7.23E-09,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.77E-05,0
pivtol.petsc,1,10,10,102,30,0,0,0,8.0275,3.4,0.078701,3.4,0.294118,0,0,#NAME?,2,0,-1,0,101,0,0,1,0,0,0,0,1,0.00233653,1.19401,0
pkustk01.petsc,1,10,10,22044,30,522443,23.7,6.35E+09,1.56E+08,1.56E+08,7092.47,13961.2,15.2404,4.83E+08,1.33E+07,285.736,132256,1,-1,5672,21317,0,0,1.18E+06,0,217456,1,1,132256,0,8.03E+07,0
pkustk02.petsc,1,10,10,10800,30,471960,43.7,2.37E+09,3.39E+07,3.39E+07,3137.67,6840,13.7617,1.28E+08,1.61E+06,1246.92,64792,1,-1,6404,10721,0,0,531808,0,128953,1,1,64792,0,1.37E+07,0
pkustk03.petsc,1,10,10,63336,30,2.13E+06,33.7,6.07E+10,1.27E+09,1.27E+09,20044.9,40112.8,14.9914,4.00E+09,9.14E+07,1247.29,380008,1,-1,24335,48929,0,0,3.09E+06,0,630576,1,1,380008,0,6.06E+08,0
pkustk04.petsc,1,10,10,55590,30,1.68E+06,30.2,4.36E+10,9.92E+08,9.92E+08,17838,38913,13.7522,3.07E+09,7.23E+07,2629.24,222357,1,-1,28706,36434,0,0,7.14E+06,0,548338,1,1,222357,0,4.73E+08,0
pkustk05.petsc,1,10,10,37164,30,1.30E+06,34.9,2.58E+10,4.49E+08,4.49E+08,12086.2,26014.8,13.9377,1.66E+09,3.50E+07,1643.95,222976,1,-1,34971,26591,0,0,2.90E+06,0,536207,1,1,222976,0,2.20E+08,0
pkustk06.petsc,1,10,10,43164,30,1.67E+06,38.7,3.20E+10,5.35E+08,5.35E+08,12398.9,27337.2,13.6066,2.13E+09,3.57E+07,2527.42,431622,1,-1,21161,38507,0,0,3.23E+06,0,563227,1,1,431622,0,2.58E+08,0
pkustk07.petsc,1,10,10,16860,30,1.32E+06,78,1.23E+10,8.57E+07,8.57E+07,5081.7,10678,14.2771,4.96E+08,5.99E+06,1522.54,134867,1,-1,16586,16508,0,0,3.88E+06,0,509999,1,1,134867,0,4.13E+07,0
pkustk08.petsc,1,10,10,22209,30,2.15E+06,97,3.09E+10,1.65E+08,1.65E+08,7408.2,14065.7,15.8006,1.07E+09,1.53E+07,2327.81,88833,1,-1,22106,19745,0,0,3.27E+06,0,1.04E+06,1,1,88833,0,8.68E+07,0
pkustk09.petsc,1,10,10,33960,30,1.29E+06,37.9,2.36E+10,3.09E+08,3.09E+08,9098.23,20376,13.3955,1.35E+09,1.18E+07,406.519,203752,1,-1,16805,32939,0,0,1.56E+06,0,466554,1,1,203752,0,1.17E+08,0
pkustk10.petsc,1,10,10,80676,30,3.11E+06,38.5,1.62E+11,1.95E+09,1.95E+09,24118.2,48405.6,14.9476,8.91E+09,1.39E+08,442.824,484048,1,-1,80639,79553,0,0,2.91E+06,0,1.51E+06,1,1,484048,0,9.51E+08,0
pkustk11.petsc,1,10,10,87804,30,3.25E+06,37,1.71E+11,2.66E+09,2.66E+09,30308.8,61462.8,14.7937,1.02E+10,2.48E+08,1942.86,526816,1,-1,87419,78047,0,0,6.63E+06,0,1.53E+06,1,1,526816,0,1.38E+09,0
pkustk12.petsc,1,10,10,94653,30,4.38E+06,46.3,1.60E+11,8.96E+09,8.96E+09,94652,94653,29.9997,8.33E+09,8.96E+08,1370.09,567896,1,2,47555,72032,0,1,2.93E+08,0,816853,1,1,567896,0,2.83E+09,0
pkustk13.petsc,1,10,10,94893,30,4.52E+06,47.6,2.72E+11,2.31E+09,2.31E+09,24317.5,50609.6,14.4148,1.30E+10,9.79E+07,813.321,379569,1,-1,50568,90800,0,0,9.59E+06,0,1.97E+06,1,1,379569,0,9.39E+08,0
pkustk14.petsc,1,10,10,151926,30,1.01E+07,66.4,6.69E+11,2.92E+09,2.92E+09,19212.1,35449.4,16.2587,3.08E+10,1.45E+08,3004.08,911541,1,-1,151855,148308,0,0,1.07E+07,0,2.70E+06,1,1,911541,0,1.83E+09,0
plat1919.petsc,1,10,10,1919,30,191.9,0.1,191.9,604.327,63.9667,0.314918,63.9667,0.0156331,191.9,0.00925638,#NAME?,1,1,-1,0,0,0,0,1,1,5.21E-05,1,1,1,0,300.907,0
plat362.petsc,1,10,10,362,30,0,0,0,60.2109,0,0.166328,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,25.8762,0
plbuckle.petsc,1,10,10,1282,30,21281.2,16.6,7.47E+08,1.20E+08,1.20E+08,93732.4,1282,2193.42,1.68E+08,1.32E+10,52.1667,1.09E+06,1,2,75,72,0,1,2.16E+06,0,1.34E+08,1,1,1.09E+06,0,1.47E+08,0
plbuckle_G.petsc,1,10,10,1282,30,7692,6,78202,11810.9,11623.5,9.21285,512.8,0.530421,20073,177.999,46.2963,127,1,-1,75,70,0,0,226,0,1.91357,1,1,127,0,17243.2,0
pli.petsc,1,10,10,22695,30,832906,36.7,8.37E+09,1.11E+08,1.11E+08,4895.63,11347.5,12.9429,5.48E+08,9.71E+06,590.205,113458,1,-1,1117,1145,0,0,883962,0,256871,1,1,113458,0,7.07E+07,0
plsk1919.petsc,1,10,10,1919,30,0,0,0,0,0,0,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
plskz362.petsc,1,10,10,362,30,0,0,0,0,0,0,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9.1195,0
poisson2D.petsc,1,10,10,367,29,0,0,0,191.664,0,0.522246,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0.165168,59.9538,0
poisson3Da.petsc,1,10,10,13514,30,0,0,0,4579.12,0,0.338842,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,3.50749,1537.94,0
poisson3Db.petsc,1,10,10,85623,30,0,0,0,30418.4,0,0.35526,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,10916.1,0
polblogs.petsc,1,10,10,1490,30,5960,4,5960,0,0,0,0,#NAME?,942.359,0.01,251.35,1,1,0,1130,717,0,0,19,0,0.00267275,0,0,1,0,149,0
polbooks.petsc,1,10,10,105,29,661.5,6.3,50011.5,0,0,0,0,#NAME?,6754.77,1000.79,14.2222,404,2,0,64,69,0,0,945,0,371.819,1,1,404,0,3357.14,0
poli.petsc,1,10,10,4008,30,5210.4,1.3,5210.4,4008,4008,1,4008,0.00748503,1445.1,0.1,1295.67,1,1,2,466,3872,0,1,13,0,0.000324389,1,1,1,0,1267.44,0
poli3.petsc,1,10,10,16955,30,27128,1.6,27128,16955,16955,1,16955,0.00176939,6782,0.1,1951.67,1,1,2,7457,16278,0,1,2,1,9.44E-05,1,1,1,0,5361.64,0
poli4.petsc,1,10,10,33833,30,57516.1,1.7,57516.1,33672,32705.2,0.99524,32705.2,0.000886708,13949.7,0.1,8937.43,1,1,-1,2397,33300,0,0,2,1,5.02E-05,1,1,1,0,10698.9,0
poli_large.petsc,1,10,10,15575,30,21805,1.4,21805,15575,15575,1,15575,0.00192616,5827.63,0.1,25.75,8,1,2,15571,15571,0,1,39,0,8.99E-05,1,1,8,0,4927.71,0
pores_1.petsc,1,10,10,30,26,186,6.2,1.09E+08,-6.58E+07,6.58E+07,-2.19E+06,30,1.90E+06,4.36E+07,1.93E+12,4.84615,3.90E+07,4,-2,11,10,0,4,4.37E+07,0,7.19E+11,0,0,4.13E+07,2.55E+07,3.76E+07,0
pores_2.petsc,1,10,10,1224,30,7956,6.5,2.99E+09,-1.80E+09,1.80E+09,-1.47E+06,1224,36024.4,8.39E+08,1.26E+11,70.1818,4.33E+07,1,-2,265,264,0,1,5.28E+07,0,3.84E+09,0,0,3.34E+07,0,4.34E+08,0
pores_3.petsc,1,10,10,532,30,2340.8,4.4,6.48E+06,-1.86E+06,1.86E+06,-3498.88,532,197.273,3.49E+06,2.28E+07,41.1471,47248,2,-2,76,77,0,1,94494,0,812197,0,0,47248,3605.73,2.54E+06,0
power.petsc,1,10,10,4941,30,16799.4,3.4,5.68E+07,0,0,0,0,#NAME?,1.08E+07,0,97.7941,19754,0,0,4928,4152,0,0,26751,0,9602.59,1,1,19754,0,0,0
powersim.petsc,1,10,10,15838,30,33259.8,2.1,631936,-68590.1,3.39E+06,-4.33073,15838,0.404975,304316,264.296,1769.82,1432,1,-3,2376,6612,0,1,3693,0,0.233119,1,1,1432,0,258377,0
