Name,Num Procs,Row Variance,Col Variance,Diag Variance,Nonzeros,Dimension,Frob. Norm,Symm Frob Norm,Antisymm Frob Norm,One Norm,Inf Norm,Symm Inf Norm,Antisymm Inf Norm,Max Nonzeros / Row,Min Nonzeros / Rows,Avg Nonzeros / Row,Trace,Abs Trace,Dummy Rows,Total Matching %,Total No match %,Total DNE %,Row Diag Dominance,Col Diag Dominance,Lower Bandwidth,Upper Bandwidth,Diagonal Mean,Diagonal Sign,Diagonal Nonzeros,Eigen LM,Eigen LR,Eigen SM,Eigen SR,
rdb450.mtx,12,3.66628,3.63627,154.182,2580,450,645.729,637.903,100.232,73.536,74.986,70.261,4.725,6,4,5.73333,-10957.9,10957.9,0,0.788732,0.211268,0,1,1,30,30,-24.351,-2,450, -68.3663 : 0, unconverged, unconverged, -68.3663 : 0, 
rdb5000.mtx,12,1.8742,1.87146,626.651,29600,5000,5281.57,5270.99,334.108,174.464,175.914,171.189,4.725,6,4,5.92,-310995,310995,0,0.796748,0.203252,0,1,1,100,100,-62.199,-2,5000, unconverged, unconverged, unconverged, unconverged, 
rdb800l.mtx,12,0.509278,0.49229,60.109,4640,800,419.362,397.497,133.643,36.224,37.674,32.949,4.725,6,4,5.8,-8287.2,8287.2,0,0.791667,0.208333,0,1,1,40,40,-10.359,-2,800, -31.0509 : 0, unconverged, unconverged, -31.0509 : 0, 
rdb968.mtx,12,0.557057,0.542996,71.5208,5632,968,532.234,511.529,147.007,41.856,43.306,38.581,4.725,6,4,5.81818,-12071.9,12071.9,0,0.792453,0.207547,0,1,1,44,44,-12.471,-2,968, -36.8051 : 0, unconverged, unconverged, -36.8051 : 0, 
rdist1.mtx,12,568.976,299.786,365.657,94408,4134,2060.92,1741.87,1101.49,2086.87,4497.98,2251.64,2251.64,81,1,22.837,-3835.75,3873.31,198,0,0.0587804,0.94122,1,1,3934,256,-0.927854,3,329, -808.107 : 0, unconverged, unconverged, -808.107 : 0, 
rdist2.mtx,12,445.95,259.207,221.036,56934,3198,1574.96,1314.73,867.166,1645.08,2673.77,1414.84,1337.22,61,1,17.803,-2013,2102.57,198,0,0.045626,0.954374,1,1,2986,242,-0.629455,3,212, -712.309 : 0, 12.2878 : 0, unconverged, -712.309 : 0, 
rdist3a.mtx,12,402.023,301.512,159.156,61896,2398,5287.14,3769.5,3707.38,1404.81,3810.82,1928.03,1905.26,93,1,25.8115,-1981.79,2456.59,98,0,0.140415,0.859585,1,1,2278,166,-0.826434,3,464, -425.867 : 0, 40.313 : 0, unconverged, -425.867 : 0, 
Reuters911_Day_01.mtx,12,1.07,1.07,0,18636,13332,471.911,471.911,0,887,887,887,0,305,0,1.39784,0,0,174,1,0,0,1,1,13139,13139,0,1,0, 201.47 : 0, 201.47 : 0, unconverged, -110.367 : 0, 
Reuters911_Day_02.mtx,12,1.07175,1.07175,0,27838,13332,572.327,572.327,0,1054,1054,1054,0,396,0,2.08806,0,0,206,1,0,0,1,1,13169,13169,0,1,0, 193.7 : 0, 193.7 : 0, unconverged, -116.757 : 0, 
Reuters911_Day_03.mtx,12,0.283797,0.283797,0,14902,13332,306.176,306.176,0,617,617,617,0,223,0,1.11776,0,0,141,1,0,0,1,1,13138,13138,0,1,0, 98.8086 : 0, 98.8086 : 0, unconverged, -62.8411 : 0, 
Reuters911_Day_04.mtx,12,0.261906,0.261906,0,12464,13332,249.463,249.463,0,332,332,332,0,167,0,0.934893,0,0,142,1,0,0,1,1,13243,13243,0,1,0, 84.4387 : 0, 84.4387 : 0, unconverged, -53.7356 : 0, 
Reuters911_Day_05.mtx,12,0.73497,0.73497,0,17668,13332,333.796,333.796,0,660,660,660,0,254,0,1.32523,0,0,156,1,0,0,1,1,13243,13243,0,1,0, 134.984 : 0, 134.984 : 0, unconverged, -92.4564 : 0, 
Reuters911_Day_06.mtx,12,0.378998,0.378998,0,15890,13332,243.922,243.922,0,614,614,614,0,309,0,1.19187,0,0,154,1,0,0,1,1,13140,13140,0,1,0, 98.5192 : 0, 98.5192 : 0, unconverged, -71.7172 : 0, 
Reuters911_Day_07.mtx,12,0.0985916,0.0985916,0,9204,13332,147.391,147.391,0,287,287,287,0,168,0,0.690369,0,0,102,1,0,0,1,1,13138,13138,0,1,0, 49.9335 : 0, 49.9335 : 0, unconverged, -38.1363 : 0, 
Reuters911_Day_08.mtx,12,0.0716708,0.0716708,0,6874,13332,151.71,151.71,0,244,244,244,0,130,0,0.515602,0,0,78,1,0,0,1,1,13138,13138,0,1,0, 46.3967 : 0, 46.3967 : 0, unconverged, -31.5782 : 0, 
Reuters911_Day_09.mtx,12,0.087911,0.087911,0,7768,13332,158.367,158.367,0,280,280,280,0,151,0,0.582658,0,0,86,1,0,0,1,1,13138,13138,0,1,0, 49.9072 : 0, 49.9072 : 0, unconverged, -34.5388 : 0, 
Reuters911_Day_10.mtx,12,0.0963016,0.0963016,0,9410,13332,148.849,148.849,0,234,234,234,0,137,0,0.705821,0,0,114,1,0,0,1,1,13138,13138,0,1,0, 48.2565 : 0, 48.2565 : 0, unconverged, -35.1974 : 0, 
Reuters911_Day_11.mtx,12,0.089283,0.089283,0,10240,13332,154.48,154.48,0,296,296,296,0,202,0,0.768077,0,0,134,1,0,0,1,1,13147,13147,0,1,0, 48.3838 : 0, 48.3838 : 0, unconverged, -33.9353 : 0, 
Reuters911_Day_12.mtx,12,0.0473648,0.0473648,0,5550,13332,99.5691,99.5691,0,217,217,217,0,139,0,0.416292,0,0,62,1,0,0,1,1,13138,13138,0,1,0, 32.7494 : 0, 32.7494 : 0, unconverged, -24.9882 : 0, 
Reuters911_Day_13.mtx,12,0.0225482,0.0225482,0,4264,13332,91.3236,91.3236,0,136,136,136,0,94,0,0.319832,0,0,45,1,0,0,1,1,13138,13138,0,1,0, 24.1888 : 0, 24.1888 : 0, unconverged, -18.7702 : 0, 
Reuters911_Day_14.mtx,12,0.0395966,0.0395966,0,5390,13332,96.4987,96.4987,0,180,180,180,0,120,0,0.40429,0,0,65,1,0,0,1,1,12862,12862,0,1,0, 32.7283 : 0, 32.7283 : 0, unconverged, -26.2013 : 0, 
Reuters911_Day_15.mtx,12,0.115159,0.115159,0,11508,13332,184,184,0,395,395,395,0,224,0,0.863186,0,0,117,1,0,0,1,1,13147,13147,0,1,0, 55.1216 : 0, 55.1216 : 0, unconverged, -38.4134 : 0, 
Reuters911_Day_16.mtx,12,0.0524,0.0524,0,9786,13332,135.033,135.033,0,201,201,201,0,148,0,0.734023,0,0,95,1,0,0,1,1,13138,13138,0,1,0, 37.2857 : 0, 37.2857 : 0, unconverged, -26.1548 : 0, 
Reuters911_Day_17.mtx,12,0.0410641,0.0410641,0,7374,13332,113.895,113.895,0,198,198,198,0,140,0,0.553105,0,0,128,1,0,0,1,1,12876,12876,0,1,0, 33.2657 : 0, 33.2657 : 0, unconverged, -23.6821 : 0, 
Reuters911_Day_18.mtx,12,0.235024,0.235024,0,6810,13332,214.974,214.974,0,442,442,442,0,158,0,0.510801,0,0,94,1,0,0,1,1,13078,13078,0,1,0, 67.5944 : 0, 67.5944 : 0, unconverged, -53.6917 : 0, 
Reuters911_Day_19.mtx,12,0.0695433,0.0695433,0,3770,13332,135.322,135.322,0,157,157,157,0,63,0,0.282778,0,0,68,1,0,0,1,1,13138,13138,0,1,0, 43.5679 : 0, 43.5679 : 0, unconverged, -32.9925 : 0, 
Reuters911_Day_20.mtx,12,0.0706543,0.0706543,0,5966,13332,139.076,139.076,0,242,242,242,0,120,0,0.447495,0,0,83,1,0,0,1,1,12972,12972,0,1,0, 48.5983 : 0, 48.5983 : 0, unconverged, -30.4759 : 0, 
Reuters911_Day_21.mtx,12,0.0389491,0.0389491,0,7086,13332,117.856,117.856,0,223,223,223,0,148,0,0.531503,0,0,107,1,0,0,1,1,12746,12746,0,1,0, 32.6619 : 0, 32.6619 : 0, unconverged, -21.9435 : 0, 
Reuters911_Day_22.mtx,12,0.0878833,0.0878833,0,7132,13332,126.42,126.42,0,219,219,219,0,134,0,0.534953,0,0,97,1,0,0,1,1,13010,13010,0,1,0, 43.9068 : 0, 43.9068 : 0, unconverged, -34.7336 : 0, 
Reuters911_Day_23.mtx,12,0.0395882,0.0395882,0,5986,13332,104.537,104.537,0,146,146,146,0,95,0,0.448995,0,0,82,1,0,0,1,1,13051,13051,0,1,0, 33.2858 : 0, 33.2858 : 0, unconverged, -24.4072 : 0, 
Reuters911_Day_24.mtx,12,0.0254665,0.0254665,0,4792,13332,83.4985,83.4985,0,115,115,115,0,83,0,0.359436,0,0,65,1,0,0,1,1,13048,13048,0,1,0, 24.1519 : 0, 24.1519 : 0, unconverged, -19.7746 : 0, 
Reuters911_Day_25.mtx,12,0.0270662,0.0270662,0,7644,13332,117.729,117.729,0,178,178,178,0,132,0,0.573357,0,0,110,1,0,0,1,1,12862,12862,0,1,0, 28.3972 : 0, 28.3972 : 0, unconverged, -20.0268 : 0, 
Reuters911_Day_26.mtx,12,0.0474275,0.0474275,0,6250,13332,127.515,127.515,0,222,222,222,0,136,0,0.468797,0,0,101,1,0,0,1,1,12841,12841,0,1,0, 39.2982 : 0, 39.2982 : 0, unconverged, -25.3525 : 0, 
Reuters911_Day_27.mtx,12,0.0590543,0.0590543,0,7220,13332,135.787,135.787,0,250,250,250,0,144,0,0.541554,0,0,98,1,0,0,1,1,12767,12767,0,1,0, 51.947 : 0, 51.947 : 0, unconverged, -27.8238 : 0, 
Reuters911_Day_28.mtx,12,0.0825882,0.0825882,0,7632,13332,142.253,142.253,0,229,229,229,0,127,0,0.572457,0,0,112,1,0,0,1,1,13138,13138,0,1,0, 46.6951 : 0, 46.6951 : 0, unconverged, -33.2045 : 0, 
Reuters911_Day_29.mtx,12,0.0192654,0.0192654,0,5682,13332,102.684,102.684,0,124,124,124,0,86,0,0.426193,0,0,82,1,0,0,1,1,13127,13127,0,1,0, 26.1725 : 0, 26.1725 : 0, unconverged, -16.8252 : 0, 
Reuters911_Day_30.mtx,12,0.0442516,0.0442516,0,6152,13332,120.797,120.797,0,232,232,232,0,143,0,0.461446,0,0,87,1,0,0,1,1,12971,12971,0,1,0, 38.1507 : 0, 38.1507 : 0, unconverged, -25.4663 : 0, 
Reuters911_Day_31.mtx,12,0.0397808,0.0397808,0,8050,13332,119.298,119.298,0,186,186,186,0,123,0,0.60381,0,0,138,1,0,0,1,1,12971,12971,0,1,0, 34.6213 : 0, 34.6213 : 0, unconverged, -24.2415 : 0, 
Reuters911_Day_32.mtx,12,0.0814494,0.0814494,0,6248,13332,122.613,122.613,0,168,168,168,0,81,0,0.468647,0,0,88,1,0,0,1,1,12967,12967,0,1,0, 41.6886 : 0, 41.6886 : 0, unconverged, -31.1773 : 0, 
Reuters911_Day_33.mtx,12,0.0599758,0.0599758,0,6064,13332,126.704,126.704,0,213,213,213,0,119,0,0.454845,0,0,78,1,0,0,1,1,13033,13033,0,1,0, 39.8707 : 0, 39.8707 : 0, unconverged, -27.6474 : 0, 
Reuters911_Day_34.mtx,12,0.0276995,0.0276995,0,6136,13332,108.139,108.139,0,151,151,151,0,107,0,0.460246,0,0,89,1,0,0,1,1,13147,13147,0,1,0, 30.8394 : 0, 30.8394 : 0, unconverged, -20.7832 : 0, 
Reuters911_Day_35.mtx,12,0.0505703,0.0505703,0,7096,13332,129.623,129.623,0,278,278,278,0,170,0,0.532253,0,0,87,1,0,0,1,1,12690,12690,0,1,0, 36.9833 : 0, 36.9833 : 0, unconverged, -24.1338 : 0, 
Reuters911_Day_36.mtx,12,0.0399487,0.0399487,0,7644,13332,122.695,122.695,0,196,196,196,0,135,0,0.573357,0,0,94,1,0,0,1,1,13009,13009,0,1,0, 32.2952 : 0, 32.2952 : 0, unconverged, -21.5039 : 0, 
Reuters911_Day_37.mtx,12,0.0392606,0.0392606,0,7350,13332,112.65,112.65,0,145,145,145,0,91,0,0.551305,0,0,108,1,0,0,1,1,12835,12835,0,1,0, 29.1727 : 0, 29.1727 : 0, unconverged, -22.2473 : 0, 
Reuters911_Day_38.mtx,12,0.0269054,0.0269054,0,5882,13332,103.885,103.885,0,175,175,175,0,122,0,0.441194,0,0,101,1,0,0,1,1,12929,12929,0,1,0, 28.9182 : 0, 28.9182 : 0, unconverged, -17.7983 : 0, 
Reuters911_Day_39.mtx,12,0.0434511,0.0434511,0,7136,13332,127.138,127.138,0,225,225,225,0,146,0,0.535254,0,0,83,1,0,0,1,1,12767,12767,0,1,0, 37.8415 : 0, 37.8415 : 0, unconverged, -22.4816 : 0, 
Reuters911_Day_40.mtx,12,0.0523959,0.0523959,0,6266,13332,128.413,128.413,0,218,218,218,0,122,0,0.469997,0,0,78,1,0,0,1,1,12544,12544,0,1,0, 44.7342 : 0, 44.7342 : 0, unconverged, -23.4117 : 0, 
Reuters911_Day_41.mtx,12,0.057597,0.057597,0,5548,13332,139.155,139.155,0,179,179,179,0,108,0,0.416142,0,0,70,1,0,0,1,1,12793,12793,0,1,0, 37.3793 : 0, 37.3793 : 0, unconverged, -25.6678 : 0, 
Reuters911_Day_42.mtx,12,0.0829127,0.0829127,0,4486,13332,107.163,107.163,0,158,158,158,0,101,0,0.336484,0,0,67,1,0,0,1,1,13142,13142,0,1,0, 40.2384 : 0, 40.2384 : 0, unconverged, -32.6511 : 0, 
Reuters911_Day_43.mtx,12,0.0291997,0.0291997,0,4748,13332,94.7734,94.7734,0,151,151,151,0,85,0,0.356136,0,0,77,1,0,0,1,1,12954,12954,0,1,0, 27.0927 : 0, 27.0927 : 0, unconverged, -18.1965 : 0, 
Reuters911_Day_44.mtx,12,0.0216355,0.0216355,0,5870,13332,102.352,102.352,0,144,144,144,0,107,0,0.440294,0,0,80,1,0,0,1,1,12841,12841,0,1,0, 27.9749 : 0, 27.9749 : 0, unconverged, -17.4051 : 0, 
Reuters911_Day_45.mtx,12,0.0202123,0.0202123,0,5158,13332,101.666,101.666,0,98,98,98,0,76,0,0.386889,0,0,73,1,0,0,1,1,12595,12595,0,1,0, 23.3569 : 0, 23.3569 : 0, unconverged, -18.0163 : 0, 
Reuters911_Day_46.mtx,12,0.0265514,0.0265514,0,4974,13332,99.5188,99.5188,0,164,164,164,0,111,0,0.373087,0,0,68,1,0,0,1,1,12815,12815,0,1,0, 26.8593 : 0, 26.8593 : 0, unconverged, -18.674 : 0, 
Reuters911_Day_47.mtx,12,0.0327668,0.0327668,0,6400,13332,114.429,114.429,0,161,161,161,0,106,0,0.480048,0,0,83,1,0,0,1,1,12841,12841,0,1,0, 32.3711 : 0, 32.3711 : 0, unconverged, -22.1341 : 0, 
Reuters911_Day_48.mtx,12,0.0432724,0.0432724,0,5838,13332,119.348,119.348,0,167,167,167,0,95,0,0.437894,0,0,88,1,0,0,1,1,13009,13009,0,1,0, 34.422 : 0, 34.422 : 0, unconverged, -24.2539 : 0, 
Reuters911_Day_49.mtx,12,0.039315,0.039315,0,6270,13332,112.481,112.481,0,195,195,195,0,127,0,0.470297,0,0,70,1,0,0,1,1,12918,12918,0,1,0, 32.5626 : 0, 32.5626 : 0, unconverged, -23.6327 : 0, 
Reuters911_Day_50.mtx,12,0.0200919,0.0200919,0,6364,13332,104.9,104.9,0,123,123,123,0,87,0,0.477348,0,0,93,1,0,0,1,1,12919,12919,0,1,0, 25.2805 : 0, 25.2805 : 0, unconverged, -16.9662 : 0, 
Reuters911_Day_51.mtx,12,0.0361103,0.0361103,0,5778,13332,106.977,106.977,0,145,145,145,0,109,0,0.433393,0,0,81,1,0,0,1,1,12921,12921,0,1,0, 30.338 : 0, 30.338 : 0, unconverged, -20.3308 : 0, 
Reuters911_Day_52.mtx,12,0.0291517,0.0291517,0,7046,13332,110.535,110.535,0,177,177,177,0,121,0,0.528503,0,0,92,1,0,0,1,1,13230,13230,0,1,0, 27.6235 : 0, 27.6235 : 0, unconverged, -19.708 : 0, 
Reuters911_Day_53.mtx,12,0.027119,0.027119,0,6930,13332,113.772,113.772,0,139,139,139,0,85,0,0.519802,0,0,86,1,0,0,1,1,13077,13077,0,1,0, 28.724 : 0, 28.724 : 0, unconverged, -18.4471 : 0, 
Reuters911_Day_54.mtx,12,0.0376049,0.0376049,0,6780,13332,116.456,116.456,0,188,188,188,0,113,0,0.508551,0,0,87,1,0,0,1,1,13077,13077,0,1,0, 31.0517 : 0, 31.0517 : 0, unconverged, -20.8369 : 0, 
Reuters911_Day_55.mtx,12,0.0262656,0.0262656,0,5304,13332,95.1525,95.1525,0,167,167,167,0,123,0,0.39784,0,0,78,1,0,0,1,1,12857,12857,0,1,0, 27.108 : 0, 27.108 : 0, unconverged, -16.6668 : 0, 
Reuters911_Day_56.mtx,12,0.043334,0.043334,0,7976,13332,122.915,122.915,0,221,221,221,0,150,0,0.59826,0,0,100,1,0,0,1,1,13230,13230,0,1,0, 31.0587 : 0, 31.0587 : 0, unconverged, -23.4893 : 0, 
Reuters911_Day_57.mtx,12,0.0107822,0.0107822,0,3778,13332,78.1409,78.1409,0,58,58,58,0,42,0,0.283378,0,0,70,1,0,0,1,1,12995,12995,0,1,0, 16.3924 : 0, 16.3924 : 0, unconverged, -11.4842 : 0, 
Reuters911_Day_58.mtx,12,0.0231887,0.0231887,0,4362,13332,87.4871,87.4871,0,157,157,157,0,110,0,0.327183,0,0,58,1,0,0,1,1,12936,12936,0,1,0, 23.1898 : 0, 23.1898 : 0, unconverged, -16.9544 : 0, 
Reuters911_Day_59.mtx,12,0.0192101,0.0192101,0,6190,13332,99.8198,99.8198,0,124,124,124,0,91,0,0.464296,0,0,85,1,0,0,1,1,12999,12999,0,1,0, 24.0423 : 0, 24.0423 : 0, unconverged, -16.4753 : 0, 
Reuters911_Day_60.mtx,12,0.0115393,0.0115393,0,5766,13332,101.538,101.538,0,99,99,99,0,79,0,0.432493,0,0,98,1,0,0,1,1,12978,12978,0,1,0, 21.3949 : 0, 21.3949 : 0, unconverged, -13.507 : 0, 
Reuters911_Day_61.mtx,12,0.0438443,0.0438443,0,5152,13332,105.071,105.071,0,114,114,114,0,77,0,0.386439,0,0,65,1,0,0,1,1,12904,12904,0,1,0, 31.2496 : 0, 31.2496 : 0, unconverged, -21.3838 : 0, 
Reuters911_Day_62.mtx,12,0.0194363,0.0194363,0,3994,13332,83.6301,83.6301,0,108,108,108,0,74,0,0.29958,0,0,63,1,0,0,1,1,12543,12543,0,1,0, 23.249 : 0, 23.249 : 0, unconverged, -16.3727 : 0, 
Reuters911_Day_63.mtx,12,0.0142596,0.0142596,0,3910,13332,75.3392,75.3392,0,109,109,109,0,82,0,0.293279,0,0,81,1,0,0,1,1,12770,12770,0,1,0, 18.9502 : 0, 18.9502 : 0, unconverged, -13.4062 : 0, 
Reuters911_Day_64.mtx,12,0.0184472,0.0184472,0,4700,13332,90.0222,90.0222,0,119,119,119,0,86,0,0.352535,0,0,77,1,0,0,1,1,12772,12772,0,1,0, 26.4364 : 0, 26.4364 : 0, unconverged, -16.3337 : 0, 
Reuters911_Day_65.mtx,12,0.0291857,0.0291857,0,4264,13332,95.7079,95.7079,0,159,159,159,0,104,0,0.319832,0,0,60,1,0,0,1,1,12695,12695,0,1,0, 31.3501 : 0, 31.3501 : 0, unconverged, -19.1317 : 0, 
Reuters911_Day_66.mtx,12,0.0440003,0.0440003,0,4548,13332,92.6283,92.6283,0,136,136,136,0,98,0,0.341134,0,0,80,1,0,0,1,1,13016,13016,0,1,0, 32.159 : 0, 32.159 : 0, unconverged, -22.6886 : 0, 
Reuters911.mtx,12,109.671,109.671,0,296076,13332,3839.75,3839.75,0,15000,15000,15000,0,2265,0,22.2079,0,0,613,1,0,0,1,1,13243,13243,0,1,0, 1904.12 : 0, 1904.12 : 0, unconverged, -1189.23 : 0, 
ri2010.mtx,12,3.43E+08,3.43E+08,0,125750,25181,1.88E+07,1.88E+07,0,6.29E+06,6.29E+06,6.29E+06,0,44,1,4.99384,0,0,695,1,0,0,1,1,22696,22696,0,1,0, -3.04156e+06 : 0, 3.051e+06 : 0, unconverged, -3.04156e+06 : 0, 
rim.mtx,12,88832.5,70751.9,1.51E+07,1014951,22560,1.23E+06,1.01E+06,693603,118980,121540,119592,59668.5,112,1,44.989,-1.34E+07,2.77E+07,1,0,0.639064,0.360936,1,1,22497,22501,-596.132,3,19201, 55050.1 : 0, 55050.1 : 0, unconverged, -50188.4 : 0, 
rma10.mtx,12,9.03E+10,2.46E+11,1.87E+11,2374001,46835,6.81E+08,4.79E+08,4.85E+08,5.06E+08,1.45E+08,2.49E+08,2.57E+08,145,4,50.6886,7.21E+08,7.21E+08,0,0.24836,0.75164,0,1,1,25141,25141,15390.3,3,46835, 6.06855e+07 : 0, 6.06855e+07 : 0, unconverged, unconverged, 
robot.mtx,12,110.93,110.946,347.884,870,120,275.722,275.563,9.35313,176.089,174.067,175.078,3,26,1,7.25,845.654,857.654,6,0.0531646,0.164557,0.782278,1,1,86,85,7.04712,3,80, 150.497 : 0, 150.497 : 0, unconverged, unconverged, 
rotor1.mtx,12,2.00E+07,2.00E+07,4.65E+07,708,100,91659.2,81242.9,42438.2,80503.5,80507.3,80003.3,40505.4,41,1,7.08,121996,122020,6,0.0716511,0.442368,0.485981,1,1,90,93,1219.96,3,66, 40000 : 500.083, 40000 : 500.083, unconverged, 9.83391e-11 : 500.492, 
rotor2.mtx,12,2.98E+08,3.01E+08,2.94E+06,10685,791,4.71E+06,3.33E+06,3.33E+06,1.09E+06,1.09E+06,545855,545854,43,1,13.5082,83993.8,83993.8,12,0.115554,0.118553,0.765894,1,1,721,721,106.187,3,681, 65258.4 : 0, 65258.4 : 0, unconverged, unconverged, 
rw136.mtx,12,0.00729888,0.00885981,0,479,136,7.23564,5.72203,4.42863,1.56667,1,1.28333,1.2,4,1,3.52206,0,0,2,0.0292276,0.413361,0.557411,1,1,15,16,0,1,0, 1 : 0, 1 : 0, unconverged, unconverged, 
rw496.mtx,12,0.00201206,0.00248001,0,1859,496,13.3639,10.573,8.17349,1.53333,1,1.26667,1.225,4,1,3.74798,0,0,2,0,0.469069,0.530931,1,1,30,31,0,1,0, 1 : 0, 1 : 0, unconverged, unconverged, 
rw5151.mtx,12,0.000194099,0.00024164,0,20199,5151,41.9454,33.1742,25.6689,1.51,1,1.255,1.2425,4,1,3.92137,0,0,2,0,0.490222,0.509778,1,1,100,101,0,1,0, unconverged, unconverged, unconverged, unconverged, 
S10PI_n1_E.mtx,12,1.48E-06,1.48E-06,4.72E-06,528,528,0.0517654,0.0517654,0,0.0280206,0.0280206,0.0280206,0,1,1,1,0.312823,0.312823,528, -nan, -nan, -nan,1,1,0,0,0.000592467,2,528, 0.0280206 : 0, 0.0280206 : 0, unconverged, unconverged, 
S10PI_n1.mtx,12,0.0237483,0.0236632,0.0286354,1317,528,32.8582,3.89914,32.6261,7.02792,7.02792,2.93035,7,8,0,2.49432,-6.65277,6.65277,8,0,1,0,1,1,509,509,-0.0125999,-2,251, unconverged, unconverged, unconverged, -2.52743 : 0, 
S10PI_n_E.mtx,12,1.08E-06,1.08E-06,3.56E-06,563,682,0.050746,0.050746,0,0.0272155,0.0272155,0.0272155,0,1,0,0.825513,0.313478,0.313478,563, -nan, -nan, -nan,1,1,0,0,0.000459645,2,563, 0.0272155 : 0, 0.0272155 : 0, unconverged, unconverged, 
S10PI_n.mtx,12,6.53368,6.53311,15.3665,1633,682,109.226,103.489,34.9351,67.7931,67.7931,66.7931,6,8,1,2.39443,-224.575,224.575,22,0.113208,0.886792,0,1,1,650,650,-0.329289,-2,255, -66.7781 : 0, unconverged, unconverged, -66.7781 : 0, 
s1rmq4m1.mtx,12,1.84E+07,1.84E+07,9.50E+09,281111,5489,1.13E+07,1.13E+07,0,794674,794674,794674,0,54,13,51.2135,4.76E+08,4.76E+08,0,1,0,0,1,1,191,191,86760.3,2,5489, 687432 : 0, 687432 : 0, unconverged, unconverged, 
s1rmt3m1.mtx,12,4.17E+07,4.17E+07,2.13E+10,219521,5489,1.75E+07,1.75E+07,0,1.19E+06,1.19E+06,1.19E+06,0,42,7,39.9929,7.09E+08,7.09E+08,0,1,0,0,1,1,191,191,129179,2,5489, unconverged, unconverged, unconverged, unconverged, 
S20PI_n1_E.mtx,12,7.41E-07,7.41E-07,1.95E-06,1028,1028,0.0458281,0.0458281,0,0.0276181,0.0276181,0.0276181,0,1,1,1,0.31315,0.31315,1028, -nan, -nan, -nan,1,1,0,0,0.000304621,2,1028, 0.0276181 : 0, 0.0276181 : 0, unconverged, unconverged, 
S20PI_n1.mtx,12,0.0121983,0.0121758,0.0147471,2547,1028,45.6033,3.89912,45.4363,7.02792,7.02792,2.93035,7,8,0,2.47763,-6.65277,6.65277,8,0,1,0,1,1,1009,1009,-0.00647157,-2,481, unconverged, unconverged, unconverged, -2.52743 : 0, 
S20PI_n_E.mtx,12,6.26E-07,6.26E-07,1.67E-06,1063,1182,0.0453384,0.0453384,0,0.0272155,0.0272155,0.0272155,0,1,0,0.899323,0.313478,0.313478,1063, -nan, -nan, -nan,1,1,0,0,0.00026521,2,1063, 0.0272155 : 0, 0.0272155 : 0, unconverged, unconverged, 
S20PI_n.mtx,12,3.77213,3.77194,8.89277,2881,1182,113.791,103.218,47.9005,67.7931,67.7931,66.7931,12,12,1,2.43739,-224.575,224.575,13,0.0417362,0.958264,0,1,1,1150,1150,-0.189996,-2,485, -66.7781 : 0, unconverged, unconverged, -66.7781 : 0, 
s2rmq4m1.mtx,12,184303,184303,9.46E+07,281111,5489,1.09E+06,1.09E+06,0,79340.5,79340.5,79340.5,0,54,13,51.2135,3.95E+07,3.95E+07,0,1,0,0,1,1,191,191,7192.82,2,5489, 68743.4 : 0, 68743.4 : 0, unconverged, unconverged, 
s2rmt3m1.mtx,12,418258,418258,2.13E+08,219521,5489,1.68E+06,1.68E+06,0,119198,119198,119198,0,42,7,39.9929,5.89E+07,5.89E+07,0,1,0,0,1,1,191,191,10726.6,2,5489, unconverged, unconverged, unconverged, unconverged, 
s3dkq4m2.mtx,12,63.6518,63.6518,796235,4820891,90449,403345,403345,0,5634.55,5634.55,5634.55,0,54,13,53.2996,6.34E+07,6.34E+07,0,1,0,0,1,1,614,614,701.089,2,90449, unconverged, unconverged, unconverged, unconverged, 
s3dkt3m2.mtx,12,159.116,159.116,1.79E+06,3753461,90449,640759,640759,0,9943.91,9943.91,9943.91,0,42,7,41.4981,9.49E+07,9.49E+07,0,1,0,0,1,1,614,614,1049.03,2,90449, unconverged, unconverged, unconverged, unconverged, 
s3rmq4m1.mtx,12,1889.24,1889.24,1.03E+06,281111,5489,112406,112406,0,7810.24,7810.24,7810.24,0,54,13,51.2135,4.09E+06,4.09E+06,0,1,0,0,1,1,191,191,744.523,2,5489, 6874.52 : 0, 6874.52 : 0, unconverged, unconverged, 
s3rmt3m1.mtx,12,4302.62,4302.62,2.33E+06,219521,5489,173698,173698,0,11651,11651,11651,0,42,7,39.9929,6.13E+06,6.13E+06,0,1,0,0,1,1,191,191,1116.75,2,5489, unconverged, unconverged, unconverged, unconverged, 
s3rmt3m3.mtx,12,4460.65,4460.65,1.91E+06,207695,5357,158147,158147,0,11648.9,11648.9,11648.9,0,48,7,38.7708,5.55E+06,5.55E+06,0,1,0,0,1,1,5302,5302,1035.96,2,5357, unconverged, unconverged, unconverged, unconverged, 
S40PI_n1_E.mtx,12,3.70E-07,3.70E-07,8.67E-07,2028,2028,0.0424931,0.0424931,0,0.0274168,0.0274168,0.0274168,0,1,1,1,0.313314,0.313314,2028, -nan, -nan, -nan,1,1,0,0,0.000154494,2,2028, 0.0274168 : 0, 0.0274168 : 0, unconverged, unconverged, 
