 Name,NumRows, NumCols, MinNNZperRow, RowVariance, ColVariance, DiagVariance, Nonzeros, FrobeniusNorm, SymmetricFrobeniusNorm, AntiSymmetricFrobeniusNorm, OneNorm, InfinityNorm, SymmetricInfinityNorm, AntiSymmetricInfinityNorm, MaxNNZperRow, Trace, AbsTrace, MinNNZperRow, AvgNNZperRow, DummyRows, DummyRowsKind, NumericValueSymmetry1, NNZPatternSymmetry1, NumericValueSymmetry2, NNZPatternSymmetry2, RowDiagDominance, ColDiagDominancy, DiagAverage, DiagSign, DiagNNZ, LowerBW, UpperBW, RowLogValSpread, ColLogValSpread, Symmetric
 mhdb416.petsc,416,416,1,0.00664534,0.00775859,0.0517656,1364,5.03558,4.96167,0.85957,2.50001,2.00016,2.08334,0.416674,6,31.2322,31.2322,1,3,14,1,0,0,0.927402,0.854804,0,0,0.0750773,2,416,18,0,18.8577,18.8577,0
 bwm2000.petsc,2000,2000,3,2.78E+06,2.78E+06,8.58E+09,7996,2.64E+06,2.64E+06,211.308,121830,121828,121825,4.725,4,-9.14E+07,9.14E+07,3,3,0,0,0,0,0.999974,0.999948,0,0,45685.5,-2,2000,1000,1000,4.18263,4.04829,0
 tols4000.petsc,4000,4000,1,1.37E+11,1.37E+11,464842,8784,2.98E+08,2.11E+08,2.11E+08,2.34E+07,2.34E+07,1.17E+07,1.17E+07,90,-828502,828502,1,2,0,0,0,0,0.500066,0.000131117,0,0,207.126,-1,3200,2400,2417,7.98806,5.98096,0
 bfwa782.petsc,782,782,3,0.155313,0.102579,2.22886,7514,128.604,128.094,11.4477,13.2597,25.7264,19.4931,7.2,24,2801.11,2801.11,3,9,0,0,0,0,0.987525,0.97505,0,0,3.58198,2,782,594,594,7.8959,7.69676,0
 rdb450l.petsc,450,450,4,0.432734,0.40316,187.995,2580,219.455,195.228,100.232,24.384,25.834,21.109,4.725,6,-2663.55,2822.85,4,5,0,0,0,0,0.858807,0.717614,0,0,6.273,3,450,30,30,1.05306,1.18739,0
 tols1090.petsc,1090,1090,1,3.04E+09,3.04E+09,39355.8,3546,1.23E+07,8.69E+06,8.69E+06,1.82E+06,1.82E+06,912057,911252,90,-73003.3,73003.3,1,3,0,0,0,0,0.500265,0.000530712,0,0,66.9755,-1,872,654,671,7.98806,5.98096,0
 ck656.petsc,656,656,2,0.0367555,0.0448926,0.0579984,3884,18.1455,18.0081,2.22883,8.45949,6.32584,7.27623,1.18562,10,344.775,344.775,2,5,0,0,0,0,0.975888,0.951777,0,0,0.525572,2,656,331,331,22.5051,22.5051,0
 tub1000.petsc,1000,1000,3,2.00E+07,2.23E+07,3.97E+10,3996,3.86E+06,3.86E+06,71302.5,249258,200212,224230,25281.6,4,-9.96E+07,9.96E+07,3,3,0,0,0,0,0.998238,0.996476,0,0,99601.4,-2,1000,2,2,22.1443,22.1443,0
 bfwa398.petsc,398,398,3,0.140899,0.106566,2.60744,3678,83.7971,83.6158,5.51032,11.8413,16.3145,12.5117,4.21481,23,1323.12,1323.12,3,9,0,0,0,0,0.988619,0.977238,0,0,3.32441,2,398,304,304,3.57588,3.57588,0
 odepb400.petsc,400,400,0,1.76E-30,1.76E-30,1.57E-29,399,4.06E-13,4.06E-13,0,2.66E-14,2.66E-14,2.66E-14,0,1,7.97E-12,7.97E-12,0,0,399,1,1,1,1,1,1,1,1.99E-14,1,399,0,0,13.8761,13.8761,1
 qh1484.petsc,1484,1484,2,1.06E+29,1.06E+29,1.12E+22,6110,4.71E+16,3.33E+16,3.33E+16,1.26E+16,1.28E+16,6.39E+15,6.39E+15,13,-4.02E+13,4.02E+13,2,4,0,0,0,0,0.500216,0.000431993,0,0,2.71E+10,-1,1126,924,924,13.5229,13.5229,0
 cryg2500.petsc,2500,2500,3,21535.8,21521.4,783473,12349,42850,42615.6,4475.98,12443.3,10872,11247.4,1348.33,5,-729810,729996,3,4,0,0,0,0,0.980825,0.96165,0,0,291.998,3,2500,2450,2450,7.08643,7.08643,0
 tols90.petsc,90,90,1,4.44E+06,4.33E+06,1178.5,1746,39607.7,28004.9,28008.9,21453.7,31447.3,15737.1,15711.2,90,-1420.56,1420.56,1,19,0,0,0,0,0.503713,0.0074255,0,0,15.784,-1,72,54,71,7.98806,5.98096,0
 dw2048.petsc,2048,2048,3,0.0004332,0.0004332,0.0696065,10114,26.2044,26.1968,0.630789,1,1,1,0.164913,8,911.694,921.965,3,4,0,0,0,0,0.997142,0.994284,0,0,0.450178,3,2048,1056,1025,4.4939,4.4939,0
 dw4096.petsc,8192,8192,3,0.657754,0.657754,280.912,41746,1645.77,1645.76,4.94373,117.52,117.591,117.555,0.639295,8,-38954,39676.5,3,5,0,0,0,0,0.999132,0.998264,0,0,4.84332,3,8192,4160,4097,4.6064,4.60269,0
 olm2000.petsc,2000,2000,2,2.54E+07,2.50E+07,5.15E+08,7996,7.12E+06,5.07E+06,5.00E+06,365487,406091,223348,182743,6,-2.03E+07,2.03E+07,2,3,0,0,0,0,0.549995,0.0999906,0,0,10150.3,-2,2000,2,3,1.25527,5.56287,0
 dw8192.petsc,8192,8192,3,0.657754,0.657754,280.912,41746,1645.77,1645.76,4.94373,117.52,117.591,117.555,0.639295,8,-38954,39676.5,3,5,0,0,0,0,0.999132,0.998264,0,0,4.84332,3,8192,4160,4097,4.6064,4.60269,0
 rw5151.petsc,5151,5151,1,0.000194062,0.000241554,0,20199,41.9454,33.1742,25.6689,1.51,1,1.255,1.2425,4,0,0,1,3,0,0,0,0,0.625729,0.251458,0,0,0,0,0,100,101,2.30103,2.30103,0
 mhd3200b.petsc,3200,3200,1,0.000867513,0.00101471,0.00733053,10758,5.04177,4.96788,0.860031,2.5,2,2.08333,0.416667,6,39.2924,39.2924,1,3,14,1,0,0,0.92575,0.8515,0,0,0.0122789,2,3200,18,0,20.0596,20.0596,0
 rw496.petsc,496,496,1,0.00200802,0.00247073,0,1859,13.3639,10.573,8.17349,1.53333,1,1.26667,1.225,4,0,0,1,3,0,0,0,0,0.626718,0.253436,0,0,0,0,0,30,31,1.77815,1.77815,0
 rbsb480.petsc,480,480,35,305.727,841.727,361.987,17088,7577.03,5356.01,5359.54,6165,2032,3960,3884.5,36,-1308,2216,35,35,0,0,0,0,0.513262,0.0265246,0,0,4.61667,3,43,477,393,1.99123,1.99564,0
 rdb968.petsc,968,968,4,0.556962,0.542996,693.624,5632,532.234,511.529,147.007,41.856,43.306,38.581,4.725,6,-12071.9,12071.9,4,5,0,0,0,0,0.91941,0.838819,0,0,12.471,-2,968,44,44,0.694182,0.718668,0
 qh768.petsc,768,768,1,2.37E+23,2.39E+23,4.88E+11,2934,2.48E+13,1.75E+13,1.75E+13,1.47E+13,1.35E+13,7.37E+12,7.37E+12,10,-7.24E+07,7.24E+07,1,3,0,0,0,0,0.500001,1.46E-06,0,0,94279.1,-1,452,488,488,11.2736,10.5544,0
 tols2000.petsc,2000,2000,1,1.78E+10,1.78E+10,121996,5184,5.40E+07,3.82E+07,3.82E+07,5.96E+06,5.96E+06,2.98E+06,2.98E+06,90,-221753,221753,1,2,0,0,0,0,0.500137,0.000273092,0,0,110.877,-1,1600,1200,1217,7.98806,5.98096,0
 bfwb62.petsc,62,62,1,1.80E-10,1.76E-10,1.26E-08,202,0.000515275,0.000501787,0.000117127,0.000175,0.0001875,0.00015625,5.63E-05,6,-0.00335319,0.00335319,1,3,3,1,0,0,0.844173,0.688347,0,2,5.41E-05,-2,62,48,0,6.19535,6.19535,0
 qh882.petsc,882,882,1,5.05E+22,5.06E+22,2.10E+11,3354,2.26E+13,1.60E+13,1.60E+13,6.86E+12,6.68E+12,3.43E+12,3.43E+12,12,-3.60E+07,3.60E+07,1,3,0,0,0,0,0.5,4.09E-07,0,0,40832,-1,498,518,518,11.0397,10.2487,0
 pde2961.petsc,2961,2961,3,0.0151129,0.015248,0.214942,14585,223.003,222.175,19.1948,11.4745,11.4655,11.0113,0.910645,5,10447.5,10447.5,3,4,0,0,0,0,0.967316,0.934631,0,0,3.52837,2,2961,47,47,6.3582,6.35323,0
 mhda416.petsc,416,416,1,14278.3,14263.4,0.0167868,8562,2868.41,2027.62,2028.93,3102.05,3199.07,1642,1646.73,33,6.25269,7.74731,1,20,7,0,0,0,0.500381,0.000761286,0,0,0.0186233,3,161,29,29,22.896,24.896,0
 rdb5000.petsc,5000,5000,4,1.8742,1.87146,16101.5,29600,5281.57,5270.99,334.108,174.464,175.914,171.189,4.725,6,-310995,310995,4,5,0,0,0,0,0.981557,0.963115,0,0,62.199,-2,5000,100,100,1.20428,1.33862,0
 eurqsa.petsc,7245,7245,1,7.29E+08,9.32E+08,0.817004,25633,2.25E+07,1.59E+07,1.59E+07,6.37E+06,5.67E+06,3.18E+06,3.18E+06,37,9882,9882,1,3,183,0,0,0,0.500004,8.80E-06,0,0,1.36398,1,5124,5964,0,6.24534,6.07432,0
 ship_001.petsc,34920,34920,1,4.08E+19,3.91E+19,6.98E+20,1965708,7.02E+12,6.46E+12,2.75E+12,1.86E+12,2.10E+12,1.54E+12,6.71E+11,162,5.83E+14,5.83E+14,1,56,9,1,0,0,0.680713,0.361425,0,0,1.67E+10,2,34920,32993,0,67.7586,66.7153,0
 GD96_a.petsc,1096,1096,0,0.0150337,0.110222,0,1677,41.4608,29.3172,29.3172,123,17,61.5,61.5,17,0,0,0,1,0,1,0,0,0.5,0,0,0,0,0,0,1087,1063,0.30103,0.30103,0
 thread.petsc,29736,29736,1,7.67E+32,6.47E+32,2.93E+35,2237308,1.72E+20,1.42E+20,9.68E+19,1.78E+19,1.98E+19,1.11E+19,8.70E+18,255,7.68E+21,7.68E+21,1,75,13,1,0,0,0.587939,0.175878,0,0,2.58E+17,2,29736,29339,0,19.7017,19.8336,0
 G42.petsc,2000,2000,0,0.003,0.122172,0,11779,108.531,76.7431,76.7431,246,6,124.5,124.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,1997,0,0,0,0
 G40.petsc,2000,2000,0,0.003,0.161367,0,11766,108.471,76.7007,76.7007,323,6,163,163,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,1997,0,0,0,0
 G64.petsc,7000,7000,0,0.000857143,0.0837143,0,41459,203.615,143.977,143.977,586,6,294.5,294.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,6993,0,0,0,0
 G27.petsc,2000,2000,0,0.014998,0.0159821,0,19990,141.386,99.975,99.975,32,30,18.5,18.5,30,0,0,0,9,0,1,0,0,0.5,0,0,0,0,0,0,1986,0,0,0,0
 G56.petsc,5000,5000,0,0.00219992,0.00239968,0,12498,111.794,79.0506,79.0506,12,11,7.5,7.5,11,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,4990,0,0,0,0
 G65.petsc,8000,8000,0,0.000499875,0.000499875,0,16000,126.491,89.4427,89.4427,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,7920,0,0,0,0
 G39.petsc,2000,2000,0,0.003,0.103,0,11778,108.526,76.7398,76.7398,206,6,105,105,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,1996,0,0,0,0
 G59.petsc,5000,5000,0,0.0012,0.111563,0,29570,171.959,121.594,121.594,558,6,280.5,280.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,4995,0,0,0,0
 G30.petsc,2000,2000,0,0.0154598,0.0164955,0,19990,141.386,99.975,99.975,33,31,19.5,19.5,31,0,0,0,9,0,1,0,0,0.5,0,0,0,0,0,0,1976,0,0,0,0
 G41.petsc,2000,2000,0,0.003,0.137953,0,11785,108.559,76.7626,76.7626,276,6,139.5,139.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,1991,0,0,0,0
 G12.petsc,800,800,0,0.00495016,0.005,0,1600,40,28.2843,28.2843,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,784,0,0,0,0
 G18.petsc,800,800,0,0.0075,0.160903,0,4694,68.5128,48.4458,48.4458,129,6,66,66,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,793,0,0,0,0
 G66.petsc,9000,9000,0,0.000444049,0.000444444,0,18000,134.164,94.8683,94.8683,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,8900,0,0,0,0
 G11.petsc,800,800,0,0.005,0.005,0,1600,40,28.2843,28.2843,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,792,0,0,0,0
 G29.petsc,2000,2000,0,0.0184995,0.0164955,0,19990,141.386,99.975,99.975,33,37,19,19,37,0,0,0,9,0,1,0,0,0.5,0,0,0,0,0,0,1976,0,0,0,0
 G9.petsc,800,800,0,0.0937232,0.074988,0,19176,138.477,97.9183,97.9183,60,75,37.5,37.5,75,0,0,0,23,0,1,0,0,0.5,0,0,0,0,0,0,796,0,0,0,0
 G7.petsc,800,800,0,0.078507,0.0773079,0,19176,138.477,97.9183,97.9183,62,63,33,33,63,0,0,0,23,0,1,0,0,0.5,0,0,0,0,0,0,798,0,0,0,0
 G32.petsc,2000,2000,0,0.002,0.001998,0,4000,63.2456,44.7214,44.7214,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,1980,0,0,0,0
 G67.petsc,10000,10000,0,0.00039992,0.0004,0,20000,141.421,100,100,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,9900,0,0,0,0
 G28.petsc,2000,2000,0,0.014998,0.0164598,0,19990,141.386,99.975,99.975,33,30,17.5,17.5,30,0,0,0,9,0,1,0,0,0.5,0,0,0,0,0,0,1985,0,0,0,0
 G31.petsc,2000,2000,0,0.0159683,0.0164598,0,19990,141.386,99.975,99.975,33,32,20,20,32,0,0,0,9,0,1,0,0,0.5,0,0,0,0,0,0,1991,0,0,0,0
 G20.petsc,800,800,0,0.0075,0.149896,0,4672,68.352,48.3322,48.3322,120,6,61.5,61.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,792,0,0,0,0
 G33.petsc,2000,2000,0,0.001998,0.002,0,4000,63.2456,44.7214,44.7214,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,1975,0,0,0,0
 G10.petsc,800,800,0,0.0749519,0.0823084,0,19176,138.477,97.9183,97.9183,66,60,35,35,60,0,0,0,23,0,1,0,0,0.5,0,0,0,0,0,0,792,0,0,0,0
 G34.petsc,2000,2000,0,0.00199201,0.00199201,0,4000,63.2456,44.7214,44.7214,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,1960,0,0,0,0
 G21.petsc,800,800,0,0.0075,0.174954,0,4667,68.3154,48.3063,48.3063,140,6,71.5,71.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,793,0,0,0,0
 G6.petsc,800,800,0,0.076223,0.0773919,0,19176,138.477,97.9183,97.9183,62,61,33.5,33.5,61,0,0,0,23,0,1,0,0,0.5,0,0,0,0,0,0,798,0,0,0,0
 G61.petsc,7000,7000,0,0.00199984,0.0018571,0,17148,130.95,92.5959,92.5959,13,14,7,7,14,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,6943,0,0,0,0
 G13.petsc,800,800,0,0.00498754,0.00498754,0,1600,40,28.2843,28.2843,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,768,0,0,0,0
 G62.petsc,7000,7000,0,0.000571429,0.000571265,0,14000,118.322,83.666,83.666,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,6930,0,0,0,0
 G8.petsc,800,800,0,0.078507,0.0758865,0,19176,138.477,97.9183,97.9183,61,63,34.5,34.5,63,0,0,0,23,0,1,0,0,0.5,0,0,0,0,0,0,793,0,0,0,0
 G19.petsc,800,800,0,0.0075,0.186225,0,4661,68.2715,48.2753,48.2753,149,6,76.5,76.5,6,0,0,0,5,0,1,0,0,0.5,0,0,0,0,0,0,798,0,0,0,0
 G57.petsc,5000,5000,0,0.0008,0.00079968,0,10000,100,70.7107,70.7107,4,4,2,2,4,0,0,0,2,0,1,0,0,0.5,0,0,0,0,0,0,4950,0,0,0,0
 thermomech_dM.petsc,204316,204316,1,9.16E-15,9.82E-15,2.92E-11,813716,0.00596372,0.00584893,0.00116448,8.33E-05,7.71E-05,6.38E-05,2.13E-05,9,2.34348,2.34348,1,3,38452,1,0,0,0.833333,0.666667,0,0,1.15E-05,2,204316,204276,0,6.63525,6.63525,0
 thermomech_TK.petsc,102158,102158,1,0.433407,0.480418,472.729,406858,40255.8,39388.7,8310.63,391.271,374.438,293.453,97.8177,9,1.21E+07,1.21E+07,1,3,19226,1,0,0,0.833328,0.666656,0,0,118.483,2,102158,102138,0,4.47821,4.45381,0
 thermomech_TC.petsc,102158,102158,1,4.58E-09,4.91E-09,7.31E-06,406858,2.10849,2.06791,0.411707,0.0416434,0.0385277,0.0318848,0.0106282,9,585.871,585.871,1,3,19226,1,0,0,0.833333,0.666667,0,0,0.00573495,2,102158,102138,0,3.93628,3.93628,0
 FEM_3D_thermal1.petsc,17880,17880,12,0.000507486,0.000507486,0.211699,430740,107.58,107.58,2.11E-15,8.45021,8.45021,8.45021,1.94E-16,27,8537.06,8537.06,12,24,0,0,0,0,1,1,0,0,0.477464,2,17880,13787,13787,6.76403,6.76403,0
 qa8fk.petsc,66127,66127,1,1.07E-06,1.07E-06,0.0033367,863353,63.101,62.6651,7.40416,0.394032,0.394032,0.394032,0.131789,14,15539,15539,1,13,24,1,0,0,0.832769,0.665537,0,0,0.234987,2,66127,1048,0,4.37963,4.37963,0
 qa8fm.petsc,66127,66127,1,1.46E-12,1.46E-12,3.85E-09,863353,0.0737198,0.0703755,0.0219523,0.000616414,0.000616414,0.000616414,0.000334625,14,16.6971,16.6971,1,13,24,1,0,0,0.728571,0.457143,0,0,0.000252501,2,66127,1048,0,5.35626,5.35626,0
 GD01_c.petsc,33,33,0,0.377661,0.366697,0,135,12.9615,9.16515,9.16515,14,13,11,11,12,0,0,0,4,0,1,0,0,0.5,0,0,0,0,0,0,0,25,0.30103,0.30103,0
 k3plates.petsc,11107,11107,15,1.42E+16,1.42E+16,6.48E+18,378927,4.79E+11,4.79E+11,7.03E-07,3.35E+10,3.35E+10,3.35E+10,3.58E-07,58,2.88E+13,2.88E+13,15,34,0,0,0,0,1,1,0,0,2.59E+09,2,11107,265,265,11.7317,11.7317,0
 m3plates.petsc,11107,11107,0,2.39E-06,2.39E-06,0.00146382,6639,5.91132,5.91132,0,0.162808,0.162808,0.162808,0,1,455.56,455.56,0,0,6639,1,1,1,1,1,1,1,0.0410156,1,6639,0,0,1.93947,1.93947,1
 denormal.petsc,89400,89400,1,2.41E-08,2.41E-08,3.39E-06,622812,13.8125,12.8958,4.94806,0.084,0.084,0.084,0.044,7,3556.88,3556.88,1,6,1,1,0,0,0.738187,0.476373,0,0,0.0397861,2,89400,596,0,2.69897,2.69897,0
 Erdos982_cluster.petsc,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,2,1,2,1,0,0,0,0,1
 Erdos972_cluster.petsc,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,2,1,2,1,0,0,0,0,1
 GD01_a.petsc,311,311,0,0.0494091,0.0563167,0,645,25.5539,18.2071,17.9304,20,13,10.5,9.5,13,0,0,0,2,0,1,0,0,0.507728,0.015456,0,0,0,0,0,296,154,0.477121,0,0
 foldoc.petsc,13356,13356,3,0.143794,0.0752671,0,120238,373.056,317.035,196.62,819,289,425.5,401.5,102,0,0,3,9,0,0,0,0,0.731664,0.463329,0,0,0,0,0,13330,13271,0.845098,1.17609,0
 GD00_c.petsc,638,638,0,0.10744,0.0790842,0.037136,1041,35.7771,25.8263,24.7588,34,56,36.5,32.5,49,14,14,0,1,0,1,0,0,0.516275,0.0325497,0,0,0.0219436,1,10,483,552,0.69897,0.69897,0
 FA.petsc,10617,10617,0,8.68E-05,0.00106633,5.23E-07,72176,29.5536,23.8789,17.413,35.018,1.082,17.8875,17.2195,34,0.131,0.131,0,6,0,1,0,0,0.604719,0.209438,0,0,1.23E-05,1,4,10500,10577,2.1549,2.1549,0
 Erdos992_cluster.petsc,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,2,1,2,1,0,0,0,0,1
 EAT_SR.petsc,23219,23219,0,0.35717,4.01532,0.561137,325589,3061.11,2383.52,1920.74,4387,100,2242,2179,78,1033,1033,0,14,0,1,0,0,0.564341,0.128681,0,0,0.0444894,1,564,23157,23157,1.95904,1.95904,0
 EAT_RS.petsc,23219,23219,0,4.01532,0.35717,0.561137,325592,3061.16,2383.55,1920.77,105,4387,2242,2179,1074,1033,1033,0,14,1,1,0,0,0.564339,0.128678,0,0,0.0444894,1,564,23157,23157,1.95904,1.95904,0
 Hamrle2.petsc,5952,5952,2,1.01892,1.01942,0.000885215,22162,902.693,638.301,638.3,119.098,116.098,60.5489,60.5489,5,1.3732,5.6268,2,3,0,0,0,0,0.500169,0.000338308,0,0,0.000945363,3,8,5854,2976,15.2168,15.2168,0
 shallow_water2.petsc,81920,81920,1,1.91E+16,1.79E+16,5.51E+19,204800,7.94E+12,7.74E+12,1.75E+12,6.24E+10,6.52E+10,5.04E+10,1.47E+10,4,2.07E+15,2.07E+15,1,2,6828,1,0,0,0.863133,0.726267,2,2,2.53E+10,2,81920,40959,0,1.12274,1.12274,0
 shallow_water1.petsc,81920,81920,1,2.55E+15,2.54E+15,3.61E+18,204800,3.25E+12,3.22E+12,4.37E+11,2.06E+10,2.10E+10,1.73E+10,3.69E+09,4,9.01E+14,9.01E+14,1,2,6828,1,0,0,0.910911,0.821822,2,2,1.10E+10,2,81920,40959,0,1.60626,1.60626,0
 TS.petsc,2142,2142,1,86.7895,51.7634,0.0777479,45262,4826.79,2710.38,3993.97,504.265,815.915,337.479,482.415,23,182,182,1,21,182,0,0,0,0.517971,0.0359412,0,0,0.0849673,1,182,42,42,17.3197,17.3197,0
 tomography.petsc,500,500,1,5.81E+11,5.81E+11,3.15E+13,28726,1.52E+08,1.52E+08,2.03E-10,2.14E+07,2.14E+07,2.14E+07,1.78E-10,335,1.90E+09,1.90E+09,1,57,36,1,0,0,1,1,0,0,3.80E+06,2,500,498,498,9.32986,9.32986,0
 Sieber.petsc,2290,2290,4,3.66E+07,3.66E+07,6.16E+09,14873,3.79E+06,3.28E+06,1.89E+06,409791,409403,409593,204900,2289,-7.28E+07,7.28E+07,4,6,0,0,0,0,0.749451,0.498901,0,0,31790.2,-1,2289,2289,2289,9.42631,12.9515,0
 pivtol.petsc,102,102,2,0.0196078,0.0097152,0.00916787,306,1.48667,1.25424,0.79816,1.13841,2,1.44339,0.594363,4,4.87418,4.87418,2,3,0,0,0,0,0.920183,0.840366,0,0,0.0477861,2,102,101,101,2.20112,2.20112,0
 Pd.petsc,8081,8081,1,537163,537163,0,13036,89848.7,63532.7,63532.6,65896,65894,32953.1,32952.1,5,8081,8081,1,1,4353,0,0,0,0.524471,0.0489418,0,0,1,2,8081,7844,7899,4.81884,4.81884,0
 Muu.petsc,7102,7102,1,4.68E-11,4.68E-11,2.50E-08,88618,0.0249036,0.0245163,0.00437539,0.000800962,0.000800962,0.000782699,0.000219156,32,1.69512,1.69512,1,12,4,1,0,0,0.816332,0.632665,0,0,0.000238682,2,7102,4696,0,6.61575,6.61575,0
 Kuu.petsc,7102,7102,1,0.105349,0.105349,26.484,173651,1249.89,1181.15,408.802,54.4329,54.4329,47.1155,24.4664,64,85938.5,85938.5,1,24,2,1,0,0,0.722328,0.444655,0,0,12.1006,2,7102,4697,0,19.3107,19.53,0
 Kaufhold.petsc,8765,8765,1,1.14E+26,1.14E+26,1.40E+30,42471,6.84E+16,6.84E+16,2.06E-10,1.00E+15,1.00E+15,1.00E+15,1.46E-11,28,-4.70E+18,4.70E+18,1,4,207,1,0,0,1,1,0,0,5.37E+14,3,8765,733,733,328.274,328.306,0
 viscorocks.petsc,37762,37762,1,5.96E+10,5.96E+10,7.11E+13,1133641,2.78E+09,2.78E+09,3.39E-07,1.29E+08,1.29E+08,1.29E+08,2.48E-08,42,1.83E+11,1.83E+11,1,30,0,0,0,0,1,1,0,0,4.85E+06,2,37762,201,201,17.7406,17.7406,0
 li.petsc,22695,22695,11,9.23E+11,9.23E+11,6.74E+13,1215181,2.71E+09,2.71E+09,0.114936,6.71E+08,6.71E+08,6.71E+08,0.0137764,97,8.05E+10,8.05E+10,11,53,0,0,0,0,1,1,0,0,3.55E+06,2,22695,1357,1357,21.0721,28.5843,0
 comsol.petsc,1500,1500,26,0.000109436,0.000110614,0.00174352,97645,11.0238,10.9117,1.56843,1.58465,1,1.29233,0.292327,180,341.289,341.289,26,65,0,0,0,0,0.922934,0.845868,0,0,0.227526,2,1500,1493,1493,35.8501,35.8501,0
 08blocks.petsc,300,300,1,408.45,33.1111,224.596,592,1083.86,788.951,743.18,101,2065,1080.5,984.5,38,744,744,1,1,0,0,0,0,0.522738,0.0454763,0,0,2.48,1,8,37,1,1.69897,2,0
 Hamrle1.petsc,32,32,2,1536.51,1536.51,0.104808,98,313.676,221.802,221.803,315.748,315.748,159.001,159.001,5,3.64607,4.05393,2,3,0,0,0,0,0.503151,0.00630104,0,0,0.126685,3,5,24,19,4.55219,4.55219,0
 turon_m.petsc,189924,189924,1,0.0337301,0.0342125,0.441797,912345,601.956,473.599,371.558,99.2066,88.3089,93.7577,14.1984,8,21048.6,21048.6,1,4,241,1,0,0,0.535386,0.0707717,0,0,0.110826,1,133814,185352,0,21.3104,21.3104,0
 tuma2.petsc,12992,12992,1,0.00107827,0.00123221,0.136186,28440,131.204,97.9234,87.3242,6.79879,5,5.63674,2.5,5,1588.19,1588.19,1,2,3006,1,0,0,0.546254,0.0925076,0,0,0.122244,1,7515,9018,0,3.87026,3.87026,0
 tuma1.petsc,22967,22967,1,0.00060997,0.000697052,0.162877,50560,177.308,133.495,116.693,6.79879,5,5.63674,2.5,5,3260.14,3260.14,1,2,5344,1,0,0,0.552359,0.104718,0,0,0.141949,1,13360,16032,0,3.91601,3.91601,0
 stokes64.petsc,12546,12546,1,0.000602206,0.000602284,1.53914,74242,246.946,243.238,42.6302,4.0625,4,4.03125,1.36458,8,21845.3,21845.3,1,5,2,1,0,0,0.828205,0.65641,0,0,1.74122,1,8450,8450,0,1.80618,2.23215,0
 stokes64s.petsc,12546,12546,1,0.0575856,0.0575863,14.2357,74242,657.235,617.449,225.197,46.8574,46.6699,45.9632,22.9702,8,43658.9,43658.9,1,5,2,1,0,0,0.769721,0.539442,0,0,3.4799,1,8450,8450,0,2.58402,3.94561,0
 stokes128.petsc,49666,49666,1,0.000152126,0.000152131,1.55968,295938,495.725,488.335,85.2734,4.03125,4,4.01563,1.34896,8,87381.3,87381.3,1,5,2,1,0,0,0.830749,0.661499,0,0,1.75938,1,33282,33282,0,2.10721,2.53318,0
 spmsrtls.petsc,29995,29995,1,0.00301993,0.00302159,7.39452,129971,614.713,514.472,336.438,13.8197,13.828,13.5788,8.59601,5,-10866.6,36324,1,4,1,1,0,0,0.649705,0.29941,0,0,1.211,3,29995,4,0,5.74504,5.50986,0
 sparsine.petsc,50000,50000,1,1.70E+07,1.61E+07,3.52E+10,799494,2.97E+07,2.63E+07,1.36E+07,1.22E+06,1.60E+06,1.14E+06,802420,52,-4.56E+09,4.57E+09,1,15,1180,1,0,0,0.620143,0.240286,0,0,91339.4,3,50000,45454,0,5.22946,5.22946,0
