% Generated on 2015-06-10 14:15:38,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod"
lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,lee96-lbound,ritz-values-c,nnzeros,lee96-ubound,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,commutator-normF,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, solver, class
?,4535,4,?,?,2358,13,?,4,?,?,9615,2859814.0,2408.001,24808,?,?,5307,2273545.0,1004473.0,4535,19434,?,0.03492193,-4481360.0,?,?,2240681.0,6121530.0,6119897.0,?,?,27.71042,185.3656,?,?,24808,?,2386,5307,0.55,185.3656,2,?,1,27.83603,5308,?,?,6,0.2166237,2.530344,8654839.0,9885,7953,2959814.0,?,178.5168,240,?,14946320.0,2240681.0,602.788,100000.0,-11.98557,8655996.0,4481360.0,8654841.0,492.5105,5308,-20000880000.0,89565283,good
?,4535,4,?,?,2358,13,?,4,-1.301043e-18,?,9622,2859814.0,2408.001,24816,-1.301043e-18,?,5307,2273545.0,1004473.0,4535,19442,?,0.03492193,-4481360.0,?,?,2240681.0,6121530.0,6119896.0,?,456.1134,28.62337,185.3656,?,?,24816,?,2386,5307,0.55,185.3656,2,?,1,26.90774,5308,?,?,6,0.2165538,2.530344,8654838.0,9886,7953,2959814.0,?,178.5168,240,?,14946320.0,2240681.0,602.788,100000.0,-11.98557,8655996.0,4481360.0,8654840.0,492.5105,5308,-20000880000.0,89565283,good
?,5307,5,?,?,2780,15,?,5,-45.41011,?,9768,68545.3,2427.857,28848,-1.684667e-07,?,4535,52685.83,23383.27,5307,23446,?,2.674915e-05,-103835.5,?,?,51917.76,191592.0,191592.0,?,45.40747,28.91176,0.1419845,?,?,28848,?,2797,4535,0.5,0.09533216,2,?,?,26.91073,5308,?,?,6,0.1872573,0.001659625,270951.6,13772,8312,68590.38,?,1.174209,240,?,12701950.0,51917.76,44.96718,41.03671,0.1132762,270952.0,103835.5,270952.0,45.40747,5308,4907.065,89565283,good
?,4535,4,?,?,2358,13,?,4,-5.963112e-19,?,9616,2840492.0,2408.201,24784,-5.963112e-19,?,5307,2258658.0,1003044.0,4535,19410,?,0.03522057,-4451461.0,?,?,2225732.0,6128538.0,6126906.0,?,451.683,28.5598,186.9508,?,?,24784,?,2386,5307,0.525,186.9508,2,?,1,26.37626,5308,?,?,6,0.2168334,2.552099,8664751.0,9860,7952,2940492.0,?,177.4445,240,?,14947960.0,2225732.0,594.822,100000.0,20.28566,8665908.0,4451461.0,8664754.0,489.4915,5308,-20000870000.0,89565283,good
?,100,8,?,?,99,9,1,8,164.0481,?,38612,138.0375,66.22222,87025,3.796165,?,100,256.8144,138.041,100,?,?,6.626011,-1.043281,?,?,257.1027,21.40214,1151.253,?,164.0481,1.108804,64941.54,0.6832987,?,87025,916.1031,9801,100,1.0,64941.54,4,1293.251,2,1.260433,9801,?,?,8,1.0,8.797672,30.26719,38612,9,164.102,?,47453.52,22,?,10920.05,7.915421,82.02233,?,82.02579,1151.452,257.3911,30.26719,164.0481,9801,1324926.0,89565283,bad
?,4535,4,?,?,2358,13,?,4,-1.517883e-18,?,9622,2854849.0,2408.001,24809,-1.517883e-18,?,5307,2269721.0,1004030.0,4535,19435,?,0.03477523,-4473697.0,?,?,2236850.0,6116215.0,6114580.0,?,451.3334,29.22453,184.5869,?,?,24809,?,2386,5307,0.4916667,184.5869,2,?,1,26.68838,5308,?,?,6,0.2166149,2.519657,8647319.0,9879,7953,2954849.0,?,180.7401,240,?,14946320.0,2236850.0,729.0288,100000.0,178.1283,8648478.0,4473697.0,8647321.0,489.1295,5308,-20000880000.0,89565283,bad
?,5307,5,?,?,2780,15,?,5,-45.88728,?,9765,68954.31,2427.571,28863,-2.157413e-07,?,4535,53002.2,23400.4,5307,23461,?,2.726477e-05,-104472.1,?,?,52236.04,191819.5,191819.5,?,45.88528,28.01667,0.1447214,?,?,28863,?,2797,4535,0.5,0.09809623,2,?,?,26.66484,5308,?,?,6,0.18716,0.001696645,271273.3,13790,8313,69000.89,?,1.219051,240,?,12699910.0,52236.04,45.69782,40.84645,0.08297998,271273.7,104472.1,271273.7,45.88528,5308,4985.099,89565283,good
?,100,8,?,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,?,?,2.670931,-8.881784e-16,?,?,5.333333,0.02528225,280.263,?,0.001973288,1.034632,26177.8,0.0001924816,?,87025,0.001278396,9801,100,1.0,26177.8,4,0.03575833,2,1.034632,9801,?,?,8,1.0,0.03599039,0.03575448,38612,9,4.357942,?,2145.693,10,?,10920.05,0.003658758,2.178014,?,2.180045,280.263,5.333333,0.0357545,4.358062,9801,78547.35,89565283,bad
?,100,8,?,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,?,?,2.670931,-8.881784e-16,?,?,5.333333,0.02528225,280.263,?,0.001973288,1.034632,26177.8,0.0001924816,?,87025,0.001278396,9801,100,1.0,26177.8,4,0.03575833,2,1.034632,9801,?,?,8,1.0,0.03599039,0.03575448,38612,9,4.357942,?,2145.693,10,?,10920.05,0.003658758,2.178014,?,2.180045,280.263,5.333333,0.0357545,4.358062,9801,78547.35,49598909,bad
?,100,8,?,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,?,?,2.670931,-8.881784e-16,?,?,5.333333,0.02528225,280.263,?,0.001973288,1.034632,26177.8,0.0001924816,?,87025,0.001278396,9801,100,1.0,26177.8,4,0.03575833,2,1.034632,9801,?,?,8,1.0,0.03599039,0.03575448,38612,9,4.357942,?,2145.693,10,?,10920.05,0.003658758,2.178014,?,2.180045,280.263,5.333333,0.0357545,4.358062,9801,78547.35,36564232,bad
?,?,1,?,4257,1,1,1,1,1.837794e-08,?,?,2.175294e-06,?,4257,2.02497e-10,?,?,2.072385e-05,1.804897e-05,?,?,?,3.40668e-06,5.502635e-13,?,?,?,?,?,?,2.740314e-10,12.25943,0.01450224,?,?,4257,?,4257,?,1.0,0.01450224,1,?,2,12.25943,4257,?,?,1,?,5.642951e-06,?,?,1,2.072385e-05,1,1.305548,36,?,?,?,2.425086e-06,?,1.829876e-05,0.0004300694,2.072385e-05,?,2.072385e-05,4257,?,89565283,good
?,100,8,?,?,99,9,1,8,427.1599,?,38612,345.8087,66.22222,87025,3.779368,?,100,675.1248,345.8122,100,?,?,9.741228,-2.830544,?,?,?,?,?,?,427.1599,1.192953,95473.78,?,?,87025,?,9801,100,1.0,95473.78,4,?,2,1.356471,9801,?,?,8,?,22.17429,81.15664,38612,9,427.303,?,122483.6,36,?,10920.05,?,213.5782,?,213.5817,2529.861,676.6892,?,427.1599,9801,?,89565283,bad
?,100,8,?,?,99,9,1,8,1170.333,?,38612,936.0018,66.22222,87025,3.644575,?,100,1864.36,936.0059,100,?,?,19.61926,-7.691349,?,?,1866.483,157.1901,6581.28,?,1170.333,1.267202,192288.4,5.004958,?,87025,49417.43,9801,100,1.0,192288.4,4,62963.39,2,1.427216,9801,?,?,8,1.0,59.87614,222.3002,38612,9,1170.724,?,284102.1,38,?,10920.05,57.7013,585.1644,?,585.1685,6583.157,1868.605,222.3003,1170.333,9801,43288540.0,89565283,bad
?,?,26,?,1,1,30,1,26,65714.89,?,?,466766.4,124.9746,143300,25515.12,?,191,528795.3,466778.5,?,137811,?,86760.28,-61618.32,?,?,528766.8,2955593.0,10108060.0,?,25515.12,19.8144,476227200.0,19949.71,?,143300,1.747106e+13,5489,191,1.0,476227200.0,1,3.32845e+11,2,19.59884,5489,?,?,17,0.03830426,97443.9,4179840.0,137811,118,475349.1,1,33026.31,72,?,64932.77,265907.3,199617.8,135044.7,199629.9,10531310.0,528738.3,4179840.0,262859.5,5489,9.343738e+13,89565283,bad
?,?,26,?,1,1,30,1,26,65714.89,?,?,466766.4,124.9746,143300,25515.12,?,191,528795.3,466778.5,?,137811,?,86760.28,-61618.32,?,?,528766.8,2955593.0,10108060.0,?,25515.12,19.8144,476227200.0,19949.71,?,143300,1.747106e+13,5489,191,1.0,476227200.0,1,3.32845e+11,2,19.59884,5489,?,?,17,0.03830426,97443.9,4179840.0,137811,118,475349.1,1,33026.31,72,?,64932.77,265907.3,199617.8,135044.7,199629.9,10531310.0,528738.3,4179840.0,262859.5,5489,9.343738e+13,49598909,bad
?,?,26,?,1,1,30,1,26,65714.89,?,?,466766.4,124.9746,143300,25515.12,?,191,528795.3,466778.5,?,137811,?,86760.28,-61618.32,?,?,528766.8,2955593.0,10108060.0,?,25515.12,19.8144,476227200.0,19949.71,?,143300,1.747106e+13,5489,191,1.0,476227200.0,1,3.32845e+11,2,19.59884,5489,?,?,17,0.03830426,97443.9,4179840.0,137811,118,475349.1,1,33026.31,72,?,64932.77,265907.3,199617.8,135044.7,199629.9,10531310.0,528738.3,4179840.0,262859.5,5489,9.343738e+13,68908713,bad
?,?,26,?,1,1,30,1,26,65714.89,?,?,466766.4,124.9746,143300,25515.12,?,191,528795.3,466778.5,?,137811,?,86760.28,-61618.32,?,?,528766.8,2955593.0,10108060.0,?,25515.12,19.8144,476227200.0,19949.71,?,143300,1.747106e+13,5489,191,1.0,476227200.0,1,3.32845e+11,2,19.59884,5489,?,?,17,0.03830426,97443.9,4179840.0,137811,118,475349.1,1,33026.31,72,?,64932.77,265907.3,199617.8,135044.7,199629.9,10531310.0,528738.3,4179840.0,262859.5,5489,9.343738e+13,36564232,bad
?,3993,21,?,30,858,64,?,21,3.223576,?,30035,10.19121,1089.52,86693,-1.001,?,3594,32.81764,11.35194,3993,81340,?,0.008982251,-31.001,?,?,22.83371,78.63493,78.87979,?,3.223576,300.1218,36.83621,?,?,86693,?,2990,3594,0.3333333,-27.4697,1,?,?,300.1485,4101,?,?,18,0.06174662,0.09006631,91.75287,52557,3410,13.41478,1,1.603216,9,?,3152817.0,22.83371,2.599487,2.403151,0.6240892,111.3799,31.001,111.2066,3.223576,4101,38.5683,89565283,good
?,85,4,?,?,1,5,1,4,361.9173,?,13941,396.3524,43.2426,34855,90.27975,?,85,416.002,396.3524,85,82,?,126.4371,-41.6009,?,?,415.002,3831.493,12641.85,?,361.9173,2.315972,892013.8,9.056463,?,34855,29360670.0,7055,85,0.9714286,892013.8,2,142290.9,2,2.318065,7055,?,?,5,0.9976474,33.91544,4504.745,13859,169,402.7006,?,10007160.0,35,?,4335.414,176.001,183.3486,124.1225,183.3486,13209.72,416.002,5418.549,361.9173,7055,145136100.0,89565283,bad
?,85,4,?,?,1,5,1,4,361.9173,?,13941,396.3524,43.2426,34855,90.27975,?,85,416.002,396.3524,85,82,?,126.4371,-41.6009,?,?,415.002,3831.493,12641.85,?,361.9173,2.315972,892013.8,9.056463,?,34855,29360670.0,7055,85,0.9714286,892013.8,2,142290.9,2,2.318065,7055,?,?,5,0.9976474,33.91544,4504.745,13859,169,402.7006,?,10007160.0,35,?,4335.414,176.001,183.3486,124.1225,183.3486,13209.72,416.002,5418.549,361.9173,7055,145136100.0,68908713,good
?,85,4,?,?,1,5,1,4,361.9145,?,13941,396.3503,43.2426,34855,90.15255,?,85,416.0,396.3505,85,82,?,126.4361,-41.6,?,?,415.0,3831.491,12641.76,?,361.9145,2.31597,892006.8,9.056461,?,34855,29360650.0,7055,85,0.974359,892006.8,2,142290.2,2,2.318063,7055,?,?,5,0.9976474,33.91544,4505.084,13859,169,402.6987,?,1445220.0,39,?,4335.414,176.0,183.3475,124.1221,183.3473,13209.63,416.0,5418.546,361.9145,7055,145133800.0,89565283,bad
?,85,4,?,?,1,5,1,4,361.9145,?,13941,396.3503,43.2426,34855,90.15255,?,85,416.0,396.3505,85,82,?,126.4361,-41.6,?,?,415.0,3831.491,12641.76,?,361.9145,2.31597,892006.8,9.056461,?,34855,29360650.0,7055,85,0.974359,892006.8,2,142290.2,2,2.318063,7055,?,?,5,0.9976474,33.91544,4505.084,13859,169,402.6987,?,1445220.0,39,?,4335.414,176.0,183.3475,124.1221,183.3473,13209.63,416.0,5418.546,361.9145,7055,145133800.0,36564232,bad
?,369,10,?,1,110,27,?,10,-801452.9,?,46315,803278.5,148.7198,102876,1.0,?,369,1138142.0,803279.5,369,52268,?,409879.6,-899061.3,?,?,978671.2,4020994.0,45997460.0,?,1.0,22.86051,4192249000.0,62483.71,?,102876,3.233679e+13,10228,369,0.125,-4192249000.0,1,2.541529e+12,?,22.86039,10228,?,?,10,0.491932,4201.549,5657593.0,46333,546,806273.1,?,803845.5,8,?,53882.92,308631.5,401512.4,28292.44,-401511.4,46172880.0,899061.3,5686544.0,1.0,10228,2.099598e+15,89565283,good
?,369,10,?,1,110,27,?,10,-801452.9,?,46315,803278.5,148.7198,102876,1.0,?,369,1138142.0,803279.5,369,52268,?,409879.6,-899061.3,?,?,978671.2,4020994.0,45997460.0,?,1.0,22.86051,4192249000.0,62483.71,?,102876,3.233679e+13,10228,369,0.125,-4192249000.0,1,2.541529e+12,?,22.86039,10228,?,?,10,0.491932,4201.549,5657593.0,46333,546,806273.1,?,803845.5,8,?,53882.92,308631.5,401512.4,28292.44,-401511.4,46172880.0,899061.3,5686544.0,1.0,10228,2.099598e+15,36564232,bad
?,420,10,?,?,16,18,1,10,0.625,?,4994,0.8998526,200.611,11003,0.0957024,?,420,1.0,0.995555,420,?,?,0.6433498,-0.1666667,?,?,1.166667,1.363588,21.21638,?,0.0957024,1.726839,653.0,?,?,11003,?,1015,420,1.0,653.0,5,?,2,1.726839,1015,?,?,9,1.0,0.1244806,1.928401,4994,779,1.022023,?,10.44892,16,?,94511.12,0.25,0.4521423,?,0.5478447,21.26015,1.333333,1.928404,1.0,1015,448.2754,89565283,good
?,66,10,?,14,6,33,?,10,-1.001276,?,1511,2.027273,26.26761,3155,-0.7728764,?,74,2.928194,2.027665,66,?,?,0.6232809,-5.591863,?,?,?,?,?,?,-0.7728764,19.84833,186.9843,?,?,3155,?,300,74,?,-186.964,1,?,?,19.84833,300,?,?,10,?,0.2847113,10.91191,1344,71,2.349383,1,4068.59,11,?,1712.939,?,0.7975785,0.5179351,-0.7979707,17.32051,5.591863,?,-0.0004027477,300,?,89565283,good
?,66,10,?,14,6,33,?,10,-1.001276,?,1511,2.027273,26.26761,3155,-0.7728764,?,74,2.928194,2.027665,66,?,?,0.6232809,-5.591863,?,?,?,?,?,?,-0.7728764,19.84833,186.9843,?,?,3155,?,300,74,?,-186.964,1,?,?,19.84833,300,?,?,10,?,0.2847113,10.91191,1344,71,2.349383,1,4068.59,11,?,1712.939,?,0.7975785,0.5179351,-0.7979707,17.32051,5.591863,?,-0.0004027477,300,?,68908713,bad
?,66,10,?,14,6,33,?,10,-1.001276,?,1511,2.027273,26.26761,3155,-0.7728764,?,74,2.928194,2.027665,66,?,?,0.6232809,-5.591863,?,?,?,?,?,?,-0.7728764,19.84833,186.9843,?,?,3155,?,300,74,?,-186.964,1,?,?,19.84833,300,?,?,10,?,0.2847113,10.91191,1344,71,2.349383,1,4068.59,11,?,1712.939,?,0.7975785,0.5179351,-0.7979707,17.32051,5.591863,?,-0.0004027477,300,?,36564232,bad
?,7000,17,?,?,43,32,?,17,-810.8467,?,14193,215.7739,10358.63,252463,0.9269045,?,14019,1389.099,379.0205,7000,224153,?,1.05574,-1389.099,?,?,1389.099,1420.785,2244.768,?,771.3319,13.59389,14883.83,?,?,252463,?,14098,14019,0.4888889,13552.17,3,?,?,13.59389,14098,?,?,6,0.1121352,1.293729,1754.034,224172,7132,1026.621,?,3.67316,45,?,434659800.0,822.3559,791.0893,151.2716,-19.75744,2656.617,1389.099,2009.294,771.3319,14098,3020354.0,89565283,bad
?,7000,17,?,?,43,32,?,17,-810.8467,?,14193,215.7739,10358.63,252463,0.9269045,?,14019,1389.099,379.0205,7000,224153,?,1.05574,-1389.099,?,?,1389.099,1420.785,2244.768,?,771.3319,13.59389,14883.83,?,?,252463,?,14098,14019,0.4888889,13552.17,3,?,?,13.59389,14098,?,?,6,0.1121352,1.293729,1754.034,224172,7132,1026.621,?,3.67316,45,?,434659800.0,822.3559,791.0893,151.2716,-19.75744,2656.617,1389.099,2009.294,771.3319,14098,3020354.0,36564232,bad
?,100,8,?,?,99,9,1,8,24.90081,?,38612,23.09258,66.22222,87025,3.807566,?,100,36.56131,23.09608,100,?,?,5.385144,-2.200149e-05,?,?,36.56132,2.080389,636.6785,?,24.90081,0.9084755,52779.8,0.005254981,?,87025,8.656038,9801,100,1.0,52779.8,4,3.657966,2,0.9191108,9801,?,?,8,1.0,2.801387,2.942115,38612,9,24.90149,?,7102.891,22,?,10920.05,0.2061575,12.44867,?,12.45218,636.6819,36.56133,2.942115,24.90081,9801,405355.2,89565283,bad
?,435,90,?,?,300,108,1,90,3.331957,?,145517,3.487365,207.3176,294276,0.8374458,?,435,6.921513,3.488326,435,?,?,0.9997322,-4.785273,?,?,4.943149,26.46377,64.31132,?,3.331957,21.49807,3241.132,?,?,294276,?,3242,435,1.0,3241.132,24,?,2,21.49807,3242,?,?,53,1.0,0.001824778,16.9945,145517,721,3.72481,?,3465.853,14,?,99467.42,3.075723,1.665497,1.2467,1.666458,69.54334,6.785273,37.42542,3.331957,3242,3435.615,89565283,good
?,13204,3,?,1162,5,32,?,3,-100.0,?,15821,1e+20,3042.557,49368,-1.0,?,13204,1e+20,9.999981e+19,13204,?,?,177.5177,-1e+20,?,?,?,?,?,?,1.0,20.0,2360275.0,?,?,49368,?,13250,13204,0.5,-28504.56,1,?,?,20.0,13296,?,?,9,?,1133.607,2e+20,20251,7260,1e+20,1,173721400.0,186,?,24714720.0,?,8162402000.0,4988969000.0,-256.0,2e+20,1e+20,?,141977.2,13296,?,89565283,good
?,13204,3,?,1162,5,32,?,3,-100.0,?,15821,1e+20,3042.557,49368,-1.0,?,13204,1e+20,9.999981e+19,13204,?,?,177.5177,-1e+20,?,?,?,?,?,?,1.0,20.0,2360275.0,?,?,49368,?,13250,13204,0.5,-28504.56,1,?,?,20.0,13296,?,?,9,?,1133.607,2e+20,20251,7260,1e+20,1,173721400.0,186,?,24714720.0,?,8162402000.0,4988969000.0,-256.0,2e+20,1e+20,?,141977.2,13296,?,36564232,bad
?,11327,6,?,?,84,10,1,6,16.00549,?,33914,33729.43,4709.566,79566,16.00549,?,11327,33948.0,20.82886,11327,?,?,11.33703,-33911.0,?,?,?,?,?,?,16.00549,4.229349,133074.0,?,?,79566,?,11738,11327,0.9166667,133074.0,3,?,2,4.530379,11738,?,?,7,?,2.303529,33256.49,33914,13509,33914.01,?,232820.3,12,?,55917900.0,?,11.37241,183.8834,11.05533,33941.04,33943.0,?,22.42774,11738,?,89565283,good
?,46,8,?,?,8,13,1,8,0.6666667,?,346,0.8670963,22.18824,785,0.09606125,?,46,1.0,0.9631575,46,?,?,0.6129032,-0.1666667,?,?,?,?,?,?,0.09606125,1.6019,57.0,?,?,785,?,93,46,1.0,57.0,5,?,2,1.6019,93,?,?,8,?,0.1421066,0.7243366,346,85,1.025123,?,10.41002,51,?,1162.177,?,0.4519694,?,0.5480306,6.251623,1.319398,?,1.0,93,?,89565283,bad
?,46,8,?,?,8,13,1,8,0.6666667,?,346,0.8670963,22.18824,785,0.09606125,?,46,1.0,0.9631575,46,?,?,0.6129032,-0.1666667,?,?,?,?,?,?,0.09606125,1.6019,57.0,?,?,785,?,93,46,1.0,57.0,5,?,2,1.6019,93,?,?,8,?,0.1421066,0.7243366,346,85,1.025123,?,10.41002,51,?,1162.177,?,0.4519694,?,0.5480306,6.251623,1.319398,?,1.0,93,?,68908713,bad
?,13495,6,?,?,57,68,?,6,-1.068887,?,39397,171.1125,2344.653,171522,-0.6577911,?,6771,533.8,203.1074,13495,143508,?,3.852537,-380.9451,?,?,530.316,995.2662,3110.997,?,1.0,8.38811,106075.8,?,?,171522,?,27534,6771,0.9230769,95971.89,2,?,?,8.390674,27534,?,?,12,0.163326,17.35036,1404.744,104591,3269,512.046,?,16.00256,26,?,13226450.0,209.8619,271.9986,9.280705,240.0014,3266.321,541.3237,1407.519,512.0,27534,8687746.0,89565283,good
?,?,26,?,1,1,114,1,26,6.0,?,?,132.3885,102.0,145952,6.0,?,204,1050.0,171.128,?,140389,?,6.0,-672.0,?,?,543.0,1589.655,1651.445,?,6.0,?,33378.0,14.61613,?,145952,5054004.0,5563,204,0.816092,33378.0,1,65716.66,2,?,5563,?,?,16,0.03811527,?,2248.111,140389,205,172.7092,1,3.337764,87,?,45118.0,537.0,83.96644,103.7501,45.33675,2292.22,684.0,2248.111,6.0,5563,200268.0,89565283,bad
?,?,26,?,1,1,114,1,26,6.0,?,?,132.3885,102.0,145952,6.0,?,204,1050.0,171.128,?,140389,?,6.0,-672.0,?,?,543.0,1589.655,1651.445,?,6.0,?,33378.0,14.61613,?,145952,5054004.0,5563,204,0.816092,33378.0,1,65716.66,2,?,5563,?,?,16,0.03811527,?,2248.111,140389,205,172.7092,1,3.337764,87,?,45118.0,537.0,83.96644,103.7501,45.33675,2292.22,684.0,2248.111,6.0,5563,200268.0,49598909,bad
?,?,26,?,1,1,114,1,26,6.0,?,?,132.3885,102.0,145952,6.0,?,204,1050.0,171.128,?,140389,?,6.0,-672.0,?,?,543.0,1589.655,1651.445,?,6.0,?,33378.0,14.61613,?,145952,5054004.0,5563,204,0.816092,33378.0,1,65716.66,2,?,5563,?,?,16,0.03811527,?,2248.111,140389,205,172.7092,1,3.337764,87,?,45118.0,537.0,83.96644,103.7501,45.33675,2292.22,684.0,2248.111,6.0,5563,200268.0,68908713,bad
?,?,26,?,1,1,114,1,26,6.0,?,?,132.3885,102.0,145952,6.0,?,204,1050.0,171.128,?,140389,?,6.0,-672.0,?,?,543.0,1589.655,1651.445,?,6.0,?,33378.0,14.61613,?,145952,5054004.0,5563,204,0.816092,33378.0,1,65716.66,2,?,5563,?,?,16,0.03811527,?,2248.111,140389,205,172.7092,1,3.337764,87,?,45118.0,537.0,83.96644,103.7501,45.33675,2292.22,684.0,2248.111,6.0,5563,200268.0,36564232,bad
?,7614,53,?,3,8,90,1,53,1427.59,?,210695,175401.2,4354.824,430909,1427.59,?,7614,197392.6,94324.56,7614,?,?,80.93523,-386969.3,?,?,?,?,?,?,1427.59,67.92974,645863.1,?,?,430909,?,7980,7614,1.0,645863.1,1,?,2,65.96292,7980,?,?,39,?,107.2721,567870.2,212234,199,195006.5,1,7.032876,39,?,50064960.0,?,1214.182,19553.33,1628.945,585695.5,390862.7,?,2842.969,7980,?,89565283,good
?,100,8,?,?,99,9,1,8,1508.971,?,38612,1048.525,66.22222,87025,8.207509,?,100,1860.857,1048.546,100,?,?,67.3503,-9.306164e-08,?,?,1839.3,121.2397,12836.69,?,1508.971,1.04785,660100.3,1.447317,?,87025,29398.15,9801,100,1.0,660100.3,4,31753.67,2,1.071613,9801,?,?,8,1.0,102.3035,171.4583,38612,9,1509.384,?,72393.59,26,?,10920.05,26.6713,754.4753,?,754.4961,12837.26,1817.743,171.4589,1508.971,9801,164766000.0,89565283,good
?,100,8,?,?,99,9,1,8,24.9464,?,38612,22.15812,66.22222,87025,3.914103,?,100,36.66171,22.16161,100,?,?,5.385248,-0.005284068,?,?,?,?,?,?,24.94597,0.9084755,52780.81,?,?,87025,?,9801,100,1.0,52780.81,4,?,2,0.9191108,9801,?,?,8,?,2.801852,2.946363,38612,9,24.94704,?,7148.292,19,?,10920.05,?,12.47147,?,12.47496,636.7134,36.66564,?,24.9464,9801,?,89565283,bad
?,86,3,?,?,43,9,?,3,0.1979948,?,122,112.7072,39.8125,321,-0.001130565,?,77,79.72397,1.000055,86,216,?,0.002384869,-167.828,?,?,83.9156,88.07743,88.07759,?,0.1979948,21.47059,0.2074836,?,?,321,?,62,77,0.4945055,0.2074836,2,?,1,21.47061,87,?,?,5,0.3271028,0.02110126,124.4567,112,128,112.9052,?,62.50465,91,?,3105.596,83.9156,0.1578849,0.1489927,0.04010999,124.5604,167.828,124.5603,0.1979948,87,0.02882417,89565283,bad
?,86,3,?,?,43,9,?,3,0.1979948,?,122,112.7072,39.8125,321,-0.001130565,?,77,79.72397,1.000055,86,216,?,0.002384869,-167.828,?,?,83.9156,88.07743,88.07759,?,0.1979948,21.47059,0.2074836,?,?,321,?,62,77,0.4945055,0.2074836,2,?,1,21.47061,87,?,?,5,0.3271028,0.02110126,124.4567,112,128,112.9052,?,62.50465,91,?,3105.596,83.9156,0.1578849,0.1489927,0.04010999,124.5604,167.828,124.5603,0.1979948,87,0.02882417,68908713,bad
?,86,3,?,?,43,9,?,3,0.1979948,?,122,112.7072,39.8125,321,-0.001130565,?,77,79.72397,1.000055,86,216,?,0.002384869,-167.828,?,?,83.9156,88.07743,88.07759,?,0.1979948,21.47059,0.2074836,?,?,321,?,62,77,0.4945055,0.2074836,2,?,1,21.47061,87,?,?,5,0.3271028,0.02110126,124.4567,112,128,112.9052,?,62.50465,91,?,3105.596,83.9156,0.1578849,0.1489927,0.04010999,124.5604,167.828,124.5603,0.1979948,87,0.02882417,36564232,good
?,?,4,?,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,?,?,0.9569189,-123.7731,?,?,?,?,?,?,-0.0003716481,5.39564,4073.604,?,?,20861,?,4257,86,?,-4073.604,1,?,-2,5.39564,4257,?,?,5,?,4.501106,189.3548,16604,87,103.2956,1,2.573104,45,?,8026.667,?,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,?,89565283,good
?,?,20,?,1,1,24,1,20,9884.782,?,?,40195.67,125.9652,112505,263.0433,?,191,84355.69,235.8491,?,?,?,10726.61,-25042.17,?,?,?,?,?,?,263.0433,53.78986,58878380.0,?,?,112505,?,5489,191,1.0,58878380.0,1,?,2,54.09089,5489,?,?,14,?,14606.58,714671.2,107016,115,66118.69,1,1.476556,65,?,65952.65,?,11880.73,18984.8,47818.67,1520990.0,74381.35,?,39539.13,5489,?,89565283,bad
?,?,20,?,1,1,24,1,20,9884.782,?,?,40195.67,125.9652,112505,263.0433,?,191,84355.69,235.8491,?,?,?,10726.61,-25042.17,?,?,?,?,?,?,263.0433,53.78986,58878380.0,?,?,112505,?,5489,191,1.0,58878380.0,1,?,2,54.09089,5489,?,?,14,?,14606.58,714671.2,107016,115,66118.69,1,1.476556,65,?,65952.65,?,11880.73,18984.8,47818.67,1520990.0,74381.35,?,39539.13,5489,?,49598909,bad
