avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
2408.001,2318570,28.0523,2,25.91142,172.6967,29030070,hydr1c_A_43,0.00023508,bad,bad,0.000203,15.8,15.8 % more time of default solver time,0.8635358175940105
1913.373,6743057000,27.93371,1,27.42213,1173.671,29030070,gyro,7.87,bad,bad,0.001858,423473.74,423473.74 % more time of default solver time,0.0002360864040660737
56.49718,122.5665,31.26733,9,31.26733,204.9021,36025721,ex28,0.0043166,bad,bad,0.021035,-79.48,-79.48 % less time of default solver time,4.873048232405134
2419.665,2298395,21.16062,2,19.64175,1.220176,36025721,hydr1c_A_04,0.00033212,bad,bad,0.000223,48.93,48.93 % more time of default solver time,0.6714440563651692
66.22222,5335.601,1.037953,4,1.133933,164416.8,32874610,t2d_q4_A_23,0.01484,bad,bad,0.006445,130.26,130.26 % more time of default solver time,0.43429919137466305
2154.625,1663.263,8.886057,7,8.886057,71.63297,36564232,viscoplastic1_C_4,0.051337,bad,bad,0.032908,56.0,56.0 % more time of default solver time,0.6410191479829362
1913.373,6743057000,27.93371,1,27.42213,1174.046,81986705,gyro_k,1.79769313486e+308,bad,bad,0.001594,inf,inf % more time of default solver time,8.86691932616e-312
531.1134,12208740,21.60955,2,18.71334,35.06149,32168839,mark3jac040,3.2123,bad,bad,3.2123,0.0,0.0 % less time of default solver time,1.0
955.7804,9453,2.158362,2,2.158362,189347.9,29030070,CAG_mat1916,0.00040698,bad,bad,0.0293,-98.61,-98.61 % less time of default solver time,71.9937097646076
200.611,1,1.726839,5,1.726839,10.44892,19932321,cage8,0.00077128,bad,bad,0.000126,512.13,512.13 % more time of default solver time,0.1633647961829686
66.22222,36.94624,1.039372,4,1.047308,8671.071,32168839,t2d_q4_A_10,0.0066071,bad,bad,0.006607,0.0,0.0 % less time of default solver time,0.9999848647666904
66.22222,36.94624,1.039372,4,1.047308,8671.071,32168839,t2d_q9_A_10,0.0065598,bad,bad,0.00656,-0.0,-0.0 % less time of default solver time,1.0000304887344127
1306.615,741299.6,13.80673,2,10.67681,1.447031,32168839,extr1b,0.00020313,bad,bad,0.000203,0.06,0.06 % more time of default solver time,0.9993600157534585
793.8216,1.664156,98.94544,2,98.94544,86.5411,29030070,adder_dcop_32,0.00033689,bad,bad,0.000504,-33.16,-33.16 % less time of default solver time,1.4960372821989374
1145.818,22.89451,16.67064,1,16.66817,2.87792,36564232,Na5,0.00065494,bad,bad,0.000438,49.53,49.53 % more time of default solver time,0.6687635508596207
2154.625,16.8037,6.886057,7,6.886057,71.72423,29030070,viscoplastic1_C_2,0.00016594,bad,bad,0.040066,-99.59,-99.59 % less time of default solver time,241.44871640351934
8280.763,65290.55,23.36005,1,22.81788,283.5863,32168839,c-43,0.0002749,bad,bad,0.000275,-0.04,-0.04 % less time of default solver time,1.000363768643143
2154.625,166309.2,10.88606,7,10.88606,8.87634,19932321,viscoplastic1_C_6,0.56073,bad,bad,0.032588,1620.66,1620.66 % more time of default solver time,0.05811709735523336
2407.43,2296333,27.93044,2,29.9565,192.0068,29030070,hydr1c_A_27,0.00034881,bad,bad,0.000184,89.57,89.57 % more time of default solver time,0.5275078122760242
157.7643,18.9037,18.3318,9,18.3318,20069.32,29030070,cavity10,1.37,bad,bad,0.11613,1079.71,1079.71 % more time of default solver time,0.08476642335766423
793.8216,1.644563,98.94544,2,98.94544,62.8272,7285382,adder_dcop_69,0.00020885,bad,bad,0.000673,-68.97,-68.97 % less time of default solver time,3.22240842710079
793.8216,1.644563,98.94544,2,98.94544,62.8272,7285382,adder_dcop_64,0.00020504,bad,bad,0.000398,-48.48,-48.48 % less time of default solver time,1.9410846664065549
531.1832,2097152,9.976185,2,13.15285,6822.776,69654763,mark3jac020sc,0.00030708,bad,bad,0.003648,-91.58,-91.58 % less time of default solver time,11.879640484564284
211.5,209042600,17.18651,1,17.64372,3.605757,29030070,nasa4704,1.0564,bad,bad,0.00021,502947.62,502947.62 % more time of default solver time,0.00019878833775085195
66.22222,12789.05,1.122296,4,1.252157,1.503853,36564232,t2d_q9_A_22,0.0084374,bad,bad,0.006344,33.0,33.0 % more time of default solver time,0.7518903927750256
66.22222,12789.05,1.122296,4,1.252157,1.503853,36564232,t2d_q4_A_22,0.0084419,bad,bad,0.006444,31.0,31.0 % more time of default solver time,0.7633352681268435
793.8216,1.663467,98.94543,2,98.94543,102.4223,81986705,adder_dcop_42,1.79769313486e+308,bad,bad,0.000507,inf,inf % more time of default solver time,2.82028111566e-312
2407.734,2321754,27.37574,2,27.43293,237.9745,29030070,hydr1c_A_37,0.00035906,bad,bad,0.000366,-1.9,-1.9 % less time of default solver time,1.019328245975603
1371.345,1212874000,47.45047,2,47.45047,3.480313,90783920,bayer09,1.79769313486e+308,bad,bad,0.000141,inf,inf % more time of default solver time,7.84338535125e-313
7482.938,8.59932,19.86382,1,19.86382,3.418892,81986705,Dubcova1,1.79769313486e+308,bad,bad,0.000939,inf,inf % more time of default solver time,5.223360882854e-312
2344.653,1179444,18.02107,2,18.02107,262112.2,32168839,jan99jac060,0.00611,bad,bad,0.00611,0.0,0.0 % less time of default solver time,1.0
1903.612,9984.465,54.5609,1,54.55913,2.046673,19932321,s3rmt3m3,0.0011711,bad,bad,0.000386,203.39,203.39 % more time of default solver time,0.3296046452053625
13658.6,473333.5,8,1,9.357463,4233652000,37052868,c-48,0.0039568,bad,bad,0.00087,354.8,354.8 % more time of default solver time,0.2198746461787303
5238.26,39168,4.291458,3,4.291458,270803.4,81986705,big,1.79769313486e+308,bad,bad,2.5555,inf,inf % more time of default solver time,1.4215440613556195e-308
10023.11,369568.3,9.367503,1,9.80618,391321400,90783920,c-45,1.79769313486e+308,bad,bad,0.000356,inf,inf % more time of default solver time,1.98031573407e-312
4647.173,2,4,1,4,33.05747,32168837,poli_large,0.0014253,bad,bad,0.001039,37.18,37.18 % more time of default solver time,0.7289693397881147
2407.04,2323054,28.34875,2,26.14138,204.3667,36025721,hydr1c_A_60,0.00020504,good,bad,0.000202,1.5,1.5 % more time of default solver time,0.9851736246586033
793.8216,1.663552,98.94544,2,98.94544,102.4188,32168839,adder_dcop_44,0.00026917,bad,bad,0.000269,0.06,0.06 % more time of default solver time,0.9993684288739457
3554.343,179,0.30103,1,0.30103,2.555536,29030070,PGPgiantcompo,0.000278,bad,bad,0.000142,95.77,95.77 % more time of default solver time,0.5107913669064749
176.6775,1306,1.740363,2,1.740363,18376.04,36564232,CAG_mat364,0.0014133,bad,bad,0.001115,26.75,26.75 % more time of default solver time,0.7889337012665394
1295.211,62078.87,14.34569,2,10.01171,7.938568,36564232,extr1b_A_23,0.00016308,bad,bad,0.00018,-9.4,-9.4 % less time of default solver time,1.1037527593818985
138.2495,2785983000,16.79706,8,16.79706,1.372742,81986705,ex7,1.79769313486e+308,bad,bad,0.00174,inf,inf % more time of default solver time,9.67907128452e-312
29452.07,3100350,14.29831,1,17.23892,2837443000,81986705,c-62,1.79769313486e+308,bad,bad,0.001015,inf,inf % more time of default solver time,5.64612491597e-312
382.5217,19.01436,20.6992,1,20.6992,1.100813,32168839,lhr02,9.49E-05,good,bad,0.000095,-0.11,-0.11 % less time of default solver time,1.0010537407797682
1089.52,32.81764,300.1218,1,300.1485,1.603216,19932321,lhr04c,0.0017829,bad,bad,0.000125,1326.32,1326.32 % more time of default solver time,0.07011049413876269
1306.123,4843.661,14.34498,2,13.33393,31017.24,81986705,extr1b_A_21,1.79769313486e+308,bad,bad,0.37072,inf,inf % more time of default solver time,2.06219845206713e-309
1102.48,21.61641,16.66971,1,16.6707,2.942074,69654763,SiNa,0.00053596,bad,bad,0.000316,69.61,69.61 % more time of default solver time,0.589596238525263
3137.309,366869700,7.027274,2,4.933308,1.230537,36564232,fd15,0.00022388,bad,bad,0.000234,-4.32,-4.32 % less time of default solver time,1.0452027872074325
9171.338,3379670000,255.4039,2,257.1909,9.845392,36025721,bayer04,0.0015121,good,bad,0.001025,47.52,47.52 % more time of default solver time,0.6778652205541962
836.108,340858.3,10.57672,1,10.58338,250639.5,11256941,airfoil_2d,0.026097,bad,bad,0.022197,17.57,17.57 % more time of default solver time,0.8505575353488908
66.22222,4791.044,1.199713,4,1.354117,396406.3,81986705,t2d_q4_A_12,1.79769313486e+308,bad,bad,0.006477,inf,inf % more time of default solver time,3.6029508453924e-311
3190.871,2942.475,6.730955,3,6.730955,3.396799,81986705,TSOPF_RS_b162_c1,1.79769313486e+308,bad,bad,0.00027,inf,inf % more time of default solver time,1.501924854495e-312
2407.734,2321754,29.05739,2,26.68532,237.2332,32168839,hydr1c_A_36,0.0003531,bad,bad,0.000353,0.03,0.03 % more time of default solver time,0.9997167941093175
2817.264,64187.34,16.75002,1,16.15871,19.09824,36025721,c-22,6.91E-05,bad,bad,0.00007,-1.29,-1.29 % less time of default solver time,1.0130246020260492
2817.264,64187.34,16.75002,1,16.15871,19.09824,32168839,c-22,7.01E-05,bad,bad,0.00007,0.14,0.14 % more time of default solver time,0.9985734664764622
66.22222,91833.2,1.096194,4,1.393384,192461.4,37052868,t2d_q9_A_43,1.5505,bad,bad,0.006103,25305.54,25305.54 % more time of default solver time,0.003936149629151887
7482.938,8.59932,19.86382,1,19.86382,3.418892,37052868,Dubcova1,2.4608,bad,bad,0.000939,261966.03,261966.03 % more time of default solver time,0.00038158322496749023
964.4461,20373660,24.44239,2,19.29646,60222.06,19932321,g7jac010,4.9976,bad,bad,0.00062,805964.52,805964.52 % more time of default solver time,0.00012405954858331998
2073.186,1,1.823749,5,1.823749,10.06163,7285382,cage10,0.0052772,bad,bad,0.001304,304.69,304.69 % more time of default solver time,0.247100735238384
66.22222,33713.19,1.208104,4,1.349296,1.297916,45869639,t2d_q4_A_21,0.0065715,bad,bad,0.006594,-0.34,-0.34 % less time of default solver time,1.0034238758274368
2427.003,45711.66,29.76966,2,28.43969,1.21084,19932321,hydr1c_A_76,0.00024509,bad,bad,0.000341,-28.13,-28.13 % less time of default solver time,1.3913256354808436
215.1551,24.05054,18.47161,1,18.47161,37477.45,29030070,cavity19,2.2476,bad,bad,0.59992,274.65,274.65 % more time of default solver time,0.26691582132051966
1295.615,62073.03,13.73004,2,9.192277,7.165538,36025721,extr1b_A_12,7.89E-05,bad,bad,0.000181,-56.41,-56.41 % less time of default solver time,2.2940430925221804
1295.615,62073.03,13.73004,2,9.192277,7.165538,36025721,extr1b_A_08,0.00010109,bad,bad,0.00018,-43.84,-43.84 % less time of default solver time,1.780591552082303
1295.615,62073.03,13.73004,2,9.192277,7.165538,36025721,extr1b_A_09,0.00010204,bad,bad,0.000181,-43.62,-43.62 % less time of default solver time,1.773814190513524
43,124.7753,5.39564,1,5.39564,2.573104,81986705,t2dal_bci,1.79769313486e+308,bad,bad,0.000152,inf,inf % more time of default solver time,8.4552806623e-313
43,124.7753,5.39564,1,5.39564,2.573104,81986705,t2dal,1.79769313486e+308,bad,bad,0.0001,inf,inf % more time of default solver time,5.56268464626e-313
43,124.7753,5.39564,1,5.39564,2.573104,81986705,t2dal_a,1.79769313486e+308,bad,bad,0.00008,inf,inf % more time of default solver time,4.45014771704e-313
66.22222,84152.5,1.096194,4,1.393384,179235.1,90783920,t2d_q9_A_45,1.79769313486e+308,bad,bad,0.006003,inf,inf % more time of default solver time,3.339279593159e-311
1306.463,4838.612,13.73004,2,12.73824,57612.42,36025721,extr1b_A_07,0.00014901,bad,bad,0.000358,-58.38,-58.38 % less time of default solver time,2.4025233205825107
4280.93,34.01084,37.91649,1,37.91649,1.088403,81986705,lhr34,1.79769313486e+308,bad,bad,0.001486,inf,inf % more time of default solver time,8.266149384363e-312
4709.566,33948,4.229349,3,4.530379,232820.3,69654763,pesa,0.20752,bad,bad,2.0776,-90.01,-90.01 % less time of default solver time,10.011565150346954
3890.815,100109.9,18.87546,2,18.54204,1.863794,36025721,powersim,0.0033746,bad,bad,1.6127,-99.79,-99.79 % less time of default solver time,477.89367628755997
66.22222,13238.71,1.274212,4,1.425323,1.327588,36564232,t2d_q4_A_11,0.0085969,bad,bad,0.006502,32.22,32.22 % more time of default solver time,0.7563191382940363
2407.844,2338560,30.17246,2,30.12502,287.0132,37052868,hydr1c_A_50,0.00018573,bad,bad,0.000356,-47.83,-47.83 % less time of default solver time,1.9167608894631991
2407.284,2270087,28.94268,2,26.7714,203.6607,37052868,hydr1c_A_21,0.00031209,bad,bad,0.00035,-10.83,-10.83 % less time of default solver time,1.1214713704380146
16272.73,265860.7,17.52817,1,16.55665,2801.486,7285382,c-50,0.00041103,bad,bad,0.000557,-26.21,-26.21 % less time of default solver time,1.3551322287910859
1307.649,741299.6,13.80673,2,10.67681,1.07792,32168839,extr1,0.00020385,bad,bad,0.000204,-0.07,-0.07 % less time of default solver time,1.0007358351729212
3019.319,518813.7,8,1,9.809822,335474900,36564232,c-26,0.0001359,bad,bad,0.000078,74.23,74.23 % more time of default solver time,0.5739514348785872
2407.252,2413750,29.76382,2,30.09399,176.4484,36564232,hydr1c_A_74,0.00027514,bad,bad,0.000186,47.92,47.92 % more time of default solver time,0.6760194809914952
836.108,340858.3,10.57672,1,10.58338,250639.5,45869639,airfoil_2d,0.054067,bad,bad,0.022197,143.58,143.58 % more time of default solver time,0.41054617419128125
677.0249,1,1.777991,3,1.777991,10.34839,36564232,cage9,0.00056672,bad,bad,0.00041,38.22,38.22 % more time of default solver time,0.7234613212874081
751.1841,1.221141,18.62187,1,18.62187,1.532423,69654763,t3dl_a,0.0011942,bad,bad,0.000978,22.11,22.11 % more time of default solver time,0.8189582984424718
2048.003,2000004,26.87428,3,26.87428,313286.2,29030070,Chebyshev3,0.58734,bad,bad,0.000701,83686.02,83686.02 % more time of default solver time,0.0011935165321619505
43,124.7753,5.39564,1,5.39564,2.573104,69654763,t2dal_bci,0.00014019,bad,bad,0.000152,-7.77,-7.77 % less time of default solver time,1.0842428133247737
43,124.7753,5.39564,1,5.39564,2.573104,69654763,t2dal,0.00011992,bad,bad,0.0001,19.92,19.92 % more time of default solver time,0.8338892595063375
43,124.7753,5.39564,1,5.39564,2.573104,69654763,t2dal_a,0.00015807,bad,bad,0.00008,97.59,97.59 % more time of default solver time,0.5061048902385019
1306.618,741947.1,13.73,2,10.60099,1.503516,32168839,extr1b_A_05,0.0002048,bad,bad,0.000205,-0.1,-0.1 % less time of default solver time,1.0009765625
315.2407,729364000,20.04573,1,20.96626,70.65166,29030070,Zd_Jac6_db,0.0019159,bad,bad,0.001451,32.04,32.04 % more time of default solver time,0.7573464168276006
793.8216,1.663817,98.94544,2,98.94544,95.3427,69654763,adder_dcop_43,0.00025678,bad,bad,0.000304,-15.53,-15.53 % less time of default solver time,1.1838928265441233
793.8216,1.663496,98.94544,2,98.94544,61.85733,36564232,adder_dcop_29,0.00043535,bad,bad,0.000349,24.74,24.74 % more time of default solver time,0.8016538417365339
28475.76,84608.88,19.83686,1,18.2338,11026330,29030070,c-57,0.0048037,bad,bad,0.000714,572.79,572.79 % more time of default solver time,0.14863542685846326
8155.592,429329.9,9.381631,2,9.381631,23.349,81986705,hvdc1,1.79769313486e+308,bad,bad,6.9033,inf,inf % more time of default solver time,3.840088091863138e-308
107.229,29625580,17.16111,1,16.90036,14061.46,7285382,nasa1824,8.82E-05,bad,bad,0.000177,-50.17,-50.17 % less time of default solver time,2.006802721088435
793.8216,1.939259,236.888,2,236.888,57.42411,19932321,adder_dcop_17,0.00041246,bad,bad,0.000088,368.7,368.7 % more time of default solver time,0.21335402220821412
793.8216,1.644497,98.94543,2,98.94543,94.88419,29030070,adder_dcop_52,0.00034595,bad,bad,0.000843,-58.96,-58.96 % less time of default solver time,2.4367683191212604
793.8216,2.932791,248.7111,2,248.7111,70.99239,37052868,adder_dcop_11,0.00018096,bad,bad,0.000089,103.33,103.33 % more time of default solver time,0.4918213969938108
2427.031,45348.06,29.3272,2,27.41537,1.571096,36564232,hydr1c_A_22,0.00042391,bad,bad,0.000432,-1.87,-1.87 % less time of default solver time,1.019084239579156
380.9263,19.01436,20.6992,1,20.6992,1.168659,19932321,lhr01,0.00015903,bad,bad,0.000037,329.81,329.81 % more time of default solver time,0.23266050430736337
1295.615,62076.96,14.43798,2,9.971659,7.092991,29030070,extr1b_A_41,6.20E-05,bad,bad,0.00019,-67.37,-67.37 % less time of default solver time,3.064516129032258
1011.535,26.7979,7.989364,1,7.989364,2.957964,29030070,SiH4,1.391,bad,bad,0.000277,502066.06,502066.06 % more time of default solver time,0.000199137311286844
2407.734,2306860,28.73782,2,26.20832,199.3481,29030070,hydr1c_A_39,0.00060034,bad,bad,0.000352,70.55,70.55 % more time of default solver time,0.5863344105007162
793.8216,1.663608,98.94544,2,98.94544,62.22572,45869639,adder_dcop_31,0.084767,bad,bad,0.000269,31411.9,31411.9 % more time of default solver time,0.0031734047447709605
6005.228,2,4,1,4,3.29894,19932321,poli3,0.004602,bad,bad,0.00148,210.95,210.95 % more time of default solver time,0.3215993046501521
2423.849,2298395,26.96212,2,24.47935,1.451678,32168839,hydr1c_A_01,0.00029826,bad,bad,0.000298,0.09,0.09 % more time of default solver time,0.9991282773419163
531.1134,2097152,9.976185,2,13.15285,5499.409,81986705,mark3jac040sc,1.79769313486e+308,bad,bad,0.79703,inf,inf % more time of default solver time,4.4336265436207e-309
115.0087,272.2243,7.553177,1,7.550828,2.717751,81986705,t2dah_a,1.79769313486e+308,bad,bad,0.000439,inf,inf % more time of default solver time,2.442018559717e-312
115.0087,272.2243,7.553177,1,7.550828,2.717751,81986705,t2dah,1.79769313486e+308,bad,bad,0.000358,inf,inf % more time of default solver time,1.991441103366e-312
3190.871,2942.475,6.730955,3,6.730955,3.396799,32168839,TSOPF_RS_b162_c1,0.00027013,good,good,0.00027,0.05,0.05 % more time of default solver time,0.9995187502313702
793.6791,7.749682,261.0569,2,261.0569,263.5557,32168837,adder_dcop_07,0.000108,good,good,0.000383,-71.8,-71.8 % less time of default solver time,3.5462962962962963
2427.857,52685.83,28.91176,2,26.91073,1.174209,37052868,hydr1c_A_65,0.00017715,good,good,0.000222,-20.2,-20.2 % less time of default solver time,1.2531752751905165
157.7643,18.9037,18.3318,9,18.3318,20069.32,32168837,cavity10,0.0033967,good,good,0.11613,-97.08,-97.08 % less time of default solver time,34.18906585803869
