Name,Row Variance,Col Variance,Diag Variance,Nonzeroes,Dimension,Frobenius Norm,Frobenius norm of symmetric portion,Frobenius norm of anti-symmetric portion,1 Norm,Inf Norm,Inf Norm of Symmetric Portion,Inf norm of anti-symmetric portion,Max nonzeroes per row,Trace,Abs Trace,Min nonzeroes per row,Avg nonzeroes per row,Dummy rows,Dummy rows kind,Numerical Symmetry,Structural Symmetry,Numeric value symmetry,Nonzero pattern symmetry,row diagonal dominance,col diagonal dominance,diagonal average,diagonal sign,diagonal nonzero count,lower bandwidth,upper bandwidth
vsp_barth5_1Ksep_50in_5Kout.mtx,339110,339110,0,200028,32212,1.07E+07,1.07E+07,0,388713,388713,388713,0,20,0,0,0,6,0,0,1,1,1,1,0,0,0,0,0,32111,32111
helm3d01.mtx,3.74E-06,3.74E-06,0.00158056,428444,32226,25.2002,25.2002,0,1.30754,1.30754,1.30754,0,37,2345.96,2477.33,0,13,0,0,1,1,1,1,0,0,0.0768737,3,32226,32070,32070
lpl1.mtx,4.71E+06,4.71E+06,1.02E+08,291271,32460,1.33E+07,1.33E+07,0,5.13E+06,5.13E+06,5.13E+06,0,170,1.94E+08,1.94E+08,0,8,0,0,1,1,1,1,0,0,5971.22,1,10971,29706,29706
vt2010.mtx,1.39E+08,1.39E+08,0,155598,32580,4.26E+07,4.26E+07,0,8.17E+06,8.17E+06,8.17E+06,0,57,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,31554,31554
se.mtx,163752,163752,0,92840,32768,7.36E+06,7.36E+06,0,163821,163821,163821,0,5,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,16383,16383
delaunay_n15.mtx,331520,331520,0,175912,32768,1.04E+07,1.04E+07,0,345725,345725,345725,0,14,0,0,0,5,0,0,1,1,1,1,0,0,0,0,0,32133,32133
rgg_n_2_15_s0.mtx,553165,553165,0,276966,32768,1.21E+07,1.21E+07,0,555394,555394,555394,0,20,0,0,0,8,0,0,1,1,1,1,0,0,0,0,0,16550,16550
viscoplastic2.mtx,0.00799488,0.00131321,7.36E-05,381326,32769,792.685,560.374,560.651,10.3748,69.1712,34.6162,34.6047,73,180.49,180.49,0,11,0,0,0,0,0.500544,0.606943,0,0,0.00550794,2,32769,30585,30586
c-55.mtx,269794,269794,296168,403450,32780,98552.8,98552.8,0,94045.7,94045.7,94045.7,0,2920,351536,351536,0,12,0,0,1,1,1,1,0,0,10.7241,3,32780,32779,32779
poli4.mtx,0.00708119,5.91E-05,2.92E-05,73249,33833,243.273,215.65,112.59,2,248.749,125.374,124.374,304,33827,33827,0,2,25531,1,0,0,0.772574,0.463802,0,0,0.999824,2,33833,8250,33784
Zhao1.mtx,5.96E-05,0.000118367,4.28E-05,166453,33861,134.519,95.2257,95.0132,4.08975,2.19635,2.09597,2.02037,6,3102.85,3102.85,0,4,0,0,0,0,0.562614,0.938265,0,0,0.0916349,2,33861,32907,26735
Zhao2.mtx,5.92E-05,0.00011813,4.28E-05,166453,33861,133.459,93.7223,95.0132,4.00089,2.10749,2.00711,2.02037,6,93.9019,93.9019,0,4,0,0,0,0,0.502157,0.938265,0,0,0.00277316,2,33861,32907,26735
jan99jac100.mtx,1.13E+08,6.29E+07,1.70E+09,190224,34454,2.07E+07,1.56E+07,1.36E+07,1.47E+06,4.06E+06,2.03E+06,2.03E+06,68,6.16E+07,8.75E+07,0,5,0,0,0,0,0.562345,0.162391,0,0,2538.52,3,34434,6771,13495
jan99jac100sc.mtx,7.62083,7.6123,317.284,190224,34454,3716.92,3547.06,1110.79,572.456,570.183,567.319,208.833,68,122127,134763,0,5,0,0,0,0,0.681543,0.162391,0,0,3.91138,3,34434,6771,13495
cit-HepPh.mtx,6.07E+06,2.89E+06,244719,292572,34546,1.14E+07,8.09E+06,8.08E+06,3.77E+06,7.77E+06,5.67E+06,5.67E+06,283,421901,421901,0,8,0,1,0,0,0.50039,0.00105957,0,0,12.2127,1,34,34460,34508
lhr34.mtx,0.000880524,0.000967228,0.00187154,746972,35152,379.998,268.861,268.537,34.0108,32.3202,32.6613,32.6613,63,-53.7878,66.3085,0,21,60,1,0,0,0.500542,0.00164657,0,0,0.00188634,3,98,19503,18819
lhr34c.mtx,0.000880581,0.000967285,0.00187498,764014,35152,380.045,268.894,268.57,34.0118,32.3212,32.6623,32.6623,63,-53.8478,66.3685,0,21,60,1,0,0,0.500542,0.00164657,0,0,0.00188804,3,102,19503,18819
aug3dcqp.mtx,1.77E+12,1.77E+12,3.69E+14,128115,35543,3.70E+09,3.70E+09,0,2.51E+08,2.51E+08,2.51E+08,0,9,1.42E+11,1.42E+11,0,3,0,0,1,1,1,1,0,0,4.01E+06,1,27543,29215,29215
g7jac120.mtx,7.14E+11,9.05E+11,2.62E+12,412306,35550,1.25E+09,9.06E+08,8.55E+08,2.43E+08,4.95E+08,2.48E+08,2.48E+08,141,-4.87E+09,4.87E+09,0,11,0,0,0,0,0.525868,0.10646,0,0,136974,3,34710,13594,13858
g7jac120sc.mtx,329966,329948,204.824,412306,35550,156501,109620,111697,108619,109233,55260.2,56084.2,141,94071.4,117959,0,11,0,0,0,0,0.539488,0.10646,0,0,3.31813,3,34710,13594,13858
bcsstk31.mtx,2.26E+06,2.26E+06,1.06E+08,815699,35588,1.99E+07,1.99E+07,0,3.00E+06,3.00E+06,3.00E+06,0,127,2.13E+08,2.13E+08,0,22,0,0,1,1,1,1,0,0,5972.73,1,11863,1668,1668
c-56.mtx,405639,405639,2.44E+06,380240,35910,296328,296328,0,120696,120696,120696,0,1410,865007,865007,0,10,0,0,1,1,1,1,0,0,24.0882,3,35910,35815,35815
onetone2.mtx,172.259,337.327,55772.9,222596,36057,201832,147939,137296,8129.61,4387.52,4069.21,4063.41,32,-1.86E+06,1.86E+06,0,6,0,0,0,0,0.548342,0.148295,0,0,51.494,3,9090,4221,3819
onetone1.mtx,172.259,337.327,55772.9,335552,36057,201832,147939,137296,8130.32,4387.52,4069.56,4063.76,80,-1.86E+06,1.86E+06,0,9,0,0,0,0,0.548339,0.0989657,0,0,51.494,3,9090,8505,8176
wathen120.mtx,0.909621,0.909621,1037.85,565761,36441,16645.2,16645.2,0,514.07,514.07,514.07,0,21,2.03E+06,2.03E+06,0,15,0,0,1,1,1,1,0,0,55.7554,2,36441,304,304
shock-9.mtx,181789,181789,0,127028,36476,9.74E+06,9.74E+06,0,182109,182109,182109,0,5,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,2538,2538
pwt.mtx,462729,462729,1.14E+08,290806,36519,1.38E+07,1.38E+07,0,517070,517070,517070,0,16,2.27E+08,2.27E+08,0,7,0,0,1,1,1,1,0,0,6227.85,1,12278,35455,35455
pwt.mtx,462729,462729,1.14E+08,290806,36519,1.38E+07,1.38E+07,0,517070,517070,517070,0,16,2.27E+08,2.27E+08,0,7,0,0,1,1,1,1,0,0,6227.85,1,12278,35455,35455
pwt.mtx,462729,462729,1.14E+08,290806,36519,1.38E+07,1.38E+07,0,517070,517070,517070,0,16,2.27E+08,2.27E+08,0,7,0,0,1,1,1,1,0,0,6227.85,1,12278,35455,35455
mark3jac080.mtx,4.43E+09,4.07E+09,50005.9,214643,36609,1.22E+08,8.63E+07,8.63E+07,1.22E+07,1.58E+07,7.91E+06,7.91E+06,44,-236167,613544,0,5,0,0,0,0,0.500151,0.222645,0,0,16.7594,3,36369,1375,4075
mark3jac080sc.mtx,1.50E+08,1.20E+08,9.95E+08,214643,36609,1.07E+07,8.73E+06,6.26E+06,2.10E+06,3.15E+06,2.10E+06,1.05E+06,44,1.34E+08,1.34E+08,0,5,0,0,0,0,0.710084,0.222645,0,0,3669.24,3,36369,1375,4075
p2p-Gnutella30.mtx,527642,372522,52735.6,88049,36682,7.87E+06,5.63E+06,5.49E+06,472794,599588,486636,486636,21,263086,263086,0,2,1,1,0,0,0.514375,0.0437824,0,0,7.17207,1,77,36251,36240
email-Enron.mtx,1.23E+07,1.23E+07,0,313974,36692,1.16E+07,1.16E+07,0,1.67E+07,1.67E+07,1.67E+07,0,925,0,0,0,8,0,0,1,1,1,1,0,0,0,0,0,34413,34413
rajat15.mtx,2.86E+06,2.86E+06,4.42E+06,443573,37261,406746,406746,0.0424032,652457,652457,652457,0.036273,2787,1.56E+06,1.56E+06,0,11,0,0,0,1,0.999999,1,0,0,41.9174,3,37249,37259,37259
Chevron1.mtx,4.28E-08,4.28E-08,4.28E-08,1,37365,0.04,0.04,0,0.04,0.04,0.04,0,1,-0.04,0.04,0,0,1,1,1,1,1,1,1,1,1.07E-06,-1,1,0,0
finance256.mtx,955474,955474,1.24E+08,279546,37376,1.41E+07,1.41E+07,0,1.17E+06,1.17E+06,1.17E+06,0,40,2.43E+08,2.43E+08,0,7,0,0,1,1,1,1,0,0,6493.75,1,12456,37348,37348
c-58.mtx,78004.4,78004.4,78641.1,552551,37595,54384,54384,0,54217.5,54217.5,54217.5,0,5058,151608,151608,0,14,0,0,1,1,1,1,0,0,4.03265,3,37595,37590,37590
viscorocks.mtx,5.96E+10,5.96E+10,7.11E+13,1133641,37762,2.78E+09,2.78E+09,3.39E-07,1.29E+08,1.29E+08,1.29E+08,2.48E-08,42,1.83E+11,1.83E+11,0,30,0,0,0,1,1,1,0,0,4.85E+06,2,37762,201,201
c-57.mtx,139691,139691,153812,403373,37833,76303,76303,0,84608.9,84608.9,84608.9,0,10402,153315,153315,0,10,0,0,1,1,1,1,0,0,4.05241,3,37833,37774,37774
TSOPF_RS_b39_c19.mtx,16.3483,16.3483,0.691431,1292119,38098,3116.21,3116.21,0,1655.79,1655.79,1655.79,0,19004,37552.2,38883.8,0,33,0,0,1,1,1,1,0,0,1.02063,3,38081,38019,38019
kim1.mtx,0.0125083,0.0125083,0.0125086,1,38415,21.921,21.921,0,21.921,21.921,21.921,0,1,21.921,21.921,0,0,1,1,1,1,1,1,1,1,0.000570636,1,1,0,0
mario001.mtx,8.61E-05,8.61E-05,0.0793274,204912,38434,314.444,314.444,0,3.79658,3.79658,3.79658,0,7,12383.8,12383.8,0,5,0,0,1,1,1,1,0,0,0.322209,1,23130,37685,37685
cage11.mtx,2.18E-05,2.17E-05,0.0115956,559722,39082,135.187,135.01,6.92561,1,1.46059,1.23029,0.326513,31,26088.4,26088.4,0,14,0,0,0,1,0.951205,1,0,0,0.667529,2,39082,17946,17946
vsp_south31_slptsk.mtx,4.89E+07,4.89E+07,0,331378,39668,1.73E+07,1.73E+07,0,1.23E+08,1.23E+08,1.23E+08,0,11778,0,0,0,8,0,0,1,1,1,1,0,0,0,0,0,39297,39297
rajat22.mtx,2.34E+07,2.34E+07,6.70E+07,195429,39899,1.67E+06,1.67E+06,57.1091,1.21E+06,1.21E+06,1.21E+06,40.0052,3335,6.20E+06,6.22E+06,0,4,98,1,0,0,0.999867,0.983854,0,0,155.981,3,36595,39827,39827
obstclae.mtx,0.000541,0.000541,0.242814,197608,40000,919.37,919.37,0,8.2,8.2,8.2,0,5,164816,164816,0,4,4,1,1,1,1,1,2,2,4.1204,2,40000,200,200
torsion1.mtx,0.000541,0.000541,0.242814,197608,40000,919.37,919.37,0,8.2,8.2,8.2,0,5,164816,164816,0,4,4,1,1,1,1,1,2,2,4.1204,2,40000,200,200
jnlbrng1.mtx,0.00311853,0.00311853,2.33521,199200,40000,1731.05,1731.05,0,18.7156,18.7156,18.7156,0,5,285224,285224,0,4,0,0,1,1,1,1,2,2,7.13061,2,40000,200,200
vsp_sctap1-2b_and_seymourl.mtx,5.66E+06,5.66E+06,0,264952,40174,1.52E+07,1.52E+07,0,1.24E+07,1.24E+07,1.24E+07,0,1153,0,0,0,6,0,1,1,1,1,1,0,0,0,0,0,39915,39915
case39.mtx,14720.7,14720.7,497399,1042160,40216,142978,142978,0,27136.5,27136.5,27136.5,0,20024,-1.22E+06,1.22E+06,0,25,1,0,1,1,1,1,0,0,30.4155,3,10118,40206,40206
juba40k.mtx,2.48E+19,2.48E+19,1.32E+07,144945,40337,2.00E+12,1.41E+12,1.41E+12,1.00E+12,1.00E+12,5.00E+11,5.00E+11,34,-112935,1.59E+07,0,3,3163,1,0,0,0.500004,0.775653,0,0,393.746,3,38869,18246,18246
bauru5727.mtx,2.48E+19,2.48E+19,1.32E+07,145019,40366,2.00E+12,1.41E+12,1.41E+12,1.00E+12,1.00E+12,5.00E+11,5.00E+11,34,-113051,1.59E+07,0,3,3167,1,0,0,0.500004,0.775457,0,0,393.466,3,38898,18275,18275
chem_master1.mtx,219.432,219.432,14232.5,201201,40401,426188,426188,0,6200.29,6200.29,6200.29,0,5,7.16E+07,7.16E+07,0,4,0,0,1,1,1,1,0,0,1773.39,2,40401,201,201
cond-mat-2005.mtx,0.0524452,0.0524452,0,351382,40421,607.093,607.093,0,190,190,190,0,278,0,0,0,8,0,1,1,1,1,1,0,0,0,0,0,40349,40349
minsurfo.mtx,0.000509974,0.000509974,2.0752,203622,40806,559.861,559.861,0,8.1,8.1,8.1,0,6,82558.9,82558.9,0,4,2,1,1,1,1,1,2,2,2.0232,2,40806,202,202
cz40948.mtx,1.44E+09,1.64E+09,1.72E+14,412148,40948,1.48E+09,1.47E+09,1.29E+08,1.84E+07,1.45E+07,1.58E+07,4.92E+06,27,-2.69E+11,2.69E+11,0,10,1,0,0,0,0.959795,0.491047,0,0,6.56E+06,3,40948,721,721
c-59.mtx,1703.27,1703.27,3613.22,480536,41282,12234,12234,0,8386.56,8386.56,8386.56,0,3090,93095.3,93095.3,0,11,0,0,1,1,1,1,0,0,2.25511,3,41282,41281,41281
jan99jac120.mtx,1.51E+08,8.73E+07,2.01E+09,229385,41374,2.46E+07,1.86E+07,1.62E+07,1.90E+06,5.00E+06,2.50E+06,2.50E+06,68,7.95E+07,1.12E+08,0,5,0,0,0,0,0.562201,0.161774,0,0,2713.75,3,41354,6771,13495
jan99jac120sc.mtx,6.34626,6.33915,312.342,229385,41374,4048.49,3860.9,1218.07,572.456,570.183,567.319,208.862,68,146410,161101,0,5,0,0,0,0,0.680963,0.161774,0,0,3.89378,3,41354,6771,13495
g7jac140.mtx,2.98E+12,3.78E+12,4.95E+12,488633,41490,2.31E+09,1.66E+09,1.60E+09,5.36E+08,7.67E+08,3.83E+08,3.83E+08,141,-7.43E+09,7.43E+09,0,11,0,0,0,0,0.522996,0.104354,0,0,179028,3,40510,13594,13858
g7jac140sc.mtx,282716,282713,359.825,488633,41490,158630,110692,113626,108680,108786,54744.7,55156.7,141,121181,149740,0,11,0,0,0,0,0.542486,0.104354,0,0,3.60907,3,40510,13594,13858
c-62ghs.mtx,45976.8,45976.8,87878,559339,41731,60568.5,60568.5,0,43804.5,43804.5,43804.5,0,5060,177889,177889,0,13,0,0,1,1,1,1,0,0,4.26276,3,41731,41690,41690
c-62.mtx,2.30E+08,2.30E+08,3.55E+08,559341,41731,3.85E+06,3.85E+06,0,3.11E+06,3.11E+06,3.11E+06,0,5060,-9.93E+06,9.94E+06,0,13,0,0,1,1,1,1,0,0,238.082,3,41731,41690,41690
c-61.mtx,314846,314846,697609,310016,43618,174450,174450,0,117191,117191,117191,0,2830,427357,427357,0,7,0,0,1,1,1,1,0,0,9.79772,3,43618,43617,43617
c-60.mtx,41431.4,41431.4,168727,298570,43640,85839.9,85839.9,0,42523.3,42523.3,42523.3,0,2208,460222,460222,0,6,0,0,1,1,1,1,0,0,10.5459,3,43640,43639,43639
OPF_10000.mtx,3.62E+09,3.62E+09,6.74E+08,426898,43887,2.37E+07,2.37E+07,0,2.15E+07,2.15E+07,2.15E+07,0,58,-1.34E+07,1.42E+07,0,9,0,0,1,1,1,1,0,0,323.155,3,22490,42825,42825
c-63.mtx,26196.8,26196.8,43441.9,434704,44234,43849.4,43849.4,0,34042.7,34042.7,34042.7,0,3244,191556,191556,0,9,0,0,1,1,1,1,0,0,4.33052,3,44234,44233,44233
fe_body.mtx,735339,735339,0,267036,45087,1.74E+07,1.74E+07,0,750995,750995,750995,0,20,0,0,0,5,0,0,1,1,1,1,0,0,0,0,0,36580,36580
vsp_model1_crew1_cr42_south31.mtx,8.17E+07,8.17E+07,0,307556,45101,1.12E+07,1.12E+07,0,2.27E+08,2.27E+08,2.27E+08,0,11777,0,0,0,6,0,1,1,1,1,1,0,0,0,0,0,45046,45046
ak2010.mtx,1.78E+11,1.78E+11,0,217098,45292,7.25E+08,7.25E+08,0,3.06E+08,3.06E+08,3.06E+08,0,430,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,38155,38155
3dtube.mtx,8.72E+07,8.72E+07,2.66E+08,2147194,45330,4.01E+07,4.01E+07,0,9.71E+07,9.71E+07,9.71E+07,0,2162,4.94E+08,4.94E+08,0,47,0,0,1,1,1,1,0,0,10890.2,1,14650,3374,3374
mark3jac100.mtx,3.54E+09,3.26E+09,91447.4,268563,45769,1.37E+08,9.66E+07,9.66E+07,1.22E+07,1.58E+07,7.91E+06,7.91E+06,44,-338925,949385,0,5,0,0,0,0,0.500177,0.222544,0,0,20.743,3,45469,1375,4075
mark3jac100sc.mtx,1.20E+08,9.61E+07,9.18E+08,268563,45769,1.15E+07,9.33E+06,6.67E+06,2.10E+06,3.15E+06,2.10E+06,1.05E+06,44,1.62E+08,1.62E+08,0,5,0,0,0,0,0.711919,0.222544,0,0,3548.45,3,45469,1375,4075
bcsstm39.mtx,0.0164172,0.0164172,8.31468,46772,46772,714.604,714.604,0,27.711,27.711,27.711,0,1,75466.4,75466.4,0,1,46772,1,1,1,1,1,2,2,1.6135,2,46772,0,0
g7jac160.mtx,1.27E+13,1.61E+13,9.53E+12,564952,47430,4.49E+09,3.21E+09,3.14E+09,1.18E+09,1.19E+09,5.95E+08,5.95E+08,141,-1.12E+10,1.12E+10,0,11,0,0,0,0,0.520027,0.10283,0,0,236262,3,46310,13594,13858
g7jac160sc.mtx,989242,989228,862.381,564952,47430,283733,198568,202671,216938,217573,109445,110269,141,150083,182578,0,11,0,0,0,0,0.541311,0.10283,0,0,3.84942,3,46310,13594,13858
c-65.mtx,359270,359270,541297,360428,48066,161320,161320,0,131414,131414,131414,0,3276,520053,520053,0,7,0,0,1,1,1,1,0,0,10.8196,3,48066,48065,48065
xenon1.mtx,2.96E+52,2.96E+52,6.21E+55,1181120,48600,5.53E+30,5.53E+30,7.85E+13,8.50E+28,8.50E+28,8.50E+28,3.75E+12,27,8.56E+32,8.56E+32,0,24,30,1,0,1,1,1,0,0,1.76E+28,2,48600,10001,10001
nh2010.mtx,2.39E+08,2.39E+08,0,234550,48837,4.25E+07,4.25E+07,0,9.79E+06,9.79E+06,9.79E+06,0,74,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,45651,45651
gridgena.mtx,5779.54,5779.54,1.59E+06,512084,48962,3.13E+06,3.13E+06,0,34258,34258,34258,0,17,6.15E+08,6.15E+08,0,10,0,0,1,1,1,1,0,0,12559,2,48962,405,405
cca.mtx,245316,245316,0,126464,49152,1.30E+07,1.30E+07,0,245563,245563,245563,0,5,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,24577,24577
ccc.mtx,206031,206031,0,146092,49152,1.36E+07,1.36E+07,0,224761,224761,224761,0,5,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,45056,45056
bfly.mtx,261561,261561,0,177282,49152,1.55E+07,1.55E+07,0,276335,276335,276335,0,6,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,24587,24587
stokes128.mtx,0.000161081,0.000161081,1.55968,558594,49666,510.183,510.183,0,5.36458,5.36458,5.36458,0,13,87381.3,87381.3,0,11,0,0,1,1,1,1,0,0,1.75938,1,33282,33282,33282
ckt11752_tr_0.mtx,1.63E+10,1.63E+10,2.69E+12,332807,49702,5.28E+08,5.28E+08,1.30E+06,4.02E+07,4.02E+07,4.02E+07,1.82E+06,2921,1.83E+10,1.83E+10,0,6,85,1,0,0,0.999922,0.986226,0,0,368200,3,49702,49452,49452
ckt11752_dc_1.mtx,5.58E+10,5.58E+10,2.95E+12,333029,49702,5.52E+08,5.52E+08,1.39E+06,1.03E+08,1.03E+08,1.03E+08,1.95E+06,2921,1.89E+10,1.89E+10,0,6,85,1,0,0,0.999919,0.986226,0,0,380443,3,49702,49452,49452
c-66b.mtx,8772.31,8772.31,15917.8,444851,49989,28226,28226,0,20942.3,20942.3,20942.3,0,5237,174108,174108,0,8,0,0,1,1,1,1,0,0,3.48294,3,49989,49808,49808
c-66.mtx,5806.48,5806.48,11433.5,444853,49989,23937.5,23937.5,0,17038.4,17038.4,17038.4,0,5237,229407,229407,0,8,0,0,1,1,1,1,0,0,4.58915,3,49989,49808,49808
cvxbqp1.mtx,4.56E+06,4.56E+06,1.57E+09,349968,50000,2.47E+07,2.47E+07,0,525000,525000,525000,0,9,3.75E+09,3.75E+09,0,6,0,0,1,1,1,1,0,0,75008.7,2,50000,33333,33333
ncvxbqp1.mtx,4.56E+06,4.56E+06,1.94E+10,349968,50000,2.37E+07,2.37E+07,0,525000,525000,525000,0,9,-3.28E+09,3.32E+09,0,6,0,0,1,1,1,1,0,0,66326.8,3,50000,33333,33333
rajat26.mtx,1.25E+07,1.25E+07,3.57E+07,247528,51032,1.38E+06,1.38E+06,49.7697,1.01E+06,1.01E+06,1.01E+06,40.0043,3335,5.58E+06,5.60E+06,0,4,100,1,0,0,0.999865,0.988207,0,0,109.731,3,47742,50960,50960
c-64b.mtx,784379,784379,872926,707601,51035,211083,211083,0,204672,204672,204672,0,9474,437110,437110,0,13,0,0,1,1,1,1,0,0,8.5649,3,51035,50945,50945
c-64.mtx,6.90E+07,6.90E+07,3.58E+06,707985,51035,4.41E+06,4.41E+06,0,2.09E+07,2.09E+07,2.09E+07,0,9474,849177,849365,0,13,0,0,1,1,1,1,0,0,16.6428,3,51035,50945,50945
3D_51448_3D.mtx,1.32843,1.32824,2.7712,537038,51448,382.319,380.441,37.851,946,319.172,473.5,472.5,406,6223.19,7272.4,0,10,0,0,0,0,0.849335,0.992476,0,0,0.141354,3,51448,51222,51445
ibm_matrix_2.mtx,1.32843,1.32824,2.7712,537038,51448,382.319,380.441,37.8509,946,319.172,473.5,472.5,406,6223.01,7272.22,0,10,0,0,0,0,0.849373,0.992476,0,0,0.141351,3,51448,51222,51445
dawson5.mtx,0.000320005,0.000320005,0.585012,1010777,51537,580.439,580.439,0,20.5183,20.5183,20.5183,0,33,-134.061,25750.7,0,19,288,1,1,1,1,1,0,0,0.499654,3,51537,19383,19383
ecl32.mtx,3558.76,1779.33,47479.1,380415,51993,70989.3,61478.9,35494,9618.67,19237.1,14427.9,4809.21,23,1.63E+06,1.63E+06,0,7,9652,0,0,0,0.750836,0.932589,0,0,31.3962,2,51993,51840,51840
dictionary28.mtx,447651,447651,0,174296,52652,1.47E+07,1.47E+07,0,577499,577499,577499,0,28,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,30202,30202
g7jac180.mtx,5.50E+13,6.97E+13,1.86E+13,641290,53370,9.13E+09,6.49E+09,6.42E+09,2.61E+09,2.01E+09,1.30E+09,1.30E+09,141,-1.68E+10,1.68E+10,0,12,0,0,0,0,0.51702,0.101676,0,0,314580,3,52110,13594,13858
g7jac180sc.mtx,219786,219787,670.601,641290,53370,166913,115730,120277,108924,108786,54810.4,55222.4,141,167261,204156,0,12,0,0,0,0,0.545279,0.101676,0,0,3.82529,3,52110,13594,13858
struct3.mtx,1.21E+06,1.21E+06,2.45E+08,836447,53570,3.17E+07,3.17E+07,0,1.22E+06,1.22E+06,1.22E+06,0,24,4.88E+08,4.88E+08,0,15,0,0,1,1,1,1,0,0,9103.34,1,17881,457,457
2D_54019_highK.mtx,3.87E+28,7.74E+28,8.63E+28,486129,54019,9.65E+16,8.36E+16,4.83E+16,9.14E+16,4.57E+16,6.86E+16,2.29E+16,17,1.75E+17,1.75E+17,0,8,0,0,0,0,0.75,0.998193,0,0,3.25E+12,3,54019,12099,53946
mark3jac120.mtx,2.95E+09,2.71E+09,177582,322483,54929,1.51E+08,1.07E+08,1.07E+08,1.22E+07,1.58E+07,7.91E+06,7.91E+06,44,-483969,1.45E+06,0,5,0,0,0,0,0.500207,0.222478,0,0,26.3816,3,54569,1375,4075
mark3jac120sc.mtx,1.00E+08,8.01E+07,8.51E+08,322483,54929,1.20E+07,9.80E+06,6.97E+06,2.10E+06,3.15E+06,2.10E+06,1.05E+06,44,1.88E+08,1.88E+08,0,5,0,0,0,0,0.713133,0.222478,0,0,3422.58,3,54569,1375,4075
copter2.mtx,845591,845591,2.75E+08,604377,55476,2.89E+07,2.89E+07,0,998178,998178,998178,0,31,5.48E+08,5.48E+08,0,10,0,0,1,1,1,1,0,0,9876.28,1,18533,55279,55279
copter2.mtx,845591,845591,2.75E+08,604377,55476,2.89E+07,2.89E+07,0,998178,998178,998178,0,31,5.48E+08,5.48E+08,0,10,0,0,1,1,1,1,0,0,9876.28,1,18533,55279,55279
vsp_bump2_e18_aa01_model1_crew1.mtx,1.89E+07,1.89E+07,0,500738,56438,2.69E+07,2.69E+07,0,2.09E+07,2.09E+07,2.09E+07,0,404,0,0,0,8,0,0,1,1,1,1,0,0,0,0,0,56341,56341
bayer01.mtx,274971,274971,3.46E-15,550122,57735,208511,208511,0,126001,126001,126001,0,54,0,2.00E-05,0,9,0,0,1,1,1,1,0,0,3.46E-10,3,2,57733,57733
c-67.mtx,7.88E+08,7.88E+08,1.03E+11,530229,57975,7.58E+07,7.58E+07,0,6.77E+06,6.77E+06,6.77E+06,0,2282,-2.12E+09,2.12E+09,0,9,0,0,1,1,1,1,0,0,36603.6,3,57975,57767,57767
c-67b.mtx,222143,222143,290279,530583,57975,129784,129784,0,119317,119317,119317,0,2282,454720,454720,0,9,0,0,1,1,1,1,0,0,7.84339,3,57975,57767,57767
g7jac200.mtx,2.41E+14,3.05E+14,3.68E+13,717620,59310,1.91E+10,1.36E+10,1.35E+10,5.76E+09,4.43E+09,2.88E+09,2.88E+09,141,-2.50E+10,2.50E+10,0,12,0,0,0,0,0.514078,0.100771,0,0,422278,3,57910,13594,13858
g7jac200sc.mtx,405880,405743,946.583,717620,59310,199990,135719,146889,155306,159693,76327.6,83465.8,141,189867,230875,0,12,0,0,0,0,0.545532,0.100771,0,0,3.89268,3,57910,13594,13858
dixmaanl.mtx,0.566074,0.566074,493.011,299998,60000,41008.7,41008.7,0,346.169,346.169,346.169,0,5,8.11E+06,8.11E+06,0,4,0,0,1,1,1,1,0,0,135.172,2,60000,40000,40000
Andrews.mtx,0.021,0.021,11.6585,760154,60000,3093.53,3093.53,0,70,70,70,0,36,700154,700154,0,12,0,0,1,1,1,1,1,1,11.6692,2,60000,59925,59925
t60k.mtx,295698,295698,0,160982,60005,1.79E+07,1.79E+07,0,297868,297868,297868,0,5,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,59451,59451
a5esindl.mtx,0.0274237,0.0274237,0.00833356,255004,60008,735.034,735.034,0,2474.65,2474.65,2474.65,0,9993,6000.8,6000.8,0,4,0,0,1,1,1,1,0,0,0.1,1,35004,60006,60006
blockqp1.mtx,0.148152,0.148152,0.00907699,640033,60012,775.652,775.652,0,40011,40011,40011,0,40011,8012.1,8012.1,0,10,0,0,1,1,1,1,0,0,0.133508,1,40011,40012,40012
TSOPF_RS_b39_c30.mtx,10.3637,10.3637,0.438084,2039679,60098,3224.71,3224.71,0,1655.79,1655.79,1655.79,0,30004,59552.2,60883.8,0,33,0,0,1,1,1,1,0,0,1.01308,3,60081,60019,60019
wing.mtx,334604,334604,0,243004,62032,2.14E+07,2.14E+07,0,352511,352511,352511,0,6,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,61598,61598
ncvxqp5.mtx,2.93E+06,2.93E+06,6.41E+09,424966,62500,2.04E+07,2.04E+07,0,475005,475005,475005,0,13,-1.88E+09,2.38E+09,0,6,0,0,1,1,1,1,0,0,38062,3,50000,59996,59996
