% Generated on 2015-06-01 17:06:35,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -t"
lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, class
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,4.228186,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,4.248753,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.4879186,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.615192,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,4.225064,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.3954574,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.319801,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,3.646607,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.4092267,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.4205382,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,6.312971,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,6.312752,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.5255596,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.6032747,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1897868,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,3.519248,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.2174424,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1645311,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,3.393823,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1829849,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.2212358,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.353173,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.2779094,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1660261,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.3503926,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.2739081,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.6346865,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.3344253,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1523698,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.264981,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.3168097,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.364973,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1461421,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,0.1948979,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.158218,66.22222,87025,0.001973288,?,100,5.333333,4.160249,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2145.693,4.357942,?,10920.05,10,2.178014,?,2.180045,280.263,5.333333,?,4.358062,9801,8,6.323977,bad
?,?,2292,46,1,185,1,26,10.9727,?,?,1.035017,1145.818,155731,10.81551,?,2303,22.89451,5.306588,?,155731,?,10.85805,-1.764278,?,?,149899,?,10.84288,16.67064,63324.13,?,5832,2303,1.0,63324.13,1,2,16.66817,5832,?,28,0.1320256,273.5848,1,2.87792,18.28682,?,5690011.0,31,5.628632,3.015275,11.62317,873.2278,22.75062,?,11.13805,5832,26,0.1490964,bad
?,?,2292,46,1,185,1,26,10.9727,?,?,1.035017,1145.818,155731,10.81551,?,2303,22.89451,5.306588,?,155731,?,10.85805,-1.764278,?,?,149899,?,10.84288,16.67064,63324.13,?,5832,2303,1.0,63324.13,1,2,16.66817,5832,?,28,0.1320256,273.5848,1,2.87792,18.28682,?,5690011.0,31,5.628632,3.015275,11.62317,873.2278,22.75062,?,11.13805,5832,26,0.06860051,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.3067051,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,11.59146,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.2981266,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,4.226822,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.52995,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,1.197369,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,1.182923,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.1423586,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.2500467,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.4952595,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,6.075064,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.2127586,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,2.398904,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.2656998,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.2623472,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.174878,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.9817923,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.356534,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.3799438,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.4749323,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.5081549,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,4.440567,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,5.327421,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.3589894,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.3633911,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,0.5941829,bad
