% Generated on 2015-05-27 17:55:34
% Location dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py
% ../scripts/anamod2arff.py -f ../anamod-features -p ../timing -b 350
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE class {good,bad}
@DATA
?,20544,31530,?,11031,35,?,8,-6906.457,?,85858,3379597000.0,9170.977,179627,-1.097165e-07,?,20446,3379670000.0,699775400.0,20544,179627,?,?,-3388250000.0,?,?,73224,?,6906.457,255.4039,?,?,?,20446,0.5,?,2,10,257.1909,20545,?,9,?,7541864000.0,?,10.29094,3379604000.0,?,161714000.0,240,6906.457,5981.167,-3.33398e-08,7541864000.0,3388250000.0,?,6906.457,20545,8,bad
?,20544,31530,?,11031,35,?,8,-6906.457,?,85858,3379597000.0,9170.977,179627,-1.097165e-07,?,20446,3379670000.0,699775400.0,20544,179627,?,?,-3388250000.0,?,?,73224,?,6906.457,255.4039,?,?,?,20446,0.5,?,2,10,257.1909,20545,?,9,?,7541864000.0,?,10.29094,3379604000.0,?,161714000.0,240,6906.457,5981.167,-3.33398e-08,7541864000.0,3388250000.0,?,6906.457,20545,8,bad
?,864,1601,?,224,36,?,4,3.068085,?,2118,0.9329021,460.3435,5976,0.1818182,?,864,6.153592,1.634793,864,5976,?,0.2612869,-1.0,?,?,2638,?,3.068085,198.0524,318.77,?,1154,864,0.8979592,318.77,2,1,198.0524,1220,?,5,0.2707049,0.005103572,?,4.371173,3.068085,?,475474.4,49,2.034042,?,1.034042,19.04853,6.153341,?,3.068085,1220,4,bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,good
?,?,231,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,93781,?,0.94053,-275.2723,?,?,82336,?,-2.575951e-05,7.553177,10764.37,?,11445,231,?,-10764.37,1,-2,7.550828,11445,?,8,5.200781,400.9072,1,2.717751,187.6805,?,57356.62,48,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,8,bad
?,1801,3127,?,76,1310,?,6,1.179613,?,5681,1.026708e-06,793.8216,11258,0.002308828,?,1763,1.66481,0.01862504,1801,11258,?,0.002575814,-1.000012,?,?,3764,?,1.179613,98.92375,4.669951,?,1813,1763,0.6049383,4.669951,2,1,98.92375,1813,?,7,0.008101894,0.006090683,?,63.33827,1.179614,?,1328154.0,81,1.089806,?,0.08980647,4.258834,1.662681,?,1.179613,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179613,?,5681,1.026708e-06,793.8216,11258,0.002308828,?,1763,1.66481,0.01862504,1801,11258,?,0.002575814,-1.000012,?,?,3764,?,1.179613,98.92375,4.669951,?,1813,1763,0.6049383,4.669951,2,1,98.92375,1813,?,7,0.008101894,0.006090683,?,63.33827,1.179614,?,1328154.0,81,1.089806,?,0.08980647,4.258834,1.662681,?,1.179613,1813,6,bad
?,900,23,?,25230,7,1,6,0.0882707,?,75564,0.1206275,621.3043,177196,0.02236121,?,900,0.1727136,0.1206874,900,177196,?,0.0282616,-0.118776,?,?,75564,?,0.0882707,10.49759,736.7234,?,26068,900,1.0,736.7234,4,2,10.49759,26068,?,6,0.008441828,2.067809,?,1474.289,0.1301494,?,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,?,0.0882707,26068,6,bad
?,224,15,?,2704,7,1,6,4.138078,?,8095,1.704495,121.0667,19093,0.08248815,?,224,4.778741,1.704715,224,19093,?,0.2091018,-1.122467,?,?,8095,?,4.138078,6.438518,607.0225,?,2903,224,1.0,607.0225,4,2,6.438518,2903,?,6,0.1870544,3.950823,?,18817.34,4.138078,?,40416.07,28,2.068929,?,2.069149,18.22703,4.778741,?,4.138078,2903,6,bad
?,1801,3127,?,76,1310,?,6,1.179877,?,5681,0.001550689,793.8216,11258,0.002308828,?,1763,1.663608,0.02051193,1801,11258,?,0.002551142,-1.000593,?,?,3764,?,1.179877,98.94544,4.625221,?,1813,1763,0.5789474,4.625221,2,1,98.94544,1813,?,7,0.008106072,0.00158309,?,62.22572,1.179877,?,1328154.0,76,1.089938,?,0.08993836,4.258791,1.663582,?,1.179877,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179877,?,5681,0.001550689,793.8216,11258,0.002308828,?,1763,1.663608,0.02051193,1801,11258,?,0.002551142,-1.000593,?,?,3764,?,1.179877,98.94544,4.625221,?,1813,1763,0.5789474,4.625221,2,1,98.94544,1813,?,7,0.008106072,0.00158309,?,62.22572,1.179877,?,1328154.0,76,1.089938,?,0.08993836,4.258791,1.663582,?,1.179877,1813,6,bad
?,224,15,?,2704,7,1,6,4.138078,?,8095,1.97689,121.0667,19093,0.08719869,?,224,4.778741,1.977361,224,19093,?,0.2091018,-1.11628,?,?,8095,?,4.138078,6.438518,607.0224,?,2903,224,1.0,607.0224,4,2,6.438518,2903,?,6,0.1858956,3.950823,?,8790.966,4.138078,?,40416.07,40,2.068804,?,2.069274,18.19258,4.778741,?,4.138078,2903,6,bad
?,1801,3127,?,76,1310,?,6,1.180017,?,5681,0.005290579,793.8216,11258,0.002308828,?,1763,1.664105,0.0186912,1801,11258,?,0.002554227,-1.000307,?,?,3764,?,1.180017,98.94544,4.630814,?,1813,1763,0.6144578,4.630814,2,1,98.94544,1813,?,7,0.008110431,0.002780927,?,88.05684,1.180017,?,1328154.0,83,1.090008,?,0.0900083,4.25881,1.664369,?,1.180017,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.180017,?,5681,0.005290579,793.8216,11258,0.002308828,?,1763,1.664105,0.0186912,1801,11258,?,0.002554227,-1.000307,?,?,3764,?,1.180017,98.94544,4.630814,?,1813,1763,0.6144578,4.630814,2,1,98.94544,1813,?,7,0.008110431,0.002780927,?,88.05684,1.180017,?,1328154.0,83,1.090008,?,0.0900083,4.25881,1.664369,?,1.180017,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179886,?,5681,0.00631422,793.8216,11258,0.002308828,?,1763,1.663667,0.01869093,1801,11258,?,0.002550565,-1.000085,?,?,3764,?,1.179886,98.94544,4.624175,?,1813,1763,0.6,4.624175,2,1,98.94544,1813,?,7,0.008104921,0.001987599,?,95.33113,1.179886,?,1328154.0,80,1.089943,?,0.08994301,4.258784,1.663698,?,1.179886,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.179886,?,5681,0.00631422,793.8216,11258,0.002308828,?,1763,1.663667,0.01869093,1801,11258,?,0.002550565,-1.000085,?,?,3764,?,1.179886,98.94544,4.624175,?,1813,1763,0.6,4.624175,2,1,98.94544,1813,?,7,0.008104921,0.001987599,?,95.33113,1.179886,?,1328154.0,80,1.089943,?,0.08994301,4.258784,1.663698,?,1.179886,1813,6,bad
?,?,2369,7,1,36,1,19,4.144759,?,?,3903.565,1903.612,106526,0.0002960158,?,5302,9984.465,6538.038,?,106526,?,1035.961,-3768.416,?,?,101169,?,0.002302984,54.5609,5549643.0,?,5357,5302,1.0,5549643.0,1,2,54.55913,5357,?,15,1383.317,67120.64,1,2.046673,6676.351,?,16915700.0,29,1565.33,1351.787,3826.575,143196.9,10023.24,?,4102.463,5357,19,bad
?,?,2369,7,1,36,1,19,4.144759,?,?,3903.565,1903.612,106526,0.0002960158,?,5302,9984.465,6538.038,?,106526,?,1035.961,-3768.416,?,?,101169,?,0.002302984,54.5609,5549643.0,?,5357,5302,1.0,5549643.0,1,2,54.55913,5357,?,15,1383.317,67120.64,1,2.046673,6676.351,?,16915700.0,29,1565.33,1351.787,3826.575,143196.9,10023.24,?,4102.463,5357,19,bad
?,4535,7953,?,2358,13,?,4,-1.138412e-18,?,9616,2840492.0,2408.001,24797,-1.138412e-18,?,5307,2258658.0,1003044.0,4535,24797,?,0.03522057,-4451461.0,?,?,9873,?,451.683,28.5598,186.9508,?,2386,5307,0.525,186.9508,2,1,29.56166,5308,?,6,2.552099,8664757.0,?,177.4435,2940492.0,?,14946320.0,240,594.8245,100000.0,20.28548,8665913.0,4451461.0,?,489.4915,5308,4,bad
?,4535,7953,?,2358,13,?,4,-1.355253e-18,?,9622,2840492.0,2408.001,24809,-1.355253e-18,?,5307,2258658.0,1003044.0,4535,24809,?,0.03522057,-4451461.0,?,?,9879,?,451.683,29.13269,186.9508,?,2386,5307,0.5583333,186.9508,2,1,26.93115,5308,?,6,2.552099,8664763.0,?,183.8645,2940492.0,?,14946320.0,240,577.9378,100000.0,-34.05888,8665919.0,4451461.0,?,489.4915,5308,4,bad
?,5307,8311,?,2780,15,?,5,-43.39142,?,9769,67709.75,2427.573,28863,1.744785e-07,?,4535,52046.66,22612.81,5307,28863,?,2.503833e-05,-102629.7,?,?,13786,?,43.38821,28.40147,0.1329034,?,2797,4535,0.5,0.08809462,2,?,26.60359,5308,?,6,0.001547336,261473.6,?,1.162148,67752.81,?,12701560.0,240,42.9209,39.33255,-0.1221171,261474.0,102629.7,?,43.38821,5308,5,bad
?,4535,7948,?,2358,13,?,4,-3.726945e-19,?,9617,2924084.0,2407.04,24792,-3.726945e-19,?,5307,2323054.0,940167.6,4535,24792,?,0.03453506,-4580781.0,?,?,9867,?,456.8738,28.34875,183.3121,?,2386,5307,0.4708333,183.3121,2,1,26.14138,5308,?,6,2.502161,8611255.0,?,204.3667,3024084.0,?,14933970.0,240,711.6222,100000.0,-87.7072,8612418.0,4580781.0,?,489.0976,5308,4,bad
?,4535,7953,?,2358,13,?,4,?,?,9615,2859814.0,2408.001,24808,?,?,5307,2273545.0,1004473.0,4535,24808,?,0.03492193,-4481360.0,?,?,9885,?,?,27.71042,185.3656,?,2386,5307,0.55,185.3656,2,1,27.83603,5308,?,6,2.530344,8654839.0,?,178.5168,2959814.0,?,14946320.0,240,602.788,100000.0,-11.98557,8655996.0,4481360.0,?,492.5105,5308,4,bad
?,4535,7953,?,2358,13,?,4,-1.301043e-18,?,9622,2859814.0,2408.001,24816,-1.301043e-18,?,5307,2273545.0,1004473.0,4535,24816,?,0.03492193,-4481360.0,?,?,9886,?,456.1134,28.62337,185.3656,?,2386,5307,0.55,185.3656,2,1,26.90774,5308,?,6,2.530344,8654838.0,?,178.5168,2959814.0,?,14946320.0,240,602.788,100000.0,-11.98557,8655996.0,4481360.0,?,492.5105,5308,4,bad
?,5307,8312,?,2780,15,?,5,-45.41011,?,9768,68545.3,2427.857,28848,-1.684667e-07,?,4535,52685.83,23383.27,5307,28848,?,2.674915e-05,-103835.5,?,?,13772,?,45.40747,28.91176,0.1419845,?,2797,4535,0.5,0.09533216,2,?,26.91073,5308,?,6,0.001659625,270951.6,?,1.174209,68590.38,?,12701950.0,240,44.96718,41.03671,0.1132762,270952.0,103835.5,?,45.40747,5308,5,bad
?,4535,7952,?,2358,13,?,4,-5.963112e-19,?,9616,2840492.0,2408.201,24784,-5.963112e-19,?,5307,2258658.0,1003044.0,4535,24784,?,0.03522057,-4451461.0,?,?,9860,?,451.683,28.5598,186.9508,?,2386,5307,0.525,186.9508,2,1,26.37626,5308,?,6,2.552099,8664751.0,?,177.4445,2940492.0,?,14947960.0,240,594.822,100000.0,20.28566,8665908.0,4451461.0,?,489.4915,5308,4,bad
?,100,9,?,99,9,1,8,69.74651,?,38612,58.74042,66.22222,87025,3.913911,?,100,107.8268,58.74391,100,87025,?,5.686379,-0.3862278,?,?,38612,?,69.74651,1.027002,55732.2,?,9801,100,1.0,55732.2,4,2,1.144468,9801,?,8,4.263614,11.58623,?,19993.33,69.77043,?,10920.05,26,34.87151,?,34.875,744.4499,108.0414,?,69.74651,9801,8,bad
?,100,9,?,99,9,1,8,164.0481,?,38612,138.0599,66.22222,87025,3.796165,?,100,256.8144,138.0634,100,87025,?,6.626011,-1.043281,?,?,38612,?,164.0481,1.108804,64941.54,?,9801,100,1.0,64941.54,4,2,1.260433,9801,?,8,8.797672,30.26719,?,47165.34,164.102,?,10920.05,30,82.02232,?,82.0258,1151.452,257.3911,?,164.0481,9801,8,bad
?,4535,7952,?,2358,13,?,4,-5.963112e-19,?,9622,2854849.0,2407.734,24809,-5.963112e-19,?,5307,2269721.0,936251.7,4535,24809,?,0.03477523,-4473697.0,?,?,9879,?,451.3334,29.22453,184.5869,?,2386,5307,0.4916667,184.5869,2,1,26.68838,5308,?,6,2.519657,8647319.0,?,194.4439,2954849.0,?,14946190.0,240,653.6409,100000.0,-34.27281,8648478.0,4473697.0,?,489.1295,5308,4,bad
?,5307,8312,?,2780,15,?,5,-45.88728,?,9765,68953.38,2427.224,28863,-1.075299e-06,?,4535,53002.2,23313.35,5307,28863,?,2.726477e-05,-104472.1,?,?,13790,?,45.88528,28.01667,0.1447214,?,2797,4535,0.5,0.09809623,2,?,26.66484,5308,?,6,0.001696645,271273.4,?,1.34707,69000.89,?,12698920.0,240,45.87522,43.61421,0.006566024,271273.7,104472.1,?,45.88528,5308,5,bad
?,100,9,?,99,9,1,8,2.998552,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.527,4.357874,?,10920.05,14,2.178044,?,2.180017,280.263,5.333333,?,4.358062,9801,8,bad
?,100,9,?,99,9,1,8,427.1599,?,38612,345.8087,66.22222,87025,3.779368,?,100,675.1248,345.8122,100,87025,?,9.741228,-2.830544,?,?,38612,?,427.1599,1.192953,95473.78,?,9801,100,1.0,95473.78,4,2,1.356471,9801,?,8,22.17429,81.15664,?,122483.6,427.303,?,10920.05,36,213.5782,?,213.5817,2529.861,676.6892,?,427.1599,9801,8,bad
?,100,9,?,99,9,1,8,1170.333,?,38612,936.4265,66.22222,87025,3.644575,?,100,1864.36,936.4306,100,87025,?,19.61926,-7.691349,?,?,38612,?,1170.333,1.267202,192288.4,?,9801,100,1.0,192288.4,4,2,1.427216,9801,?,8,59.87614,222.3002,?,283224.2,1170.724,?,10920.05,27,585.1644,?,585.1685,6583.157,1868.605,?,1170.333,9801,8,bad
?,?,118,1,1,30,1,26,65714.89,?,?,466766.4,124.9746,143300,25515.12,?,191,528795.3,466778.5,?,143300,?,86760.28,-61618.32,?,?,137811,?,25515.12,19.8144,476227200.0,?,5489,191,1.0,476227200.0,1,2,19.59884,5489,?,17,97443.9,4179840.0,1,33026.31,475349.1,?,64932.77,72,199617.8,135044.7,199629.9,10531310.0,528738.3,?,262859.5,5489,26,bad
?,3993,3410,30,858,64,?,21,3.223576,?,30035,10.19121,1089.52,86693,-1.001,?,3594,32.81764,11.35194,3993,86693,?,0.008982251,-31.001,?,?,52557,?,3.223576,300.1218,36.83621,?,2990,3594,0.3333333,-27.4697,1,?,300.1485,4101,?,18,0.09006631,91.75287,1,1.603216,13.41478,?,3152817.0,9,2.599487,2.403151,0.6240892,111.3799,31.001,?,3.223576,4101,21,bad
?,192,346,1,8,27,?,10,1.0,?,11571,50613.91,88.13873,25674,-0.2490749,?,192,72043.86,50614.16,192,25674,?,25608.08,-56389.06,?,?,11555,?,1.0,25.27004,65249400.0,?,2548,192,0.08333333,-65249390.0,1,?,25.27004,2548,?,9,511.3865,178531.3,?,201576.0,50630.43,?,18077.47,12,25099.15,?,-25098.15,1440302.0,56389.06,?,1.0,2548,10,good
?,85,169,?,1,5,1,4,361.9173,?,13941,396.3524,43.2426,34855,90.27975,?,85,416.002,396.3524,85,34855,?,126.4371,-41.6009,?,?,13859,?,361.9173,2.315972,892013.8,?,7055,85,0.9714286,892013.8,2,2,2.318065,7055,?,5,33.91544,4504.745,?,10007160.0,402.7006,?,4335.414,35,183.3486,124.1225,183.3486,13209.72,416.002,?,361.9173,7055,4,bad
?,85,169,?,1,5,1,4,361.9145,?,13941,382.7476,43.2426,34855,90.9237,?,85,416.0,382.7476,85,34855,?,126.4361,-41.6,?,?,13859,?,361.9145,2.31597,892006.8,?,7055,85,0.9795918,892006.8,2,2,2.318063,7055,?,5,33.91544,4504.23,?,4.688198e+15,402.6822,?,4335.414,49,183.2272,123.4384,183.2272,13209.63,416.0,?,361.9145,7055,4,bad
?,369,549,1,110,27,?,10,-803101.2,?,46315,?,149.8634,102876,1.0,?,369,1138142.0,?,369,102876,?,409879.6,-899061.3,?,?,46333,?,1.0,22.86051,4192249000.0,?,10228,369,0.125,-4192249000.0,1,?,22.86039,10228,?,10,4201.549,5657581.0,?,1.004881,?,?,54165.95,8,1949.673,?,-800901.1,46172880.0,899061.3,?,1.0,10228,10,bad
?,420,779,?,16,18,1,10,0.625,?,4994,0.8998526,200.611,11003,0.0957024,?,420,1.0,0.995555,420,11003,?,0.6433498,-0.1666667,?,?,4994,?,0.0957024,1.726839,653.0,?,1015,420,1.0,653.0,5,2,1.726839,1015,?,9,0.1244806,1.928401,?,10.44892,1.022023,?,94511.12,16,0.4521423,?,0.5478447,21.26015,1.333333,?,1.0,1015,10,bad
?,66,71,14,6,33,?,10,-1.001276,?,1511,2.027273,26.26761,3155,-0.7728764,?,74,2.928194,2.027665,66,3155,?,0.6232809,-5.591863,?,?,1344,?,-0.7728764,19.84833,186.9843,?,300,74,?,-186.964,1,?,19.84833,300,?,10,0.2847113,10.91191,1,4068.59,2.349383,?,1712.939,11,0.7975785,0.5179351,-0.7979707,17.32051,5.591863,?,-0.0004027477,300,10,good
?,7000,7132,?,43,32,?,17,-810.8467,?,14193,231.3535,10358.63,252463,1.17432,?,14019,1389.099,404.3473,7000,252463,?,1.05574,-1389.099,?,?,224172,?,771.3319,13.59389,14883.83,?,14098,14019,0.5409836,13552.17,3,?,13.59389,14098,?,6,1.293729,1755.129,?,4.687145,1026.621,?,434659800.0,61,791.0893,151.2716,-19.75744,2656.617,1389.099,?,771.3319,14098,17,bad
?,100,9,?,99,9,1,8,24.90081,?,38612,23.75166,66.22222,87025,3.807566,?,100,36.56131,23.75515,100,87025,?,5.385144,-2.200149e-05,?,?,38612,?,24.90081,0.9084755,52779.8,?,9801,100,1.0,52779.8,4,2,0.9191108,9801,?,8,2.801387,2.942115,?,7135.22,24.90137,?,10920.05,20,12.44868,?,12.45217,636.6819,36.56133,?,24.90081,9801,8,bad
?,11327,13509,?,84,10,1,6,16.00549,?,33914,33729.43,4709.566,79566,16.00549,?,11327,33948.0,20.82886,11327,79566,?,11.33703,-33911.0,?,?,33914,?,16.00549,4.229349,133074.0,?,11738,11327,0.9166667,133074.0,3,2,4.530379,11738,?,7,2.303529,33256.49,?,232820.3,33914.01,?,55917900.0,12,11.37241,183.8834,11.05533,33941.04,33943.0,?,22.42774,11738,6,bad
?,46,85,?,8,13,1,8,0.6666667,?,346,0.8670963,22.18824,785,0.09606125,?,46,1.0,0.9631575,46,785,?,0.6129032,-0.1666667,?,?,346,?,0.09606125,1.6019,57.0,?,93,46,1.0,57.0,5,2,1.6019,93,?,8,0.1421066,0.7243366,?,10.41002,1.025123,?,1162.177,51,0.4519694,?,0.5480306,6.251623,1.319398,?,1.0,93,8,bad
?,13495,3269,?,57,68,?,6,-1.068887,?,39397,171.1125,2344.653,171522,-0.6577911,?,6771,533.8,203.1074,13495,171522,?,3.852537,-380.9451,?,?,104591,?,1.0,8.38811,106075.8,?,27534,6771,0.9230769,95971.89,2,?,8.390674,27534,?,12,17.35036,1404.744,?,16.00256,512.046,?,13226450.0,26,271.9986,9.280705,240.0014,3266.321,541.3237,?,512.0,27534,6,bad
?,7614,199,3,8,90,1,53,1427.59,?,210695,175401.2,4354.824,430909,1427.59,?,7614,197392.6,94324.56,7614,430909,?,80.93523,-386969.3,?,?,212234,?,1427.59,67.92974,645863.1,?,7980,7614,1.0,645863.1,1,2,65.96292,7980,?,39,107.2721,567870.2,1,7.032876,195006.5,?,50064960.0,39,1214.182,19553.33,1628.945,585695.5,390862.7,?,2842.969,7980,53,bad
?,100,9,?,99,9,1,8,1508.971,?,38612,1108.331,66.22222,87025,8.207509,?,100,1860.857,1108.351,100,87025,?,67.3503,-9.306164e-08,?,?,38612,?,1508.971,1.04785,660100.3,?,9801,100,1.0,660100.3,4,2,1.071613,9801,?,8,102.3035,171.4583,?,72394.64,1509.384,?,10920.05,37,754.4753,?,754.4961,12837.26,1817.743,?,1508.971,9801,8,bad
?,100,9,?,99,9,1,8,24.9464,?,38612,22.15812,66.22222,87025,3.914103,?,100,36.66171,22.16161,100,87025,?,5.385248,-0.005284068,?,?,38612,?,24.94597,0.9084755,52780.81,?,9801,100,1.0,52780.81,4,2,0.9191108,9801,?,8,2.801852,2.946363,?,7148.292,24.94704,?,10920.05,19,12.47147,?,12.47496,636.7134,36.66564,?,24.9464,9801,8,bad
?,18557,19648,?,41,33,1,20,8910.287,?,184003,4.230778e+12,7939.423,386594,5.073056,?,18557,5.276557e+12,3.29142e+12,18557,386594,?,110.2476,-5.276557e+12,?,?,184003,?,8908.365,38.60734,2049283.0,?,18588,18557,0.775,2049283.0,5,2,29.62305,18588,?,17,238.7017,1.532517e+13,?,20.60074,4.230778e+12,?,148740000.0,240,4871.897,3468.722,4038.391,1.532517e+13,5.276557e+12,?,8910.287,18588,20,bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,good
?,?,115,1,1,24,1,20,9884.782,?,?,40195.67,125.9652,112505,263.0433,?,191,84355.69,235.8491,?,112505,?,10726.61,-25042.17,?,?,107016,?,263.0433,53.78986,58878380.0,?,5489,191,1.0,58878380.0,1,2,54.09089,5489,?,14,14606.58,714671.2,1,1.476556,66118.69,?,65952.65,65,11880.73,18984.8,47818.67,1520990.0,74381.35,?,39539.13,5489,20,bad
?,145,273,1,42,27,?,10,-12470.55,?,5751,12331.04,69.28571,12786,1.0,?,145,17593.46,12331.29,145,12786,?,6399.231,-13894.78,?,?,5767,?,1.0,27.07343,8114225.0,?,1268,145,0.1,-8114223.0,1,?,27.07248,1268,?,9,180.3582,31470.72,?,50383.9,12495.77,?,11302.78,20,6235.397,426.1116,-6234.397,253961.4,13894.78,?,1.0,1268,10,good
?,202,311,4,21,13,?,3,1000.0,?,581,23638.63,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,1608,?,30362.01,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.8988764,13055660.0,1,1,36.09691,430,?,4,138532.2,36694.38,?,7709435.0,2001004.0,?,25586.49,89,1000534.0,1.024077,1000470.0,4138865.0,2004013.0,?,2001004.0,430,3,bad
?,202,311,4,21,13,?,3,1000.0,?,581,23638.3,102.0418,1608,9.162659e-09,?,329,2004013.0,23638.89,202,1608,?,30362.0,-30291.55,?,?,597,?,1.0,36.09691,13055660.0,?,430,329,0.95,13055660.0,1,1,36.09691,430,?,4,138532.3,36696.79,?,3400885.0,2001004.0,?,25586.49,80,1000534.0,0.5411599,1000470.0,4138865.0,2004013.0,?,2001004.0,430,3,bad
?,100,9,?,99,9,1,8,1155.51,?,38612,1016.53,66.22222,87025,8.207509,?,100,1749.823,1016.551,100,87025,?,66.86401,-0.2186536,?,?,38612,?,1155.51,0.964094,655334.2,?,9801,100,1.0,655334.2,4,2,1.071613,9801,?,8,99.66275,161.7323,?,55436.56,1155.828,?,10920.05,22,577.7446,?,577.7654,12570.42,1750.042,?,1155.51,9801,8,bad
?,?,1,20082,1,1,1,1,3.778166e-07,?,?,3.847624e-08,?,20082,2.042822e-07,?,?,1.133469e-05,1.062543e-05,?,20082,?,6.019252e-07,1.804727e-10,?,?,?,?,3.744443e-07,9.743589,0.01208786,?,20082,?,1.0,0.01208786,1,2,9.743589,20082,?,1,1.68474e-06,?,1,1.062902,1.133469e-05,?,?,11,3.353919e-07,?,1.099929e-05,0.0002535265,1.133469e-05,?,1.133469e-05,20082,1,bad
?,86,128,?,43,9,?,3,-99.23471,?,122,35594.08,39.8125,321,-99.23471,?,77,25210.93,194.1139,86,321,?,0.7541586,-53071.89,?,?,112,?,105.8528,20.63033,65.6118,?,62,77,0.5067568,-65.6118,2,-1,22.1075,87,?,5,6.672775,48476.37,?,20.96411,35703.77,?,3105.596,148,102.5568,105.6111,3.304887,48484.34,53071.89,?,105.8528,87,3,bad
