@relation petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0

@attribute right-bandwidth numeric
@attribute n-nonzero-diags numeric
@attribute n-dummy-rows numeric
@attribute blocksize numeric
@attribute max-nnzeros-per-row numeric
@attribute avgnnzprow numeric
@attribute lambda-max-by-magnitude-re numeric
@attribute nnzup numeric
@attribute ruhe75-bound numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute lambda-min-by-magnitude-re numeric
@attribute left-bandwidth numeric
@attribute norm1 numeric
@attribute sigma-min numeric
@attribute upband numeric
@attribute nnzeros numeric
@attribute diagonal-average numeric
@attribute diagonal-dominance numeric
@attribute nnzlow numeric
@attribute lambda-max-by-im-part-re numeric
@attribute col-variability numeric
@attribute trace-abs numeric
@attribute diag-zerostart numeric
@attribute loband numeric
@attribute positive-fraction numeric
@attribute trace numeric
@attribute min-nnzeros-per-row numeric
@attribute diagonal-sign numeric
@attribute row-variability numeric
@attribute nrows numeric
@attribute n-colours numeric
@attribute diagonal-variance numeric
@attribute departure numeric
@attribute kappa numeric
@attribute sigma-max numeric
@attribute sigma-diag-dist numeric
@attribute n-ritz-values numeric
@attribute ellipse-ax numeric
@attribute ellipse-ay numeric
@attribute ellipse-cx numeric
@attribute normF numeric
@attribute normInf numeric
@attribute lambda-max-by-real-part-re numeric
@attribute nnzdia numeric
@attribute avgdistfromdiag numeric
@attribute class {good,bad}

@data
1801,3127,?,76,1310,6,1.179613,5681,0.000001,793.8216,11258,0.002309,1763,1.66481,0.018625,1801,11258,0.002576,-1.000012,3764,1.179613,98.92375,4.669951,1813,1763,0.604938,4.669951,2,1,98.92375,1813,7,0.008102,0.006091,63.33827,1.179614,1328154,81,1.089806,?,0.089806,4.258834,1.662681,1.179613,1813,6,bad
1801,3127,?,76,1310,6,1.179613,5681,0.000001,793.8216,11258,0.002309,1763,1.66481,0.018625,1801,11258,0.002576,-1.000012,3764,1.179613,98.92375,4.669951,1813,1763,0.604938,4.669951,2,1,98.92375,1813,7,0.008102,0.006091,63.33827,1.179614,1328154,81,1.089806,?,0.089806,4.258834,1.662681,1.179613,1813,6,bad
900,23,?,25230,7,6,0.088271,75564,0.120628,621.3043,177196,0.022361,900,0.172714,0.120687,900,177196,0.028262,-0.118776,75564,0.088271,10.49759,736.7234,26068,900,1,736.7234,4,2,10.49759,26068,6,0.008442,2.067809,1474.289,0.130149,932298.8,20,0.044107,0.004261,0.044164,5.669163,0.161158,0.088271,26068,6,bad
224,15,?,2704,7,6,4.138078,8095,1.704495,121.0667,19093,0.082488,224,4.778741,1.704715,224,19093,0.209102,-1.122467,8095,4.138078,6.438518,607.0225,2903,224,1,607.0225,4,2,6.438518,2903,6,0.187054,3.950823,18817.34,4.138078,40416.07,28,2.068929,?,2.069149,18.22703,4.778741,4.138078,2903,6,bad
1801,3127,?,76,1310,6,1.179877,5681,0.001551,793.8216,11258,0.002309,1763,1.663608,0.020512,1801,11258,0.002551,-1.000593,3764,1.179877,98.94544,4.625221,1813,1763,0.578947,4.625221,2,1,98.94544,1813,7,0.008106,0.001583,62.22572,1.179877,1328154,76,1.089938,?,0.089938,4.258791,1.663582,1.179877,1813,6,bad
1801,3127,?,76,1310,6,1.179877,5681,0.001551,793.8216,11258,0.002309,1763,1.663608,0.020512,1801,11258,0.002551,-1.000593,3764,1.179877,98.94544,4.625221,1813,1763,0.578947,4.625221,2,1,98.94544,1813,7,0.008106,0.001583,62.22572,1.179877,1328154,76,1.089938,?,0.089938,4.258791,1.663582,1.179877,1813,6,bad
224,15,?,2704,7,6,4.138078,8095,1.97689,121.0667,19093,0.087199,224,4.778741,1.977361,224,19093,0.209102,-1.11628,8095,4.138078,6.438518,607.0224,2903,224,1,607.0224,4,2,6.438518,2903,6,0.185896,3.950823,8790.966,4.138078,40416.07,40,2.068804,?,2.069274,18.19258,4.778741,4.138078,2903,6,bad
1801,3127,?,76,1310,6,1.180017,5681,0.005291,793.8216,11258,0.002309,1763,1.664105,0.018691,1801,11258,0.002554,-1.000307,3764,1.180017,98.94544,4.630814,1813,1763,0.614458,4.630814,2,1,98.94544,1813,7,0.00811,0.002781,88.05684,1.180017,1328154,83,1.090008,?,0.090008,4.25881,1.664369,1.180017,1813,6,bad
1801,3127,?,76,1310,6,1.180017,5681,0.005291,793.8216,11258,0.002309,1763,1.664105,0.018691,1801,11258,0.002554,-1.000307,3764,1.180017,98.94544,4.630814,1813,1763,0.614458,4.630814,2,1,98.94544,1813,7,0.00811,0.002781,88.05684,1.180017,1328154,83,1.090008,?,0.090008,4.25881,1.664369,1.180017,1813,6,bad
1801,3127,?,76,1310,6,1.179886,5681,0.006314,793.8216,11258,0.002309,1763,1.663667,0.018691,1801,11258,0.002551,-1.000085,3764,1.179886,98.94544,4.624175,1813,1763,0.6,4.624175,2,1,98.94544,1813,7,0.008105,0.001988,95.33113,1.179886,1328154,80,1.089943,?,0.089943,4.258784,1.663698,1.179886,1813,6,bad
1801,3127,?,76,1310,6,1.179886,5681,0.006314,793.8216,11258,0.002309,1763,1.663667,0.018691,1801,11258,0.002551,-1.000085,3764,1.179886,98.94544,4.624175,1813,1763,0.6,4.624175,2,1,98.94544,1813,7,0.008105,0.001988,95.33113,1.179886,1328154,80,1.089943,?,0.089943,4.258784,1.663698,1.179886,1813,6,bad
?,2369,7,1,36,19,4.144759,?,3903.565,1903.612,106526,0.000296,5302,9984.465,6538.038,?,106526,1035.961,-3768.416,101169,0.002303,54.5609,5549643,5357,5302,1,5549643,1,2,54.55913,5357,15,1383.317,67120.64,2.046673,6676.351,16915700,29,1565.33,1351.787,3826.575,143196.9,10023.24,4102.463,5357,19,bad
?,2369,7,1,36,19,4.144759,?,3903.565,1903.612,106526,0.000296,5302,9984.465,6538.038,?,106526,1035.961,-3768.416,101169,0.002303,54.5609,5549643,5357,5302,1,5549643,1,2,54.55913,5357,15,1383.317,67120.64,2.046673,6676.351,16915700,29,1565.33,1351.787,3826.575,143196.9,10023.24,4102.463,5357,19,bad
4535,7953,?,2358,13,4,0,9616,2840492,2408.001,24797,0,5307,2258658,1003044,4535,24797,0.035221,-4451461,9873,451.683,28.5598,186.9508,2386,5307,0.525,186.9508,2,1,29.56166,5308,6,2.552099,8664757,177.4435,2940492,14946320,240,594.8245,100000,20.28548,8665913,4451461,489.4915,5308,4,bad
4535,7953,?,2358,13,4,0,9622,2840492,2408.001,24809,0,5307,2258658,1003044,4535,24809,0.035221,-4451461,9879,451.683,29.13269,186.9508,2386,5307,0.558333,186.9508,2,1,26.93115,5308,6,2.552099,8664763,183.8645,2940492,14946320,240,577.9378,100000,-34.05888,8665919,4451461,489.4915,5308,4,bad
5307,8311,?,2780,15,5,-43.39142,9769,67709.75,2427.573,28863,0,4535,52046.66,22612.81,5307,28863,0.000025,-102629.7,13786,43.38821,28.40147,0.132903,2797,4535,0.5,0.088095,2,?,26.60359,5308,6,0.001547,261473.6,1.162148,67752.81,12701560,240,42.9209,39.33255,-0.122117,261474,102629.7,43.38821,5308,5,bad
4535,7948,?,2358,13,4,0,9617,2924084,2407.04,24792,0,5307,2323054,940167.6,4535,24792,0.034535,-4580781,9867,456.8738,28.34875,183.3121,2386,5307,0.470833,183.3121,2,1,26.14138,5308,6,2.502161,8611255,204.3667,3024084,14933970,240,711.6222,100000,-87.7072,8612418,4580781,489.0976,5308,4,bad
4535,7953,?,2358,13,4,?,9615,2859814,2408.001,24808,?,5307,2273545,1004473,4535,24808,0.034922,-4481360,9885,?,27.71042,185.3656,2386,5307,0.55,185.3656,2,1,27.83603,5308,6,2.530344,8654839,178.5168,2959814,14946320,240,602.788,100000,-11.98557,8655996,4481360,492.5105,5308,4,bad
4535,7953,?,2358,13,4,0,9622,2859814,2408.001,24816,0,5307,2273545,1004473,4535,24816,0.034922,-4481360,9886,456.1134,28.62337,185.3656,2386,5307,0.55,185.3656,2,1,26.90774,5308,6,2.530344,8654838,178.5168,2959814,14946320,240,602.788,100000,-11.98557,8655996,4481360,492.5105,5308,4,bad
5307,8312,?,2780,15,5,-45.41011,9768,68545.3,2427.857,28848,0,4535,52685.83,23383.27,5307,28848,0.000027,-103835.5,13772,45.40747,28.91176,0.141985,2797,4535,0.5,0.095332,2,?,26.91073,5308,6,0.00166,270951.6,1.174209,68590.38,12701950,240,44.96718,41.03671,0.113276,270952,103835.5,45.40747,5308,5,bad
4535,7952,?,2358,13,4,0,9616,2840492,2408.201,24784,0,5307,2258658,1003044,4535,24784,0.035221,-4451461,9860,451.683,28.5598,186.9508,2386,5307,0.525,186.9508,2,1,26.37626,5308,6,2.552099,8664751,177.4445,2940492,14947960,240,594.822,100000,20.28566,8665908,4451461,489.4915,5308,4,bad
100,9,?,99,9,8,69.74651,38612,58.74042,66.22222,87025,3.913911,100,107.8268,58.74391,100,87025,5.686379,-0.386228,38612,69.74651,1.027002,55732.2,9801,100,1,55732.2,4,2,1.144468,9801,8,4.263614,11.58623,19993.33,69.77043,10920.05,26,34.87151,?,34.875,744.4499,108.0414,69.74651,9801,8,bad
100,9,?,99,9,8,164.0481,38612,138.0599,66.22222,87025,3.796165,100,256.8144,138.0634,100,87025,6.626011,-1.043281,38612,164.0481,1.108804,64941.54,9801,100,1,64941.54,4,2,1.260433,9801,8,8.797672,30.26719,47165.34,164.102,10920.05,30,82.02232,?,82.0258,1151.452,257.3911,164.0481,9801,8,bad
4535,7952,?,2358,13,4,0,9622,2854849,2407.734,24809,0,5307,2269721,936251.7,4535,24809,0.034775,-4473697,9879,451.3334,29.22453,184.5869,2386,5307,0.491667,184.5869,2,1,26.68838,5308,6,2.519657,8647319,194.4439,2954849,14946190,240,653.6409,100000,-34.27281,8648478,4473697,489.1295,5308,4,bad
5307,8312,?,2780,15,5,-45.88728,9765,68953.38,2427.224,28863,-0.000001,4535,53002.2,23313.35,5307,28863,0.000027,-104472.1,13790,45.88528,28.01667,0.144721,2797,4535,0.5,0.098096,2,?,26.66484,5308,6,0.001697,271273.4,1.34707,69000.89,12698920,240,45.87522,43.61421,0.006566,271273.7,104472.1,45.88528,5308,5,bad
100,9,?,99,9,8,2.998552,38612,4.165618,66.22222,87025,0.001973,100,5.333333,4.167591,100,87025,2.670931,0,38612,0.001973,1.034632,26177.8,9801,100,1,26177.8,4,2,1.034632,9801,8,0.03599,0.035754,2208.527,4.357874,10920.05,14,2.178044,?,2.180017,280.263,5.333333,4.358062,9801,8,bad
100,9,?,99,9,8,427.1599,38612,345.8087,66.22222,87025,3.779368,100,675.1248,345.8122,100,87025,9.741228,-2.830544,38612,427.1599,1.192953,95473.78,9801,100,1,95473.78,4,2,1.356471,9801,8,22.17429,81.15664,122483.6,427.303,10920.05,36,213.5782,?,213.5817,2529.861,676.6892,427.1599,9801,8,bad
100,9,?,99,9,8,1170.333,38612,936.4265,66.22222,87025,3.644575,100,1864.36,936.4306,100,87025,19.61926,-7.691349,38612,1170.333,1.267202,192288.4,9801,100,1,192288.4,4,2,1.427216,9801,8,59.87614,222.3002,283224.2,1170.724,10920.05,27,585.1644,?,585.1685,6583.157,1868.605,1170.333,9801,8,bad
?,118,1,1,30,26,65714.89,?,466766.4,124.9746,143300,25515.12,191,528795.3,466778.5,?,143300,86760.28,-61618.32,137811,25515.12,19.8144,476227200,5489,191,1,476227200,1,2,19.59884,5489,17,97443.9,4179840,33026.31,475349.1,64932.77,72,199617.8,135044.7,199629.9,10531310,528738.3,262859.5,5489,26,bad
3993,3410,30,858,64,21,3.223576,30035,10.19121,1089.52,86693,-1.001,3594,32.81764,11.35194,3993,86693,0.008982,-31.001,52557,3.223576,300.1218,36.83621,2990,3594,0.333333,-27.4697,1,?,300.1485,4101,18,0.090066,91.75287,1.603216,13.41478,3152817,9,2.599487,2.403151,0.624089,111.3799,31.001,3.223576,4101,21,bad
192,346,1,8,27,10,1,11571,50613.91,88.13873,25674,-0.249075,192,72043.86,50614.16,192,25674,25608.08,-56389.06,11555,1,25.27004,65249400,2548,192,0.083333,-65249390,1,?,25.27004,2548,9,511.3865,178531.3,201576,50630.43,18077.47,12,25099.15,?,-25098.15,1440302,56389.06,1,2548,10,good
85,169,?,1,5,4,361.9173,13941,396.3524,43.2426,34855,90.27975,85,416.002,396.3524,85,34855,126.4371,-41.6009,13859,361.9173,2.315972,892013.8,7055,85,0.971429,892013.8,2,2,2.318065,7055,5,33.91544,4504.745,10007160,402.7006,4335.414,35,183.3486,124.1225,183.3486,13209.72,416.002,361.9173,7055,4,bad
85,169,?,1,5,4,361.9145,13941,382.7476,43.2426,34855,90.9237,85,416,382.7476,85,34855,126.4361,-41.6,13859,361.9145,2.31597,892006.8,7055,85,0.979592,892006.8,2,2,2.318063,7055,5,33.91544,4504.23,4.688198E15,402.6822,4335.414,49,183.2272,123.4384,183.2272,13209.63,416,361.9145,7055,4,bad
369,549,1,110,27,10,-803101.2,46315,?,149.8634,102876,1,369,1138142,?,369,102876,409879.6,-899061.3,46333,1,22.86051,4192249000,10228,369,0.125,-4192249000,1,?,22.86039,10228,10,4201.549,5657581,1.004881,?,54165.95,8,1949.673,?,-800901.1,46172880,899061.3,1,10228,10,bad
420,779,?,16,18,10,0.625,4994,0.899853,200.611,11003,0.095702,420,1,0.995555,420,11003,0.64335,-0.166667,4994,0.095702,1.726839,653,1015,420,1,653,5,2,1.726839,1015,9,0.124481,1.928401,10.44892,1.022023,94511.12,16,0.452142,?,0.547845,21.26015,1.333333,1,1015,10,bad
66,71,14,6,33,10,-1.001276,1511,2.027273,26.26761,3155,-0.772876,74,2.928194,2.027665,66,3155,0.623281,-5.591863,1344,-0.772876,19.84833,186.9843,300,74,?,-186.964,1,?,19.84833,300,10,0.284711,10.91191,4068.59,2.349383,1712.939,11,0.797579,0.517935,-0.797971,17.32051,5.591863,-0.000403,300,10,good
7000,7132,?,43,32,17,-810.8467,14193,231.3535,10358.63,252463,1.17432,14019,1389.099,404.3473,7000,252463,1.05574,-1389.099,224172,771.3319,13.59389,14883.83,14098,14019,0.540984,13552.17,3,?,13.59389,14098,6,1.293729,1755.129,4.687145,1026.621,434659800,61,791.0893,151.2716,-19.75744,2656.617,1389.099,771.3319,14098,17,bad
100,9,?,99,9,8,24.90081,38612,23.75166,66.22222,87025,3.807566,100,36.56131,23.75515,100,87025,5.385144,-0.000022,38612,24.90081,0.908476,52779.8,9801,100,1,52779.8,4,2,0.919111,9801,8,2.801387,2.942115,7135.22,24.90137,10920.05,20,12.44868,?,12.45217,636.6819,36.56133,24.90081,9801,8,bad
11327,13509,?,84,10,6,16.00549,33914,33729.43,4709.566,79566,16.00549,11327,33948,20.82886,11327,79566,11.33703,-33911,33914,16.00549,4.229349,133074,11738,11327,0.916667,133074,3,2,4.530379,11738,7,2.303529,33256.49,232820.3,33914.01,55917900,12,11.37241,183.8834,11.05533,33941.04,33943,22.42774,11738,6,bad
46,85,?,8,13,8,0.666667,346,0.867096,22.18824,785,0.096061,46,1,0.963158,46,785,0.612903,-0.166667,346,0.096061,1.6019,57,93,46,1,57,5,2,1.6019,93,8,0.142107,0.724337,10.41002,1.025123,1162.177,51,0.451969,?,0.548031,6.251623,1.319398,1,93,8,bad
13495,3269,?,57,68,6,-1.068887,39397,171.1125,2344.653,171522,-0.657791,6771,533.8,203.1074,13495,171522,3.852537,-380.9451,104591,1,8.38811,106075.8,27534,6771,0.923077,95971.89,2,?,8.390674,27534,12,17.35036,1404.744,16.00256,512.046,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,512,27534,6,bad
7614,199,3,8,90,53,1427.59,210695,175401.2,4354.824,430909,1427.59,7614,197392.6,94324.56,7614,430909,80.93523,-386969.3,212234,1427.59,67.92974,645863.1,7980,7614,1,645863.1,1,2,65.96292,7980,39,107.2721,567870.2,7.032876,195006.5,50064960,39,1214.182,19553.33,1628.945,585695.5,390862.7,2842.969,7980,53,bad
100,9,?,99,9,8,1508.971,38612,1108.331,66.22222,87025,8.207509,100,1860.857,1108.351,100,87025,67.3503,0,38612,1508.971,1.04785,660100.3,9801,100,1,660100.3,4,2,1.071613,9801,8,102.3035,171.4583,72394.64,1509.384,10920.05,37,754.4753,?,754.4961,12837.26,1817.743,1508.971,9801,8,bad
100,9,?,99,9,8,24.9464,38612,22.15812,66.22222,87025,3.914103,100,36.66171,22.16161,100,87025,5.385248,-0.005284,38612,24.94597,0.908476,52780.81,9801,100,1,52780.81,4,2,0.919111,9801,8,2.801852,2.946363,7148.292,24.94704,10920.05,19,12.47147,?,12.47496,636.7134,36.66564,24.9464,9801,8,bad
18557,19648,?,41,33,20,8910.287,184003,4230778000000,7939.423,386594,5.073056,18557,5276557000000,3291420000000,18557,386594,110.2476,-5276557000000,184003,8908.365,38.60734,2049283,18588,18557,0.775,2049283,5,2,29.62305,18588,17,238.7017,1.532517E13,20.60074,4230778000000,148740000,240,4871.897,3468.722,4038.391,1.532517E13,5276557000000,8910.287,18588,20,bad
?,87,2,1,6,4,-0.565343,?,49.41483,43,20861,-0.000372,86,124.7753,73.67995,?,20861,0.956919,-123.7731,16604,-0.000372,5.39564,4073.604,4257,86,?,-4073.604,1,-2,5.39564,4257,5,4.501106,189.3548,2.573104,103.2956,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,-0.00001,4257,4,good
?,115,1,1,24,20,9884.782,?,40195.67,125.9652,112505,263.0433,191,84355.69,235.8491,?,112505,10726.61,-25042.17,107016,263.0433,53.78986,58878380,5489,191,1,58878380,1,2,54.09089,5489,14,14606.58,714671.2,1.476556,66118.69,65952.65,65,11880.73,18984.8,47818.67,1520990,74381.35,39539.13,5489,20,bad
145,273,1,42,27,10,-12470.55,5751,12331.04,69.28571,12786,1,145,17593.46,12331.29,145,12786,6399.231,-13894.78,5767,1,27.07343,8114225,1268,145,0.1,-8114223,1,?,27.07248,1268,9,180.3582,31470.72,50383.9,12495.77,11302.78,20,6235.397,426.1116,-6234.397,253961.4,13894.78,1,1268,10,good
202,311,4,21,13,3,1000,581,23638.63,102.0418,1608,0.0002,329,2004013,23638.89,202,1608,30362.01,-30291.55,597,1,36.09691,13055660,430,329,0.898876,13055660,1,1,36.09691,430,4,138532.2,36694.38,7709435,2001004,25586.49,89,1000534,1.024077,1000470,4138865,2004013,2001004,430,3,bad
202,311,4,21,13,3,1000,581,23638.3,102.0418,1608,0,329,2004013,23638.89,202,1608,30362,-30291.55,597,1,36.09691,13055660,430,329,0.95,13055660,1,1,36.09691,430,4,138532.3,36696.79,3400885,2001004,25586.49,80,1000534,0.54116,1000470,4138865,2004013,2001004,430,3,bad
100,9,?,99,9,8,1155.51,38612,1016.53,66.22222,87025,8.207509,100,1749.823,1016.551,100,87025,66.86401,-0.218654,38612,1155.51,0.964094,655334.2,9801,100,1,655334.2,4,2,1.071613,9801,8,99.66275,161.7323,55436.56,1155.828,10920.05,22,577.7446,?,577.7654,12570.42,1750.042,1155.51,9801,8,bad
?,1,20082,1,1,1,0,?,0,?,20082,0,?,0.000011,0.000011,?,20082,0.000001,0,?,0,9.743589,0.012088,20082,?,1,0.012088,1,2,9.743589,20082,1,0.000002,?,1.062902,0.000011,?,11,0,?,0.000011,0.000254,0.000011,0.000011,20082,1,bad
86,128,?,43,9,3,-99.23471,122,35594.08,39.8125,321,-99.23471,77,25210.93,194.1139,86,321,0.754159,-53071.89,112,105.8528,20.63033,65.6118,62,77,0.506757,-65.6118,2,-1,22.1075,87,5,6.672775,48476.37,20.96411,35703.77,3105.596,148,102.5568,105.6111,3.304887,48484.34,53071.89,105.8528,87,3,bad
327,303,321,12,62,30,8.557332,66701,13.48609,215.1551,139386,8.557332,327,24.05054,13.58901,327,139386,4.112334,-10.54772,68123,8.557332,18.47161,18760.47,4559,327,0.818182,18760.47,1,1,18.47161,4562,23,3.115532,89.98141,126.4267,14.02559,103989.1,11,6.513099,7.658861,6.499217,401.1936,24.40733,13.01353,4562,30,bad
327,303,?,4,62,30,4.250269,68123,?,215.1551,139386,0.000394,327,24.76198,?,327,139386,4.112334,-7.823749,66701,1,18.4718,18760.47,4559,327,1,18760.47,9,1,18.4718,4562,23,3.114647,73.82681,1.483984,?,103989.1,10,2.825341,4.760206,10.19843,395.5747,22.29479,13.02463,4562,30,bad
13,36,?,6,8,3,0.009928,100,35538.8,14.69444,198,0.009928,45,25210.9,22.01402,13,198,3.05344,-52480.8,45,0.009928,8.0172,161.8323,53,45,0.517241,158.1677,2,?,4.819544,53,4,21.76528,39269.05,89.99591,35698.88,883.9529,87,99.59999,160.076,60.40001,39358.87,52480.8,160,53,3,bad
252,263,241,12,62,29,8.410415,36691,22.47191,157.7643,77041,8.410415,252,39.69679,22.84272,252,77041,4.032525,-28.97074,37753,8.410415,18.33813,10472.47,2594,252,0.666667,10472.47,1,1,18.33813,2597,23,3.146591,125.9133,55.69613,25.0993,56785.88,24,6.593192,18.9819,6.222383,358.9161,45.9561,12.82691,2597,29,bad
252,263,?,4,62,29,4.037591,37753,17.0141,157.7643,77041,0.000629,252,37.07384,17.1352,252,77041,4.032525,-18.93059,36691,1,18.33821,10472.47,2594,252,0.619048,10472.47,9,1,18.33821,2597,23,3.13516,104.0364,127.0413,18.90643,56785.88,21,6.527078,12.93273,6.405984,321.1405,34.10466,12.92907,2597,29,bad
252,263,241,12,62,29,6.276674,36691,34.49904,157.7643,77041,6.276674,252,62.81284,35.47734,252,77041,4.034284,-52.02025,37753,6.276674,18.42593,10477.04,2594,252,0.782609,10472.47,1,?,18.4186,2597,23,3.187038,165.9681,33.33695,39.01493,56785.88,23,7.223267,31.62861,6.244966,479.2771,68.71719,13.46273,2597,29,bad
252,263,?,4,62,29,4.303131,37753,28.37696,157.7643,77041,0.000588,252,58.65648,29.03921,252,77041,4.032628,-40.51685,36691,1,18.34624,10472.73,2594,252,0.818182,10472.47,9,?,18.33773,2597,23,3.164118,153.5402,39.38112,32.51299,56785.88,22,6.827869,24.86355,6.165617,415.2166,57.47689,12.98352,2597,29,bad
327,303,321,12,62,30,13.05307,66701,?,215.1551,139386,13.05307,327,19.59017,?,327,139386,4.112334,-6.454922,68123,13.05307,18.47189,18760.47,4559,327,1,18760.47,1,1,18.47189,4562,23,3.114121,37.19522,1.639124,?,103989.1,5,2.652135,1.84807,10.39351,390.4267,20.03879,13.05307,4562,30,bad
327,303,?,4,62,30,3.885088,68123,12.85562,215.1551,139386,0.000411,327,18.88889,12.856,327,139386,4.112334,-5.622222,66701,1,29.22794,18760.47,4559,327,1,18760.47,9,1,29.22794,4562,23,3.113954,31.51709,34065.1,13.06287,103989.1,10,6.533412,?,6.533796,390.525,18.88889,13.06792,4562,30,bad
13495,3268,?,57,68,6,-1.068887,39397,1765922,2343.615,171522,-0.000005,6771,1319897,1765928,13495,171522,2390.375,-3618668,104591,1,18.02107,65816580,27534,6771,0.714286,46484300,2,?,18.02107,27534,12,38617.93,16092010,149317.9,1780056,13223660,14,509241.4,12.17638,357037.6,17325500,3618671,866281.1,27534,6,bad
17946,23497,?,64,31,14,0.636364,260320,0.915625,6737.537,559722,0.099349,17946,1,1.014973,17946,559722,0.667529,-0.356036,260320,0.099349,1.865141,26088.36,39082,17946,1,26088.36,3,2,1.865141,39082,13,0.107683,9.794286,10.06588,1.020708,110963800,8,0.450343,?,0.549692,135.1872,1.460586,1,39082,14,bad
5348,7531,?,32,25,13,0.7,69624,0.020399,2073.186,150645,0.099386,5348,1,0.092615,5348,150645,0.661613,-0.176634,69624,0.099386,1.823749,7540.4,11397,5348,1,7540.4,5,2,1.823749,11397,12,0.112118,5.487025,10.06163,1.020384,10382330,14,0.4503,?,0.549685,72.55776,1.3433,1,11397,13,bad
?,594,6,1,60,31,29893680,?,369728600000,296.5,515651,89001.37,593,1263926000000,18519730000,?,515651,96158620,-632521400000,499505,93085.7,15.91356,1552577000000,16146,593,1,1552577000000,1,2,15.9278,16146,21,4079855000,568879200000,305.7557,693133900000,381051.9,74,161174300000,47212500,162231000000,769757500000,1119787000000,323405300000,16146,31,bad
100,9,?,99,9,8,1158.432,38612,954.2355,66.22222,87025,4.856918,100,1819.361,954.243,100,87025,25.71866,-5.197597,38612,1158.432,1.115002,252068.6,9801,100,1,252068.6,4,2,1.257349,9801,8,61.83317,211.4346,155326.5,1158.82,10920.05,32,579.2124,?,579.2198,6995.923,1823.054,1158.432,9801,8,bad
100,9,?,99,9,8,30.25884,38612,25.07597,66.22222,87025,3.878899,100,36.94624,25.07946,100,87025,5.403367,0,38612,30.25884,1.039372,52958.4,9801,100,1,52958.4,4,2,1.047308,9801,8,2.857399,3.03247,8671.071,30.26015,10920.05,30,15.12768,?,15.13117,641.2287,36.82602,30.25884,9801,8,bad
100,9,?,99,9,8,8293.715,38612,864.3219,66.22222,87025,4.705833,100,13238.71,6857.033,100,87025,113.86,-38.3144,38612,8293.715,1.274212,1115942,9801,100,1,1115942,4,2,1.425323,9801,8,415.1602,1534.61,1.383967,8296.49,10920.05,32,1150.502,?,7143.213,44983.41,13265.9,8293.715,9801,8,bad
2835,4491,?,4,11,5,-4829.145,4643,220.3137,1306.423,14237,0,2481,4845.709,220.4291,2835,14237,1.702802,-4832.244,6758,0.158381,14.42637,4829.146,1485,2481,0.5,-4829.145,2,?,13.24285,2836,6,90.66519,4206.342,41830.12,4829.168,3720869,240,2414.67,0.198428,-2414.475,6404.214,4832.244,0.195579,2836,5,bad
2486,4291,?,1295,11,4,-399.5129,4749,61573.86,1295.615,11887,-399.5129,2835,62076.96,30000,2486,11887,0.008879,-91930.18,4302,493.8251,14.43798,25.182,1299,2835,0.5,-25.182,2,-1,9.971659,2836,6,0.454388,448734.3,7.092991,62067.69,4219856,240,446.669,469.6555,47.1561,448799,91930.18,493.8251,2836,4,bad
2835,4491,?,4,11,5,-4829.135,4643,128.3486,1306.123,14238,0,2481,4840.153,128.463,2835,14238,1.702798,-4831.068,6759,0.106369,14.43798,4829.135,1485,2481,0.516667,-4829.134,2,?,13.4357,2836,6,90.66499,3989.21,42220.34,4829.143,3721367,240,2414.636,0.125061,-2414.498,6263.732,4831.068,0.120679,2836,5,bad
2486,4290,?,1295,11,4,497.2035,4749,61570.4,1295.338,11887,0.000455,2835,62076.88,30000,2486,11887,0.00888,-91929.94,4302,497.2035,14.43918,25.18404,1299,2835,0.4875,-25.18404,2,-1,9.970199,2836,6,0.454427,448879.8,8.272068,62067.6,4219733,240,449.7247,472.8686,47.47871,448932.7,91929.94,497.2035,2836,4,bad
2486,4290,?,1295,11,4,-402.246,4749,61570.4,1295.488,11886,-402.246,2835,62076.88,30000,2486,11886,0.00888,-91929.94,4301,497.2035,14.43918,25.18404,1299,2835,0.5,-25.18404,2,-1,9.970199,2836,6,0.454427,448755.1,7.141145,62067.6,4218191,240,449.7247,472.8686,47.4787,448821.3,91929.94,497.2035,2836,4,bad
100,9,?,99,9,8,168.1744,38612,149.9976,66.22222,87025,5.211673,100,252.8372,150.0051,100,87025,16.40641,-0.029387,38612,168.1744,0.922781,160799.2,9801,100,1,160799.2,4,2,0.960462,9801,8,17.39499,22.42224,22404.92,168.1937,10920.05,27,84.08344,?,84.09094,2506.259,252.866,168.1744,9801,8,bad
