@relation 'petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1,3,5-12,14-18,20-23,25,27-32,34-54'

@attribute avgdistfromdiag numeric
@attribute blocksize numeric
@attribute left-bandwidth numeric
@attribute diagonal-dominance numeric
@attribute col-variability numeric
@attribute nnzeros numeric
@attribute row-variability numeric
@attribute solver {RCG*CHEBYSHEV,'Pseudoblock GMRES*CHEBYSHEV','Pseudoblock CG*KRYLOV','Pseudoblock GMRES*ILUT',GCRODR*CHEBYSHEV,'Block GMRES*RILUK',PCPG*KRYLOV,'Pseudoblock GMRES*RILUK','Block GMRES*DIAGONAL',PCPG*RELAXATION,'Pseudoblock Stochastic CG*DIAGONAL',PCPG*RILUK,'Pseudoblock GMRES*RELAXATION','Hybrid Block GMRES*KRYLOV',RCG*RELAXATION,'Pseudoblock GMRES*DIAGONAL',RCG*DIAGONAL,TFQMR*ILUT,PCPG*ILUT,'Pseudoblock CG*ILUT','Block CG*DIAGONAL',GCRODR*RILUK,GCRODR*RELAXATION,TFQMR*CHEBYSHEV,TFQMR*DIAGONAL,GCRODR*DIAGONAL,TFQMR*RELAXATION,'Hybrid Block GMRES*RELAXATION','Pseudoblock CG*RILUK',GCRODR*ILUT,'Block GMRES*CHEBYSHEV',MINRES*DIAGONAL,'Pseudoblock CG*DIAGONAL','Hybrid Block GMRES*RILUK',TFQMR*RILUK,'Block CG*ILUT','Pseudoblock CG*RELAXATION',MINRES*RELAXATION,'Pseudoblock Stochastic CG*RELAXATION','Block CG*CHEBYSHEV','Hybrid Block GMRES*ILUT','Block GMRES*ILUT',GCRODR*KRYLOV,RCG*ILUT,MINRES*KRYLOV,'Block GMRES*RELAXATION',RCG*KRYLOV,'Block CG*RELAXATION',TFQMR*KRYLOV,'Pseudoblock GMRES*KRYLOV',RCG*RILUK,'Hybrid Block GMRES*CHEBYSHEV','Pseudoblock Stochastic CG*RILUK','Pseudoblock CG*CHEBYSHEV','Pseudoblock Stochastic CG*CHEBYSHEV',MINRES*ILUT,'Block GMRES*KRYLOV',PCPG*DIAGONAL,'Pseudoblock Stochastic CG*KRYLOV','Hybrid Block GMRES*DIAGONAL',PCPG*CHEBYSHEV,'Block CG*KRYLOV',MINRES*CHEBYSHEV,'Block CG*RILUK','Pseudoblock Stochastic CG*ILUT',MINRES*RILUK}
@attribute class {good,bad}

@data
10,110,369,-899061.3,22.86051,102876,22.86039,GCRODR*DIAGONAL,bad
10,110,369,-899061.3,22.86051,102876,22.86039,TFQMR*RELAXATION,bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Hybrid Block GMRES*RELAXATION',good
10,110,369,-899061.3,22.86051,102876,22.86039,GCRODR*ILUT,bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Block GMRES*CHEBYSHEV',bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Hybrid Block GMRES*RILUK',bad
10,110,369,-899061.3,22.86051,102876,22.86039,TFQMR*RILUK,bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Hybrid Block GMRES*ILUT',bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Block GMRES*ILUT',bad
10,110,369,-899061.3,22.86051,102876,22.86039,GCRODR*KRYLOV,bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Block GMRES*RELAXATION',bad
10,110,369,-899061.3,22.86051,102876,22.86039,RCG*KRYLOV,bad
10,110,369,-899061.3,22.86051,102876,22.86039,TFQMR*KRYLOV,bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Pseudoblock GMRES*KRYLOV',bad
10,110,369,-899061.3,22.86051,102876,22.86039,RCG*RILUK,bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Hybrid Block GMRES*CHEBYSHEV',good
10,110,369,-899061.3,22.86051,102876,22.86039,'Block GMRES*KRYLOV',bad
10,110,369,-899061.3,22.86051,102876,22.86039,'Hybrid Block GMRES*DIAGONAL',good
17,43,14019,-1389.099,13.59389,252463,13.59389,'Pseudoblock GMRES*CHEBYSHEV',bad
17,43,14019,-1389.099,13.59389,252463,13.59389,GCRODR*CHEBYSHEV,bad
17,43,14019,-1389.099,13.59389,252463,13.59389,TFQMR*CHEBYSHEV,bad
17,43,14019,-1389.099,13.59389,252463,13.59389,'Block GMRES*CHEBYSHEV',bad
17,43,14019,-1389.099,13.59389,252463,13.59389,'Hybrid Block GMRES*CHEBYSHEV',good
3,1,18,-0.001708,18.85768,1364,18.85768,RCG*CHEBYSHEV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock GMRES*CHEBYSHEV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock GMRES*ILUT',bad
3,1,18,-0.001708,18.85768,1364,18.85768,GCRODR*CHEBYSHEV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block GMRES*RILUK',bad
3,1,18,-0.001708,18.85768,1364,18.85768,PCPG*KRYLOV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock GMRES*RILUK',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block GMRES*DIAGONAL',bad
3,1,18,-0.001708,18.85768,1364,18.85768,PCPG*RELAXATION,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock Stochastic CG*DIAGONAL',bad
3,1,18,-0.001708,18.85768,1364,18.85768,PCPG*RILUK,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock GMRES*RELAXATION',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Hybrid Block GMRES*KRYLOV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,RCG*RELAXATION,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock GMRES*DIAGONAL',bad
3,1,18,-0.001708,18.85768,1364,18.85768,RCG*DIAGONAL,bad
3,1,18,-0.001708,18.85768,1364,18.85768,TFQMR*ILUT,good
3,1,18,-0.001708,18.85768,1364,18.85768,PCPG*ILUT,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock CG*ILUT',good
3,1,18,-0.001708,18.85768,1364,18.85768,'Block CG*DIAGONAL',bad
3,1,18,-0.001708,18.85768,1364,18.85768,GCRODR*RILUK,bad
3,1,18,-0.001708,18.85768,1364,18.85768,GCRODR*RELAXATION,bad
3,1,18,-0.001708,18.85768,1364,18.85768,TFQMR*CHEBYSHEV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,TFQMR*DIAGONAL,bad
3,1,18,-0.001708,18.85768,1364,18.85768,GCRODR*DIAGONAL,bad
3,1,18,-0.001708,18.85768,1364,18.85768,TFQMR*RELAXATION,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Hybrid Block GMRES*RELAXATION',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock CG*RILUK',good
3,1,18,-0.001708,18.85768,1364,18.85768,GCRODR*ILUT,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block GMRES*CHEBYSHEV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,MINRES*DIAGONAL,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock CG*DIAGONAL',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Hybrid Block GMRES*RILUK',bad
3,1,18,-0.001708,18.85768,1364,18.85768,TFQMR*RILUK,good
3,1,18,-0.001708,18.85768,1364,18.85768,'Block CG*ILUT',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock CG*RELAXATION',bad
3,1,18,-0.001708,18.85768,1364,18.85768,MINRES*RELAXATION,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock Stochastic CG*RELAXATION',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block CG*CHEBYSHEV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Hybrid Block GMRES*ILUT',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block GMRES*ILUT',bad
3,1,18,-0.001708,18.85768,1364,18.85768,RCG*ILUT,bad
3,1,18,-0.001708,18.85768,1364,18.85768,MINRES*KRYLOV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block GMRES*RELAXATION',bad
3,1,18,-0.001708,18.85768,1364,18.85768,RCG*KRYLOV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block CG*RELAXATION',bad
3,1,18,-0.001708,18.85768,1364,18.85768,TFQMR*KRYLOV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock GMRES*KRYLOV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,RCG*RILUK,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Hybrid Block GMRES*CHEBYSHEV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock Stochastic CG*RILUK',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock CG*CHEBYSHEV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,MINRES*ILUT,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block GMRES*KRYLOV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,PCPG*DIAGONAL,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock Stochastic CG*KRYLOV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Hybrid Block GMRES*DIAGONAL',bad
3,1,18,-0.001708,18.85768,1364,18.85768,PCPG*CHEBYSHEV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block CG*KRYLOV',bad
3,1,18,-0.001708,18.85768,1364,18.85768,MINRES*CHEBYSHEV,bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Block CG*RILUK',bad
3,1,18,-0.001708,18.85768,1364,18.85768,'Pseudoblock Stochastic CG*ILUT',bad
3,1,18,-0.001708,18.85768,1364,18.85768,MINRES*RILUK,good
8,99,100,-0.000022,0.908476,87025,0.919111,RCG*CHEBYSHEV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock GMRES*CHEBYSHEV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock CG*KRYLOV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock GMRES*ILUT',bad
8,99,100,-0.000022,0.908476,87025,0.919111,GCRODR*CHEBYSHEV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block GMRES*RILUK',bad
8,99,100,-0.000022,0.908476,87025,0.919111,PCPG*KRYLOV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock GMRES*RILUK',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block GMRES*DIAGONAL',bad
8,99,100,-0.000022,0.908476,87025,0.919111,PCPG*RELAXATION,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock Stochastic CG*DIAGONAL',bad
8,99,100,-0.000022,0.908476,87025,0.919111,PCPG*RILUK,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock GMRES*RELAXATION',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Hybrid Block GMRES*KRYLOV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,RCG*RELAXATION,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock GMRES*DIAGONAL',bad
8,99,100,-0.000022,0.908476,87025,0.919111,RCG*DIAGONAL,bad
8,99,100,-0.000022,0.908476,87025,0.919111,TFQMR*ILUT,bad
8,99,100,-0.000022,0.908476,87025,0.919111,PCPG*ILUT,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock CG*ILUT',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block CG*DIAGONAL',bad
8,99,100,-0.000022,0.908476,87025,0.919111,GCRODR*RILUK,bad
8,99,100,-0.000022,0.908476,87025,0.919111,GCRODR*RELAXATION,bad
8,99,100,-0.000022,0.908476,87025,0.919111,TFQMR*CHEBYSHEV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,TFQMR*DIAGONAL,bad
8,99,100,-0.000022,0.908476,87025,0.919111,GCRODR*DIAGONAL,bad
8,99,100,-0.000022,0.908476,87025,0.919111,TFQMR*RELAXATION,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Hybrid Block GMRES*RELAXATION',good
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock CG*RILUK',bad
8,99,100,-0.000022,0.908476,87025,0.919111,GCRODR*ILUT,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block GMRES*CHEBYSHEV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,MINRES*DIAGONAL,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock CG*DIAGONAL',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Hybrid Block GMRES*RILUK',bad
8,99,100,-0.000022,0.908476,87025,0.919111,TFQMR*RILUK,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block CG*ILUT',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock CG*RELAXATION',bad
8,99,100,-0.000022,0.908476,87025,0.919111,MINRES*RELAXATION,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock Stochastic CG*RELAXATION',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block CG*CHEBYSHEV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Hybrid Block GMRES*ILUT',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block GMRES*ILUT',bad
8,99,100,-0.000022,0.908476,87025,0.919111,RCG*ILUT,bad
8,99,100,-0.000022,0.908476,87025,0.919111,MINRES*KRYLOV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block GMRES*RELAXATION',bad
8,99,100,-0.000022,0.908476,87025,0.919111,RCG*KRYLOV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block CG*RELAXATION',bad
8,99,100,-0.000022,0.908476,87025,0.919111,TFQMR*KRYLOV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock GMRES*KRYLOV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,RCG*RILUK,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Hybrid Block GMRES*CHEBYSHEV',good
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock Stochastic CG*RILUK',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock CG*CHEBYSHEV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,MINRES*ILUT,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block GMRES*KRYLOV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,PCPG*DIAGONAL,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock Stochastic CG*KRYLOV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Hybrid Block GMRES*DIAGONAL',good
8,99,100,-0.000022,0.908476,87025,0.919111,PCPG*CHEBYSHEV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block CG*KRYLOV',bad
8,99,100,-0.000022,0.908476,87025,0.919111,MINRES*CHEBYSHEV,bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Block CG*RILUK',bad
8,99,100,-0.000022,0.908476,87025,0.919111,'Pseudoblock Stochastic CG*ILUT',bad
8,99,100,-0.000022,0.908476,87025,0.919111,MINRES*RILUK,bad
4,23,94,-317300.9,6.609371,540,5.536112,GCRODR*CHEBYSHEV,bad
4,23,94,-317300.9,6.609371,540,5.536112,TFQMR*CHEBYSHEV,bad
4,23,94,-317300.9,6.609371,540,5.536112,'Block GMRES*CHEBYSHEV',bad
4,23,94,-317300.9,6.609371,540,5.536112,'Hybrid Block GMRES*CHEBYSHEV',good
14,8,47,-51,1.322219,1012,1.322219,RCG*CHEBYSHEV,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock GMRES*CHEBYSHEV',bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock CG*KRYLOV',bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock GMRES*ILUT',bad
14,8,47,-51,1.322219,1012,1.322219,GCRODR*CHEBYSHEV,bad
14,8,47,-51,1.322219,1012,1.322219,'Block GMRES*RILUK',bad
14,8,47,-51,1.322219,1012,1.322219,PCPG*KRYLOV,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock GMRES*RILUK',bad
14,8,47,-51,1.322219,1012,1.322219,'Block GMRES*DIAGONAL',bad
14,8,47,-51,1.322219,1012,1.322219,PCPG*RELAXATION,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock Stochastic CG*DIAGONAL',bad
14,8,47,-51,1.322219,1012,1.322219,PCPG*RILUK,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock GMRES*RELAXATION',bad
14,8,47,-51,1.322219,1012,1.322219,'Hybrid Block GMRES*KRYLOV',bad
14,8,47,-51,1.322219,1012,1.322219,RCG*RELAXATION,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock GMRES*DIAGONAL',bad
14,8,47,-51,1.322219,1012,1.322219,RCG*DIAGONAL,bad
14,8,47,-51,1.322219,1012,1.322219,TFQMR*ILUT,bad
14,8,47,-51,1.322219,1012,1.322219,PCPG*ILUT,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock CG*ILUT',bad
14,8,47,-51,1.322219,1012,1.322219,'Block CG*DIAGONAL',bad
14,8,47,-51,1.322219,1012,1.322219,GCRODR*RILUK,bad
14,8,47,-51,1.322219,1012,1.322219,GCRODR*RELAXATION,bad
14,8,47,-51,1.322219,1012,1.322219,TFQMR*CHEBYSHEV,bad
14,8,47,-51,1.322219,1012,1.322219,TFQMR*DIAGONAL,bad
14,8,47,-51,1.322219,1012,1.322219,GCRODR*DIAGONAL,bad
14,8,47,-51,1.322219,1012,1.322219,TFQMR*RELAXATION,bad
14,8,47,-51,1.322219,1012,1.322219,'Hybrid Block GMRES*RELAXATION',good
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock CG*RILUK',bad
14,8,47,-51,1.322219,1012,1.322219,GCRODR*ILUT,bad
14,8,47,-51,1.322219,1012,1.322219,'Block GMRES*CHEBYSHEV',bad
14,8,47,-51,1.322219,1012,1.322219,MINRES*DIAGONAL,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock CG*DIAGONAL',bad
14,8,47,-51,1.322219,1012,1.322219,'Hybrid Block GMRES*RILUK',good
14,8,47,-51,1.322219,1012,1.322219,TFQMR*RILUK,bad
14,8,47,-51,1.322219,1012,1.322219,'Block CG*ILUT',bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock CG*RELAXATION',bad
14,8,47,-51,1.322219,1012,1.322219,MINRES*RELAXATION,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock Stochastic CG*RELAXATION',bad
14,8,47,-51,1.322219,1012,1.322219,'Block CG*CHEBYSHEV',bad
14,8,47,-51,1.322219,1012,1.322219,'Hybrid Block GMRES*ILUT',good
14,8,47,-51,1.322219,1012,1.322219,'Block GMRES*ILUT',bad
14,8,47,-51,1.322219,1012,1.322219,RCG*ILUT,bad
14,8,47,-51,1.322219,1012,1.322219,MINRES*KRYLOV,bad
14,8,47,-51,1.322219,1012,1.322219,'Block GMRES*RELAXATION',bad
14,8,47,-51,1.322219,1012,1.322219,RCG*KRYLOV,bad
14,8,47,-51,1.322219,1012,1.322219,'Block CG*RELAXATION',bad
14,8,47,-51,1.322219,1012,1.322219,TFQMR*KRYLOV,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock GMRES*KRYLOV',bad
14,8,47,-51,1.322219,1012,1.322219,RCG*RILUK,bad
14,8,47,-51,1.322219,1012,1.322219,'Hybrid Block GMRES*CHEBYSHEV',good
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock Stochastic CG*RILUK',bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock CG*CHEBYSHEV',bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
14,8,47,-51,1.322219,1012,1.322219,MINRES*ILUT,bad
14,8,47,-51,1.322219,1012,1.322219,'Block GMRES*KRYLOV',bad
14,8,47,-51,1.322219,1012,1.322219,PCPG*DIAGONAL,bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock Stochastic CG*KRYLOV',bad
14,8,47,-51,1.322219,1012,1.322219,'Hybrid Block GMRES*DIAGONAL',good
14,8,47,-51,1.322219,1012,1.322219,PCPG*CHEBYSHEV,bad
14,8,47,-51,1.322219,1012,1.322219,'Block CG*KRYLOV',bad
14,8,47,-51,1.322219,1012,1.322219,MINRES*CHEBYSHEV,bad
14,8,47,-51,1.322219,1012,1.322219,'Block CG*RILUK',bad
14,8,47,-51,1.322219,1012,1.322219,'Pseudoblock Stochastic CG*ILUT',bad
14,8,47,-51,1.322219,1012,1.322219,MINRES*RILUK,bad
6,15,1375,-1048585,9.976185,227955,13.15285,'Pseudoblock GMRES*CHEBYSHEV',bad
6,15,1375,-1048585,9.976185,227955,13.15285,'Pseudoblock GMRES*ILUT',bad
6,15,1375,-1048585,9.976185,227955,13.15285,GCRODR*CHEBYSHEV,bad
6,15,1375,-1048585,9.976185,227955,13.15285,TFQMR*ILUT,bad
6,15,1375,-1048585,9.976185,227955,13.15285,TFQMR*CHEBYSHEV,bad
6,15,1375,-1048585,9.976185,227955,13.15285,GCRODR*ILUT,bad
6,15,1375,-1048585,9.976185,227955,13.15285,'Block GMRES*CHEBYSHEV',bad
6,15,1375,-1048585,9.976185,227955,13.15285,'Hybrid Block GMRES*ILUT',bad
6,15,1375,-1048585,9.976185,227955,13.15285,'Block GMRES*ILUT',bad
6,15,1375,-1048585,9.976185,227955,13.15285,RCG*ILUT,bad
6,15,1375,-1048585,9.976185,227955,13.15285,'Hybrid Block GMRES*CHEBYSHEV',good
6,15,1375,-1048585,9.976185,227955,13.15285,MINRES*CHEBYSHEV,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Pseudoblock GMRES*CHEBYSHEV',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Pseudoblock GMRES*ILUT',bad
4,16,272,-3.740197,2.554037,2480,2.554037,GCRODR*CHEBYSHEV,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Block GMRES*RILUK',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Pseudoblock GMRES*RILUK',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Block GMRES*DIAGONAL',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Pseudoblock GMRES*RELAXATION',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Hybrid Block GMRES*KRYLOV',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Pseudoblock GMRES*DIAGONAL',bad
4,16,272,-3.740197,2.554037,2480,2.554037,TFQMR*ILUT,bad
4,16,272,-3.740197,2.554037,2480,2.554037,GCRODR*RILUK,bad
4,16,272,-3.740197,2.554037,2480,2.554037,GCRODR*RELAXATION,bad
4,16,272,-3.740197,2.554037,2480,2.554037,TFQMR*CHEBYSHEV,bad
4,16,272,-3.740197,2.554037,2480,2.554037,TFQMR*DIAGONAL,bad
4,16,272,-3.740197,2.554037,2480,2.554037,GCRODR*DIAGONAL,bad
4,16,272,-3.740197,2.554037,2480,2.554037,TFQMR*RELAXATION,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Hybrid Block GMRES*RELAXATION',good
4,16,272,-3.740197,2.554037,2480,2.554037,GCRODR*ILUT,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Block GMRES*CHEBYSHEV',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Hybrid Block GMRES*RILUK',good
4,16,272,-3.740197,2.554037,2480,2.554037,TFQMR*RILUK,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Hybrid Block GMRES*ILUT',good
4,16,272,-3.740197,2.554037,2480,2.554037,'Block GMRES*ILUT',bad
4,16,272,-3.740197,2.554037,2480,2.554037,GCRODR*KRYLOV,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Block GMRES*RELAXATION',bad
4,16,272,-3.740197,2.554037,2480,2.554037,RCG*KRYLOV,bad
4,16,272,-3.740197,2.554037,2480,2.554037,TFQMR*KRYLOV,bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Pseudoblock GMRES*KRYLOV',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Hybrid Block GMRES*CHEBYSHEV',good
4,16,272,-3.740197,2.554037,2480,2.554037,'Block GMRES*KRYLOV',bad
4,16,272,-3.740197,2.554037,2480,2.554037,'Hybrid Block GMRES*DIAGONAL',good
5,2780,4535,-67552.76,27.41011,28847,27.05915,'Pseudoblock GMRES*CHEBYSHEV',bad
5,2780,4535,-67552.76,27.41011,28847,27.05915,TFQMR*CHEBYSHEV,good
5,2780,4535,-67552.76,27.41011,28847,27.05915,'Block GMRES*CHEBYSHEV',bad
5,2780,4535,-67552.76,27.41011,28847,27.05915,'Hybrid Block GMRES*CHEBYSHEV',good
5,2780,4535,-67552.76,27.41011,28847,27.05915,MINRES*CHEBYSHEV,bad
1,1,?,0,6.932878,528,6.932878,RCG*CHEBYSHEV,bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock GMRES*CHEBYSHEV',bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock CG*KRYLOV',bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock GMRES*ILUT',bad
1,1,?,0,6.932878,528,6.932878,GCRODR*CHEBYSHEV,bad
1,1,?,0,6.932878,528,6.932878,'Block GMRES*RILUK',bad
1,1,?,0,6.932878,528,6.932878,PCPG*KRYLOV,bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock GMRES*RILUK',bad
1,1,?,0,6.932878,528,6.932878,'Block GMRES*DIAGONAL',bad
1,1,?,0,6.932878,528,6.932878,PCPG*RELAXATION,bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock Stochastic CG*DIAGONAL',good
1,1,?,0,6.932878,528,6.932878,PCPG*RILUK,bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock GMRES*RELAXATION',bad
1,1,?,0,6.932878,528,6.932878,'Hybrid Block GMRES*KRYLOV',bad
1,1,?,0,6.932878,528,6.932878,RCG*RELAXATION,bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock GMRES*DIAGONAL',bad
1,1,?,0,6.932878,528,6.932878,RCG*DIAGONAL,bad
1,1,?,0,6.932878,528,6.932878,TFQMR*ILUT,bad
1,1,?,0,6.932878,528,6.932878,PCPG*ILUT,bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock CG*ILUT',bad
1,1,?,0,6.932878,528,6.932878,'Block CG*DIAGONAL',good
1,1,?,0,6.932878,528,6.932878,GCRODR*RILUK,bad
1,1,?,0,6.932878,528,6.932878,GCRODR*RELAXATION,bad
1,1,?,0,6.932878,528,6.932878,TFQMR*CHEBYSHEV,bad
1,1,?,0,6.932878,528,6.932878,TFQMR*DIAGONAL,good
1,1,?,0,6.932878,528,6.932878,GCRODR*DIAGONAL,bad
1,1,?,0,6.932878,528,6.932878,TFQMR*RELAXATION,good
1,1,?,0,6.932878,528,6.932878,'Hybrid Block GMRES*RELAXATION',bad
1,1,?,0,6.932878,528,6.932878,'Pseudoblock CG*RILUK',bad
1,1,?,0,6.932878,528,6.932878,GCRODR*ILUT,bad
1,1,?,0,6.932878,528,6.932878,'Block GMRES*CHEBYSHEV',bad
1,1,?,0,6.932878,528,6.932878,MINRES*DIAGONAL,good
